,pseudotime
1673,0.5948987
1674,0.3850913
1675,0.092223644
1676,0.6361698
1677,0.5519937
1678,0.6763344
1679,0.71573097
1680,0.055529214
1681,0.32993594
1682,0.43816933
1683,0.27185866
1684,0.66870314
1685,0.62498367
1686,0.047435116
1687,0.44666937
1688,0.60930675
1689,0.6588518
1690,0.65394336
1691,0.48675108
1692,0.22485226
1693,0.18620089
1694,0.12540604
1695,0.5565449
1696,0.4933665
1697,0.6861704
1698,0.6655805
1699,0.4280635
1700,0.1677705
1701,0.38292935
1702,0.6986354
1703,0.18331528
1704,0.49027377
1705,0.2437098
1706,0.686914
1707,0.7070677
1708,0.17050362
1709,0.04346413
1710,0.9151751
1711,0.6531993
1712,0.64063674
1713,0.40055507
1714,0.037720095
1715,0.5182632
1716,0.62521505
1717,0.6327254
1718,0.70434093
1719,0.46606657
1720,0.43501544
1721,0.032544896
1722,0.677193
1723,0.61566997
1724,0.16411065
1725,0.5925842
1726,0.39018115
1727,0.48471102
1728,0.6264028
1729,0.6555148
1730,0.47386715
1731,0.25190333
1732,0.5988112
1733,0.4267048
1734,0.13438436
1735,0.684124
1736,0.63852465
1737,0.6315206
1738,0.568804
1739,0.84742826
1740,0.10613568
1741,0.4003373
1742,0.45231882
1743,0.51338917
1744,0.5383683
1745,0.47904322
1746,0.08163543
1747,0.51044446
1748,0.6534528
1749,0.65767497
1750,0.6541594
1751,0.68851227
1752,0.45563585
1753,0.57248104
1754,0.6625894
1755,0.329475
1756,0.4227266
1757,0.3431702
1758,0.4349289
1759,0.8964883
1760,0.144488
1761,0.5383501
1762,0.14948292
1763,0.04897957
1764,0.6558021
1765,0.14065431
1766,0.6378148
1767,0.16529682
1768,0.48785007
1769,0.18175611
1770,0.46356532
1771,0.64093083
1772,0.5485645
1773,0.49500707
1774,0.43676963
1775,0.4581339
1776,0.640312
1777,0.22491348
1778,0.6594505
1779,0.6684241
1780,0.63389254
1781,0.15463449
1782,0.051004473
1783,0.68339324
1784,0.45426705
1785,0.47885123
1786,0.5356598
1787,0.04691117
1788,0.3762929
1789,0.5643022
1790,0.6250917
1791,0.70537555
1792,0.60601544
1793,0.6604582
1794,0.09829494
1795,0.038224485
1796,0.6926017
1797,0.654974
1798,0.81272596
1799,0.6588194
1800,0.6316346
1801,0.085985065
1802,0.45396927
1803,0.66770524
1804,0.4700833
1805,0.12854137
1806,0.3205532
1807,0.6856302
1808,0.16378196
1809,0.52781665
1810,0.1306028
1811,0.5466306
1812,0.38565555
1813,0.22429691
1814,0.731643
1815,0.48053005
1816,0.6089218
1817,0.05134602
1818,0.653388
1819,0.47292423
1820,0.4177677
1821,0.6747063
1822,0.47950837
1823,0.048651274
1824,0.65766376
1825,0.6594061
1826,0.71955067
1827,0.55440605
1828,0.1877107
1829,0.37449166
1830,0.69084054
1831,0.6323526
1832,0.36857477
1833,0.5097203
1834,0.5358303
1835,0.61349195
1836,0.18775487
1837,0.43044412
1838,0.6626119
1839,0.14713134
1840,0.017556675
1841,0.42018604
1842,0.16889362
1843,0.715746
1844,0.16458087
1845,0.6416902
1846,0.76985633
1847,0.4727679
1848,0.49203306
1849,0.4233801
1850,0.67697793
1851,0.65105
1852,0.19027306
1853,0.64868504
1854,0.04944269
1855,0.089006424
1856,0.65870744
1857,0.38999304
1858,0.66723883
1859,0.4836393
1860,0.5690914
1861,0.12588039
1862,0.4705758
1863,0.38024327
1864,0.49957544
1865,0.021900618
1866,0.19161406
1867,0.8163148
1868,0.44037098
1869,0.81523323
1870,0.4469777
1871,0.46857962
1872,0.46914873
1873,0.06581519
1874,0.17285962
1875,0.4348801
1876,0.13211657
1877,0.7553683
1878,0.15385233
1879,0.44957
1880,0.40114617
1881,0.65154123
1882,0.17762132
1883,0.06843207
1884,0.49102563
1885,0.94540614
1886,0.17183691
1887,0.70273095
1888,0.79768896
1889,0.4654172
1890,0.37819606
1891,0.16405368
1892,0.69047457
1893,0.46221337
1894,0.47494552
1895,0.11773676
1896,0.6538771
1897,0.6902922
1898,0.08462284
1899,0.7413952
1900,0.44075862
1901,0.045343723
1902,0.52411515
1903,0.580676
1904,0.47244772
1905,0.027728805
1906,0.631664
1907,0.89059544
1908,0.4555458
1909,0.16713096
1910,0.52015334
1911,0.51950955
1912,0.67783046
1913,0.6083302
1914,0.5120583
1915,0.39095715
1916,0.6714322
1917,0.6427243
1918,0.072388
1919,0.4555405
1920,0.5591185
1921,0.43786055
1922,0.6169554
1923,0.044591144
1924,0.17578569
1925,0.48592997
1926,0.15902022
1927,0.15916707
1928,0.7166824
1929,0.40409282
1930,0.050663717
1931,0.067211606
1932,0.7048484
1933,0.44613633
1934,0.61870223
1935,0.21130453
1936,0.38607305
1937,0.88606423
1938,0.64686036
1939,0.15609466
1940,0.03650563
1941,0.07492873
1942,0.82771546
1943,0.4427875
1944,0.49329653
1945,0.48930055
1946,0.41047442
1947,0.41481277
1948,0.06887703
1949,0.04279052
1950,0.6861808
1951,0.03310071
1952,0.66746265
1953,0.47437033
1954,0.15636142
1955,0.47620028
1956,0.5382433
1957,0.65977824
1958,0.6643529
1959,0.5040912
1960,0.6642435
1961,0.6999601
1962,0.41179422
1963,0.46325132
1964,0.4318218
1965,0.12936406
1966,0.500563
1967,0.5631024
1968,0.543383
1969,0.5501698
1970,0.06668885
1971,0.6103272
1972,0.6243499
1973,0.5244561
1974,0.050319437
1975,0.65104806
1976,0.47042486
1977,0.50798255
1978,0.7969434
1979,0.51944035
1980,0.6453572
1981,0.35126182
1982,0.44768104
1983,0.12324667
1984,0.68648994
1985,0.18517138
1986,0.101193585
1987,0.46294257
1988,0.489846
1989,0.5008999
1990,0.5214462
1991,0.39728257
1992,0.70029867
1993,0.4408665
1994,0.18634905
1995,0.14593926
1996,0.6491852
1997,0.09142994
1998,0.742328
1999,0.6935558
