,x_g1,x_g2,x_g3,x_g4,x_g5,x_g6,x_g7,x_g8,x_g9,x_g10,x_g11
497,0.5990201,0.67887115,0.49382892,2.435588,-0.33953997,0.2091966,0.25431347,-1.8477612,-0.40917018,-0.10418779,-0.5879562
501,1.0063064,0.7392216,-1.6994625,0.79588836,0.92739284,-0.6140201,-1.0612661,-1.7813538,-1.5044048,-0.56351024,-0.41061807
503,0.7721835,0.7453668,0.64592314,-0.31336886,0.4677659,0.5311653,-1.6187551,-0.76454985,-1.9048333,-0.70359826,0.2296694
507,0.8954615,0.754788,0.25538698,0.017309973,-0.49346942,-1.6681252,-0.18054892,-1.1825361,-0.20785151,-0.7825305,0.38632914
510,0.8586215,0.91541976,-1.1820023,-0.026580105,-1.392579,0.49631628,0.05839219,-0.8226385,-0.35690254,-0.068056494,-0.5561032
513,0.9343953,0.83289075,-2.4414852,0.68964124,-0.19475687,0.7186372,1.0557673,-1.9838517,-0.8211883,-0.2598562,-0.20691893
514,0.59613156,0.44961822,0.69668096,2.4996443,0.5237179,1.1652225,-1.2412922,-0.7059419,-1.2089386,-0.33371675,-1.471814
515,0.8470628,0.8950154,-0.10375909,-0.44631466,-0.64919734,0.48712116,-0.7275487,-1.2225561,-1.042996,-1.1706244,-0.64126706
518,0.7702811,0.9012766,0.13393751,1.0009885,-1.3191521,-0.72157216,-0.4556614,-1.5380409,-0.1924031,-0.4290277,-0.12478035
522,0.6879879,0.57397085,0.47626773,-1.1355485,2.4974792,-0.26995492,-0.24394713,-2.1344273,-0.37838557,-0.72560436,0.43419778
524,0.61220187,0.5041553,0.7502831,-0.99875396,2.4026911,0.3329432,0.5494178,-0.9284616,-1.7348794,0.16477293,-0.8247627
526,0.8839098,0.8834926,-1.2665019,0.63636583,0.98232585,0.782101,0.49133694,-1.9554237,-0.8182511,-0.55157995,-0.6176869
527,0.96899045,0.71885204,-0.89809006,-0.0125776725,0.55615574,0.93537724,0.52222925,-1.184645,-0.7767668,0.5141926,0.27715975
532,0.71951604,0.65309364,0.8289081,0.8819232,-0.48850986,-0.95286185,0.56202334,-1.2059463,-0.18565582,-0.66026324,-0.42976385
533,0.6937426,0.58235866,0.897411,-0.14734913,1.4176842,-0.021743024,-1.543563,-1.8405781,-0.36002576,-0.81033885,-0.08745927
535,0.7695566,0.38684747,0.74373895,2.2333715,-0.09984429,-0.30609283,0.14204533,-0.9921119,-0.13188706,-0.5276598,-1.1073722
537,0.61552507,0.4324883,0.4046701,2.4116423,-0.15877137,2.3580186,0.027922954,-1.7693503,-1.3730522,-0.1321197,0.18228659
538,0.8453631,0.65842175,0.6819178,-0.20015834,-0.36659303,-1.205097,-0.086693786,-0.9015267,-0.8277422,-0.6629981,-1.0621058
539,0.7010124,0.6900795,0.7674338,0.91090465,1.5044816,0.43288636,-0.7537633,-2.0646908,-0.6152425,-1.050586,-1.0943987
540,0.7498944,0.73508656,0.71183974,0.8269077,-0.1498009,-0.43781382,-0.4339079,-1.4727618,-0.93090314,-0.18127504,-1.5117836
541,0.65928316,0.72563994,0.8472361,0.22962855,-0.20396589,0.3189425,0.20659336,-1.413406,-1.7011964,-1.2290293,-1.7491518
542,0.9484582,0.8038863,-2.070942,-0.16784343,-0.46789926,-0.242189,0.33161125,-0.035600882,-0.09861907,-0.5168241,-0.9770839
544,0.6882102,0.60841,0.39264163,-0.03782787,2.5232573,-0.057273887,0.21973327,-0.9459927,-0.9420768,-0.06776391,-0.20585783
545,0.84379184,0.78256273,0.40403226,0.28702068,-0.14041601,-0.31174362,0.40996987,-0.6211678,-1.2878566,-0.6017664,-0.037610494
549,0.78523767,0.6710195,0.7304414,0.86127955,-0.8126025,0.89548236,-0.10142416,-0.7997148,-1.1498035,-1.5698533,-0.683968
552,0.66533405,0.43724975,0.6096428,-0.12358839,2.5936334,-0.8069404,-0.5385654,-0.7695428,-0.7070573,-1.5182294,-0.5811889
554,0.660067,0.5555368,0.5830762,2.4339297,0.18085681,0.74034125,-1.1087883,-0.7237198,-0.52570486,-0.42674085,-0.060390767
560,0.5730541,0.40908605,0.55686975,2.2964535,-0.5098131,2.4524136,0.08629193,-0.61621904,-1.434431,-0.48063132,-0.65749794
561,0.877084,0.5265924,0.7232662,0.82170373,0.008457287,-0.46088153,-0.23562708,-0.84969926,-0.37692901,-0.12979159,-0.8980258
564,0.7612072,0.6730377,0.7364529,-0.8665061,0.034349773,1.1950138,-1.790262,-1.7054813,-0.10491146,-0.50285816,-0.055693127
567,0.7214204,0.6808421,0.7609629,1.5434604,0.68449885,-0.066834845,-1.175062,-0.9632982,-0.9410755,-1.6155792,-1.5032079
569,0.9197986,0.85028493,-0.9502025,-0.10709134,-1.111276,0.5733687,-1.2268703,-0.42095667,-0.78403527,-0.33631426,-0.07230218
571,0.99869555,0.69236535,-1.2032057,0.51663226,0.266548,0.67504245,0.6818005,-1.4198458,0.13631631,-0.03678163,0.011693205
581,0.948365,0.8359607,-2.3632262,0.18727535,0.87547296,-0.4808815,-0.43324068,-0.79397106,-1.08843,-1.2909071,-0.3859443
582,1.0054806,0.6613525,-1.0435574,1.3444607,1.0805082,0.64640766,0.36798468,-0.47432682,-0.88032776,-0.4858943,-0.07914066
586,0.62300783,0.5600933,0.6271431,2.4534605,-0.4878836,0.7567971,-1.6647229,-1.4814132,-0.19429702,-0.89593977,-1.3638738
588,0.71756583,0.49574208,0.58581823,2.4533145,0.2611229,0.29077214,-0.43020314,-1.277293,-1.268959,-1.3078988,-0.20970811
591,0.67032284,0.5329405,0.56172436,2.498596,0.31574434,-0.11921159,-0.54846096,-1.1288363,-0.3803631,-1.4159881,-0.87802786
592,0.715016,0.5861446,0.92792577,-1.5809348,-0.7079868,0.5936227,0.11953217,-1.7949351,-1.2363987,-1.7587708,-0.972591
593,0.9005491,0.8585634,-0.5702517,-0.5567118,0.6852018,0.31552857,0.44366792,-1.1290379,-0.62900764,-0.2391402,-0.38704607
597,0.93967205,0.81073266,-1.7028332,0.7634187,-0.45215937,0.98632234,-0.7697444,-0.7705112,-0.4538846,0.12112592,-0.06562813
608,0.54262567,0.6294084,0.589855,-0.43677014,2.526008,0.16172622,0.7354598,-1.0696328,-0.8246572,-1.0680368,-0.0873351
609,0.8165467,0.662076,0.7270895,-0.16804647,-0.32959598,-0.37322855,-0.06742107,-1.4950764,-1.7056466,-0.45374388,-0.22374143
614,0.89521414,0.86595523,-0.8110846,0.15056793,-0.09316238,0.13107018,1.1756632,-0.59224916,-0.67731273,-0.7219032,-0.35245225
619,1.0842944,0.5066327,-0.73246044,0.28046492,-1.2719724,-0.1058113,-0.2160175,-1.1187747,0.032296337,-0.5552685,-0.7249404
622,0.6058471,0.61604,0.8208193,0.051417343,2.1072054,-1.0418174,1.0523794,-1.4439647,-1.3592503,-1.4579084,-1.0639626
628,0.97120774,0.78973734,-1.0238651,-0.18697733,-0.84571254,-0.2326997,-0.07414388,-0.6606677,-0.58031195,-0.5362463,0.13250604
631,0.5615556,0.4856472,0.44185433,2.4912357,0.79183704,2.2217574,-0.064971566,-1.0451773,-2.0155625,-0.9283572,-0.82309675
637,0.8558816,0.9103892,-2.8852792,-1.0185859,0.10017587,1.1338867,0.4815474,-0.67975646,-0.06879383,-0.9256286,-1.0127918
638,0.7003856,0.64277464,0.86869204,-0.30511522,-1.1311738,-0.03955776,0.13820674,-0.6390245,-1.4324526,0.18755831,-1.4489413
639,1.0959071,0.5407786,-2.0241475,0.17442848,-0.59823114,-0.42635146,0.38785347,-1.6523479,-1.0489162,-0.8499971,-0.2857217
640,0.792326,0.6663501,0.74788195,-0.6060031,0.04341761,0.18657884,0.21983969,-0.5013341,-0.99901927,-1.1245302,-1.3765354
641,0.7734119,0.6622905,0.72949797,1.3588496,-0.21498401,0.72101563,-0.062885635,-0.8397125,-1.1680613,-1.3506922,-0.7382034
642,0.5576803,0.57664585,0.50485647,2.5623386,0.15030655,1.5034157,-0.2555684,-1.727534,-1.0398252,-1.6564147,-0.5399966
646,0.6988112,0.648468,0.8727581,0.8655859,0.30505073,-1.5914456,-0.32581246,-1.7749252,-1.0028955,-0.30750737,-0.58061594
650,1.0237459,0.6675508,-1.3519918,0.17918937,1.0011948,-0.25559092,-0.71170557,-0.62811667,-0.7526299,0.053683087,0.22750337
651,0.8241304,0.64524245,0.7258225,-0.45288792,-0.41772476,-0.4395299,0.628106,-1.8857102,-0.44262236,-0.89726835,-0.58111846
652,0.841137,0.65503335,0.6890239,-0.423504,-1.4811559,-0.9531099,0.12838644,-0.48965043,-1.7793865,-1.1127204,-0.57982975
655,0.8237705,0.50742394,0.70410335,1.9409062,0.38837582,-0.63101864,-1.0410868,-1.2089964,-0.36534628,-1.0339041,-1.171476
656,0.5720994,0.56406236,0.7014275,2.447265,-0.05547608,-0.8989729,-1.0161345,-1.486035,-1.0460091,-0.12549105,-0.23648484
659,0.8870644,0.85746086,-0.74963546,0.5166578,-0.5307784,0.49662888,0.47623968,-1.2471596,-0.21962054,-0.19390327,0.42384127
666,0.605475,0.69048136,0.59271055,2.3219216,0.58995664,0.08241411,-0.9789353,-1.4453038,-1.3547019,-0.122044496,-0.9847153
668,0.5990506,0.6408831,0.5709975,-0.047946658,2.4766471,0.5588379,-0.80575836,-2.2789655,-1.0568941,-0.20089561,-0.8201305
671,0.75626326,0.7959584,0.54051673,-1.6037128,0.45552874,0.36964947,0.11254197,-2.340415,-0.68402827,0.2597838,0.06732244
672,0.9168417,0.8505222,-2.2823842,-1.0353942,0.45116955,-0.24202052,-0.51031524,-0.29461387,-0.0872313,-0.75694567,0.11102421
677,0.62904614,0.46696088,0.6869014,2.4678023,-0.3199887,-0.021726906,0.68751216,-1.9285823,-0.17127153,-1.6219361,0.07399709
681,0.90277886,0.8866424,-1.8197491,-0.29227793,-0.7993291,0.71077865,0.7120725,-1.4877931,-2.000853,-0.48582995,-0.29010087
682,0.52579904,0.55096376,0.42292562,2.3899314,-0.9332098,2.38279,-0.005433814,-2.1966445,-1.2306368,-0.354967,-1.3543243
684,0.9145075,0.7414967,0.14000814,0.9415306,1.014109,-0.3741535,0.21802917,-0.43045905,-1.0044101,-1.7863327,-0.29327127
686,0.95272,0.73922557,0.0386016,-0.032683887,0.4734658,-0.2566577,-1.4626771,-0.75010705,-0.46637228,-1.487038,-0.51693183
687,0.7600681,0.70843357,0.7555704,-0.20328435,-0.47674483,-0.5250007,0.025099501,-0.9500687,-1.4450425,-1.6733245,-0.17138205
696,0.5768178,0.5371725,0.59079653,2.420638,-0.36809215,1.9443301,-0.4460472,-1.0686896,-1.627991,-0.86062586,-0.068662964
705,0.60984963,0.5096928,0.7115082,0.16016383,2.4778497,-0.12207085,0.012506688,-1.0805664,-0.7815855,-0.26444325,-0.37528002
706,0.9158027,0.63505673,0.5462697,-0.2772591,-1.4586012,-1.0275071,0.687678,-2.1337767,-1.5047399,-0.776552,-0.50480896
707,0.93335325,0.68216497,0.36457223,0.71428305,-0.68225867,-1.1800396,-0.046133693,-0.57557917,-1.6317899,-1.5045532,-0.863857
708,1.0977093,0.43389368,-0.7793481,-1.0150386,-0.6219136,-0.9482546,0.8934287,-1.1470977,-0.5664603,-0.15455319,0.43341863
709,0.8962803,0.8821688,-0.63783634,-0.8471878,-1.1318716,-1.2322391,-1.174137,-1.1481829,-0.23518799,-0.67752653,-0.9696976
711,0.81288075,0.71047,0.5743637,0.21081693,0.12668693,1.4631789,0.8979288,-1.4379755,-1.792031,-1.607641,-0.41456383
714,0.6736502,0.58186287,0.5138208,2.4183853,-0.56072897,1.4943527,0.01836382,-1.4671267,-0.8611019,-0.9030117,-1.324601
717,0.6495755,0.489627,0.6561802,2.443,-1.3846607,1.0992752,0.0057029156,-0.4340786,-0.9628399,-1.5342773,-0.30751833
718,0.66500247,0.80175346,0.73109645,-1.0992459,0.15770546,0.4983997,-0.856678,-1.5244929,-1.2829705,-0.26837742,-1.1002623
719,1.0181341,0.71401006,-1.6537212,-0.31811443,0.6291247,-0.07303594,-0.01654674,-0.9094636,-1.1490264,-0.2109385,0.10188103
721,0.7912556,0.64755416,0.74453115,0.49076834,0.28607282,0.3361679,0.59508044,-1.1858906,-0.33576733,-1.2228818,-0.11659513
723,0.7482952,0.54886085,0.52598166,2.408453,-1.6573561,-1.4778824,-1.203108,-1.0198188,-0.5471372,-1.4388366,-0.7460725
724,0.67631066,0.6237855,0.8859866,-1.3291453,1.4667287,0.39213544,-0.53745073,-1.1154823,-1.5199276,-0.5825545,-1.0856577
736,0.8999182,0.88249797,-1.9967527,0.67998886,0.68031174,0.6693123,-0.02178814,-0.8062131,-1.9703903,-1.0337226,-0.5274275
742,0.77078193,0.5765972,0.7369614,0.8661482,1.7758664,0.028050104,0.2457753,-0.42321756,-1.1969873,-0.488569,-0.30721968
745,0.9795532,0.73722386,-0.14155026,0.46525094,-0.17041923,-1.1318538,-0.69055486,-1.6175792,-0.8302234,-0.94259083,-1.0220604
746,0.9231904,0.8749015,-1.4771879,-0.3842952,0.14914699,-1.1551944,0.34440973,-2.075166,-1.2956197,-0.65858036,-0.650679
749,1.1119303,0.45244104,-1.7547587,0.62023324,0.62409335,0.44252655,-1.1290505,-1.623704,-0.59691066,-0.93792033,-1.3953081
750,0.6376416,0.54539996,0.61248535,0.23542233,2.515704,-0.23186494,0.12598926,-1.0634575,-0.8762219,-1.2196431,-0.18018703
754,0.9662871,0.72803414,-0.89224625,0.8901585,0.35195377,1.3660856,0.9299396,-1.8513813,-0.09017668,-0.22234279,-0.39503005
757,0.5805213,0.47321382,0.47334412,2.3861067,0.054975428,2.32378,-1.2002418,-0.7948347,-0.3563075,-0.25885773,-0.62576985
758,0.86732143,0.83743924,0.16772173,-1.0503131,0.21335618,-0.075395264,-0.16774935,-1.1128503,-1.7147762,-1.5405107,-0.6747805
759,0.684661,0.5987798,0.7823377,1.8805199,1.3639976,0.6591284,-1.0059981,-1.4867564,-0.96657246,-1.7216916,-0.52341473
762,0.70167494,0.725706,0.8006982,0.4750643,-0.04920462,-0.7691749,-1.1273645,-0.8184081,-1.0295798,-0.92898655,-0.6185853
765,1.025344,0.6739391,-1.1747539,-1.0662847,0.7286476,-0.63326675,1.1462041,-0.58614606,-1.0463083,-0.28968754,-0.17403574
769,0.73164463,0.7195688,0.75261205,0.31784204,-0.042488277,-0.5975601,0.7774051,-2.0225842,-0.3031236,-0.6779713,-0.7031202
771,1.0079402,0.7475451,-3.2103343,0.52326405,-1.4164628,-0.13609934,0.2945882,-0.78252697,-0.7457724,-0.3732464,-0.7910151
773,0.6927422,0.63713163,0.896881,0.20387897,0.2438891,0.15166831,0.30050194,-1.6922535,-1.372343,-1.4954627,-0.12535755
775,0.85733795,0.71588737,0.57490164,-1.4776857,-0.44381446,-0.33938804,-0.2593284,-1.0758725,-1.0932622,-1.0519283,-0.81346196
778,1.0731366,0.53177214,-1.9716307,-0.13908847,0.7523432,0.74076766,1.0093553,-1.0608945,0.020409267,-0.5588292,-1.0895354
782,0.655955,0.66140026,0.4286224,-0.052908808,2.4904244,-0.12626004,0.6390824,-1.1399126,-1.4901172,-0.87307405,-0.36046013
785,1.1809795,-0.9936487,-1.1806228,0.7011646,0.72449523,0.7086402,0.7899608,-0.5049358,-0.31405708,-0.08404078,0.12539284
786,1.0152576,0.6196309,-1.4583129,1.7019632,0.23062778,1.0192118,-1.1597475,-1.372769,-0.56634593,-0.31396312,0.17933011
790,0.84816897,0.76590496,0.48799637,-1.0438763,-0.51107067,0.0552168,-1.1889644,-0.94989824,-1.061739,-1.5029706,-0.45314047
794,0.7007404,0.5581939,0.69819105,-0.18348867,2.2816257,-1.461948,0.42885685,-1.236629,-0.9193093,-0.08729912,-0.9572797
801,0.8285988,0.66265804,0.6938869,-1.4130836,0.69080716,-1.7556461,0.4946953,-1.2665501,-0.84650415,-0.70743066,-0.8257928
802,0.9468353,0.8395043,-1.7924188,0.17725854,0.2973453,-1.6077534,0.5269265,-1.2998405,-0.7296085,-0.40617618,-0.7451994
803,0.9005553,0.8538575,-0.7432106,-0.3123761,-0.5064634,-0.39700952,0.25176683,-1.9983114,-0.61947715,0.05707793,0.48284274
804,0.69355696,0.46525776,0.62758887,2.4189584,-1.0453014,1.2759727,0.6958174,-0.7381942,-0.76489305,-0.7409174,-0.99395293
805,1.0875779,0.47910324,-1.1968337,0.8123703,-0.05245655,0.7684042,1.0370194,-0.6300215,-1.6679087,-0.11213659,-0.58771706
806,0.7197026,0.73667616,0.76798165,-0.17395602,0.16653255,0.3247474,0.17867813,-1.1797881,-1.9860213,-1.3037238,-0.8809303
807,0.906496,0.76458293,0.23845628,0.05032197,0.289344,-1.743317,0.41756913,-1.5275414,-0.680529,-0.829235,-0.27361906
810,1.0105252,0.61624134,-1.0604585,-0.5316015,0.48706344,-0.9275823,2.060683,-0.5500408,-0.66611266,-0.9942889,-0.5561443
812,0.7713744,0.631182,0.5612969,2.1350355,0.22693263,-0.089652926,0.050432935,-0.9273486,-1.752815,-1.6857343,-0.017151373
814,0.7577953,0.641235,0.82179207,-0.5015956,-1.4800721,0.3985267,-0.34836617,-1.2204232,-0.43256095,-0.91499466,-0.07850275
820,0.8306542,0.7797626,0.4991419,-0.46707872,0.4914152,-0.9951249,-1.3747607,-1.7589401,-0.9097711,-1.0577778,-0.58552563
821,0.51909435,0.586342,0.4751765,2.3410265,-0.5306632,2.3141377,0.18905532,-1.3053243,-1.1737932,-0.2305085,-0.9221939
822,1.1809795,-0.9936487,-1.1806228,0.7011646,0.72449523,0.7086402,0.7899608,-0.5049358,-0.31405708,-0.08404078,0.12539284
827,0.8212387,0.6880537,0.6127137,-0.37911376,0.9958425,-0.21744123,0.6086966,-1.1201509,-0.3025222,-1.2047089,0.23064135
829,0.772941,0.8499638,0.3055666,1.1856745,1.1526165,-0.1755053,0.048948202,-0.8737611,-1.2327641,-0.5201832,-1.0549294
835,0.73598725,0.6595315,0.81877816,1.1127341,-0.036718488,-0.606072,-0.39737102,-1.100336,-1.1683747,-0.8712362,-0.83616644
837,0.72365963,0.6785308,0.8324227,-1.0539976,0.2845659,-0.94802916,-0.5102765,-0.76422304,-0.849263,-0.6920226,-0.6148575
840,1.0224286,0.6336982,-0.7474708,-0.078342386,0.38676044,0.096484184,-0.43666726,-0.2737607,-0.96319866,-0.66551673,0.68667805
841,0.8267942,0.7289851,0.55845964,-0.1397707,0.8970532,-0.118179634,-0.46669877,-0.48617113,-0.63760304,-1.0942277,-0.2649681
842,0.97282016,0.7428829,-0.79583323,0.23753922,0.4641634,0.5793746,0.33260274,-0.52800226,-0.39581868,-1.0758933,0.5011176
845,1.0800004,0.5608172,-3.1055856,0.3714609,0.20660168,0.9288393,-1.4312341,-1.3547565,-0.69025594,-1.5619284,0.11280365
850,0.7251599,0.6324779,0.48076758,-1.1776841,2.3753362,-0.1346815,0.3120547,-1.014127,-2.0829365,-0.07272015,-0.59488
851,0.81589794,0.71581286,0.6171751,0.69355243,0.18452652,-1.5638082,0.15523839,-1.0460367,-1.6131473,-0.032460943,-0.44556332
855,0.72130567,0.4522896,0.59650093,2.4771838,-0.22283627,0.8416623,-0.9584993,-1.8594971,-1.3890469,-0.58455276,-1.1124053
857,0.89465547,0.84381235,-0.9450342,0.5506471,-1.066234,1.417779,0.10825649,-1.3929689,-0.21547298,-0.40415967,0.18283464
859,0.7815586,0.6948836,0.70928186,-1.5112873,-0.50575024,-0.9230864,-1.2332406,-0.8327416,-0.35484424,0.12288427,-0.40345785
860,0.73801583,0.6416141,0.725964,1.6064996,-1.5415457,-0.30625919,0.44772393,-0.34945387,-0.20050924,0.032965753,-1.3657736
863,0.77195406,0.67784846,0.7659986,-1.544968,-0.33289814,-0.65410584,-0.47122338,-0.77941686,-0.71269935,-0.5525715,0.0011427059
867,0.660993,0.522216,0.6903893,2.408614,-0.7877646,-0.3574612,0.17317764,-0.9502913,-1.1446584,-1.0757173,-0.5225663
870,0.75449246,0.67352074,0.7813478,0.14087749,-0.3927038,-0.76063865,-1.5200504,-0.37969688,-0.99592143,-0.5980974,0.022103269
871,0.95206505,0.8267558,-1.8846736,-1.4391347,-0.10579779,0.060779274,0.34612405,-0.3964986,-0.45048684,-1.6083413,-0.5651527
872,0.6517685,0.6463276,0.72318166,2.1020017,-0.63011014,0.8009834,0.004473113,-1.093993,-0.98632646,-0.7901298,-0.008260112
873,0.9638399,0.78488916,-0.706524,0.6394805,0.43860027,0.3742312,-0.3587953,-0.948527,-1.3345904,-0.8828437,0.10752959
875,0.7033448,0.6857309,0.83833945,0.3832722,0.031171586,-0.038421914,-0.92915463,-1.3679386,-0.9272314,-0.85211307,0.019832501
877,0.65806556,0.63443637,0.5916541,-1.6136706,2.4085631,-0.72628206,-1.1476774,-0.74403596,-1.5037267,-0.9595902,-0.70998824
879,0.9820054,0.7522595,-2.4491904,1.061418,0.3837846,0.9375861,-0.08679233,-2.262947,-0.53486687,-1.5016763,0.29618675
886,0.96591085,0.75314,-0.28738812,0.53689384,0.86694443,-0.8024627,0.47273007,-1.9418051,-0.6654586,-0.4416183,-0.9850725
890,0.7972455,0.7386467,0.66565424,-0.56422603,-1.2137054,-0.5182139,-0.75349355,-1.7216967,-0.90854126,-1.8177869,-0.48223656
891,0.81093293,0.70144445,0.5284137,0.60143524,0.16801545,0.6308694,0.7320873,-0.2914462,0.22388658,-0.571052,-0.37712988
892,0.6652999,0.5246865,0.6433904,-0.40708363,2.421533,0.13148275,1.348566,-1.1136713,-0.4804747,-0.68783724,-1.4716922
897,0.7337039,0.7396266,0.75242525,-0.04856731,0.072438955,-1.5919657,-1.2443691,-1.9617597,-1.0751225,-1.6120877,-0.11181309
898,0.940362,0.84279495,-2.0846598,-0.25118113,0.18302497,-0.77781785,-0.29514116,-1.6739788,0.018459396,-1.5016218,-0.9241325
900,0.68852895,0.4816966,0.60072684,-0.4441335,2.5439105,0.34357256,-0.89209485,-1.9897143,-1.0333328,-1.8669299,-0.8929778
901,0.8977871,0.7947608,0.0070066177,0.5851437,1.0558292,0.48449513,0.90245247,-1.5407838,-1.0709242,-0.57963264,-1.528505
903,0.62689364,0.42989004,0.5567654,2.44521,-0.1765847,2.1322465,-1.7206485,-1.7146444,-1.1602806,-0.7345511,-0.7417687
910,0.65116906,0.51429504,0.5391291,-0.23838066,2.5964642,0.26337057,0.51416403,-1.3088459,-1.6383693,-1.1073589,-0.79595643
912,0.8820369,0.8835457,-1.4184724,1.014557,0.7076283,-0.93433183,0.30096376,-0.6880462,-0.4693294,-0.31427166,-0.35645914
913,0.8720709,0.61396843,0.68260586,-0.492768,0.27922428,0.3659953,-0.6494079,-1.267453,-0.85247976,-1.49063,-1.4150679
914,0.95418644,0.80125886,-1.6160239,0.4703424,0.79886144,0.544248,-0.03085707,-0.59289026,-1.1340456,0.101121694,-1.1081092
915,1.0079336,0.6853678,-1.8763353,0.058166053,0.0064085964,0.0073991446,-0.69899774,-0.341958,0.058835514,0.20255154,0.004888242
917,0.7576439,0.6774501,0.76643497,-0.76507926,0.7919925,0.16758384,-1.1334336,-0.8161407,-1.3334684,-0.6145794,0.17101786
918,0.7253196,0.65413463,0.74963427,1.7929881,0.076082975,-1.543895,-1.5425652,-1.2887813,-0.58406144,-0.80173373,-0.6128125
924,0.7600755,0.7201201,0.6902909,-0.5434372,0.719023,0.7204026,0.06769986,-0.30938116,-1.2236813,-0.73270357,-0.6733902
926,0.7767734,0.6438192,0.80617756,0.48042387,-0.66960436,0.03271295,-0.80064344,-1.7169067,-0.609998,-1.8800186,-0.9290947
930,0.91355747,0.8004337,0.058456153,0.029619636,-1.1859446,-0.31856412,-0.28351048,-1.4389424,-0.37676522,-1.3423111,-0.91667694
934,0.6380714,0.6322511,0.7367412,0.0651343,2.188324,0.64647645,-0.04102391,-1.4794372,-1.0767428,-1.3442682,-0.018044168
935,0.5339141,0.48890266,0.44725728,2.44189,0.3601899,2.3679035,-1.3100361,-1.3972343,-1.2011373,-0.66401863,-0.52147794
936,0.72254014,0.7305818,0.6184879,1.6941266,1.2404665,0.060674712,-0.18267097,-1.5176345,-0.55781895,-1.0317177,-0.64030445
938,0.6477829,0.6735542,0.5889456,2.2961674,0.55259895,0.4204942,0.39361665,-1.5880021,-1.8444362,-0.8050212,-1.3663443
939,0.76832,0.6891407,0.74153143,0.301626,-0.70124733,0.75226855,0.0074053467,-1.0174819,-0.8800043,-0.34789184,-0.3390519
940,0.68026775,0.5267322,0.48102343,0.63319725,2.5565012,-0.54328936,1.068104,-1.1278294,-1.5276495,-0.40716296,-0.46873227
943,0.93006164,0.8157843,-0.44231987,0.29573715,-1.332059,0.9983878,-1.7552499,-0.9980973,-2.0058844,-0.024973927,-0.7192481
944,0.6651504,0.62402654,0.46490717,2.4675999,0.10680884,0.21418464,-0.35348648,-1.8572432,-1.9712417,-0.0014338008,-1.1370845
949,0.792656,0.61410403,0.67772794,1.8866438,-0.18194377,-1.0164511,-0.8888074,-1.3551755,-0.9220239,-0.5614,-1.1900003
951,1.0018706,0.6908654,-1.0979981,0.6456032,0.82925767,0.48305887,0.5904743,-1.1022711,-0.087526225,0.07780591,-0.26416558
952,0.6357184,0.6346103,0.6864195,2.281343,-0.22799918,0.012571128,-0.38171908,-0.7946117,-1.0658867,-1.0529222,-1.3366742
962,0.7823363,0.55996907,0.8885688,-1.3208009,-0.4093156,-1.1043173,-1.8071584,-1.6667165,-1.3234552,-0.711036,-1.0192235
968,0.6275096,0.53886825,0.37670848,2.2332368,-0.8401548,2.4508991,-0.62200505,-0.90895,-0.6789559,-1.2021298,-1.1674135
972,0.6389025,0.610215,0.5853279,2.4254544,-0.7488649,0.74003106,-0.07764894,-1.5471727,-0.606855,-1.2862027,-1.3378121
974,0.9962216,0.74411124,-1.8583628,0.3786321,0.6396717,-1.3854852,-0.1950058,-0.7642054,-0.4192385,0.11209804,-0.6423847
975,1.0961858,0.042917818,-0.49509764,1.9453619,0.28241456,0.89790815,0.6879365,-0.6673428,-0.63431996,-0.0025777086,-0.01264574
977,0.7081589,0.7773769,0.68681294,0.85237294,0.7485261,-1.0727528,0.49877056,-1.2508074,-0.8650753,-0.664798,-0.8713284
980,0.7038709,0.4755737,0.6751479,0.83438486,2.4025588,0.08459086,0.39000127,-1.3717053,-0.94049436,-0.24016528,-1.0834794
983,1.1031471,0.35510093,-1.8848453,-0.9881984,1.3698032,0.8844384,-1.3320187,-0.14551659,-0.15558815,-0.7945115,-0.39692372
984,0.79835665,0.77863693,0.54559135,0.33414933,0.36924887,-1.0036095,0.045061994,-1.0088758,-0.98074,-0.5444846,-0.060445115
985,0.70208806,0.6636803,0.7572118,1.6934328,-0.755614,-0.58550125,1.3123801,-1.197397,-1.4525101,-0.75966233,-0.542119
991,0.59848297,0.46136093,0.58935034,-0.078582495,2.654453,-0.5468638,-0.6188201,-1.0697107,-0.8523133,-0.23940179,-0.9257015
993,0.61291933,0.4086115,0.5985881,-1.6771669,2.675153,-0.78967965,-0.17962123,-0.9168993,-0.62424827,-0.6958653,-0.8643959
995,0.6804642,0.5561177,0.60153186,-1.1963723,2.458976,0.50758505,0.3636022,-2.1915076,-0.73101294,-1.4005907,-0.69682866
997,0.78976274,0.55890644,0.68849385,1.9902416,-0.1137951,-0.6772008,-0.10019172,-1.2915545,-0.52759475,-0.11736164,-1.7375993
998,0.6587087,0.45925304,0.52421576,2.3469608,-0.4553016,2.1266873,-0.46894827,-0.49337935,-1.3988763,-0.121931,0.0664715
999,0.86619705,0.891834,-0.55135626,-0.037213992,-1.1020495,-0.81442374,0.5360826,-0.44649348,-0.5730453,-0.4347079,-0.036141675
1000,0.9297969,0.8493501,-1.3911853,0.8037842,-0.40355298,0.37657478,-0.6692139,-0.71440834,-1.6472673,-0.6126731,-0.1371208
