,x_g1,x_g2,x_g3,x_g4,x_g5,x_g6,x_g7,x_g8,x_g9,x_g10,x_g11
612,0.41407663,0.3087068,0.5533965,-0.47490963,-0.40520895,0.30047503,0.3267759,0.8190953,0.9016925,0.74465644,-0.3264155
613,0.51777023,0.3963106,0.55464524,0.065278314,-0.38881788,2.5779798,0.15874982,0.7015853,-0.82846993,-0.74008554,-1.7229283
615,-0.11018758,0.41998067,0.59310824,-1.6742234,-0.29732528,-0.17806779,0.57417524,0.83401895,0.8678303,0.96521497,-0.98506963
616,0.34651744,0.48406762,0.49109474,-0.9008678,-1.2609125,-1.207745,0.73730105,0.7392307,0.9046723,0.8181123,-0.24003747
620,0.5908158,0.48260334,0.565453,-1.07023,0.30361715,2.285819,-0.37844706,0.66905004,0.21289216,-1.2026707,0.033288904
621,0.57559323,0.48451832,0.31377047,-0.5430961,-0.010844112,-0.32710814,-0.09320042,0.75708914,0.8793936,0.6822947,-1.525317
623,0.31829527,0.3518031,0.45526466,-0.3714685,0.08388565,1.3737485,0.09243887,0.84835255,0.84851396,0.8947239,-0.8440102
626,0.5223407,0.5081041,0.4639499,1.8419238,-1.6993976,2.4308538,-0.41727665,0.60392874,-0.72222656,-0.92796373,-0.39031544
627,0.367457,0.42511073,0.53921676,-1.5307953,-0.42698133,-0.6574692,2.141389,0.8146518,0.83266664,-0.9711833,-1.328147
630,0.21331154,0.5505133,0.47240806,-0.3177694,-0.9518824,-0.4142646,0.15515922,0.57177925,0.99847865,0.9111612,-0.65953314
634,0.5275679,0.50384355,0.54453,-0.23086433,-0.72553676,-0.3283384,-0.16768983,0.7616289,0.8208136,0.3055004,-0.46616316
635,0.53151315,0.5098001,0.58305734,1.4604287,-1.6125711,2.106107,0.6728163,0.73996806,-0.53120476,0.07735534,-0.3516411
636,0.6018992,0.2639181,0.43618423,-0.37222168,2.207194,-0.7045456,2.5530922,0.60439783,-1.584579,-1.425802,-1.0964037
643,0.5333412,0.48978487,0.4782903,-0.1550308,-0.31354895,-0.8454695,1.6339481,0.81132805,0.78740543,-1.1148975,-0.19993277
644,0.601324,0.4295138,0.5161861,-0.09892217,2.3905902,-1.0071094,2.5000386,-1.4150015,-0.8027901,-0.5326063,-1.2040111
647,0.5145118,0.43281165,0.6002481,0.41122583,-0.41483626,-0.84733367,-0.29858685,0.7323674,0.9265625,-0.45127887,-0.5134965
653,0.5370022,0.38025603,0.49611127,-1.1803071,2.3226016,-1.1816252,2.4618943,0.49182224,-1.3998382,-1.1769475,-1.3721566
657,0.6219687,0.5477665,0.45511448,-1.1348358,2.2585819,-1.6407101,2.5012116,-1.315289,-0.9321364,-0.61583555,-0.6002542
660,0.5613786,0.44447273,0.5006629,-0.7461135,-1.5278242,2.5108979,0.42148897,0.72937167,-1.0745356,-1.2059989,-1.0396156
662,0.63468647,0.4070404,0.52607036,-1.5610548,0.83962816,-0.25412282,0.8061492,0.71952873,0.8298858,-0.46642172,0.3413335
665,-0.59521884,0.55135274,0.47447145,-0.7323676,-1.3175064,0.104149856,-0.027672121,0.65217704,0.87768745,1.1812987,-1.2366974
670,0.6150547,0.46691024,0.44720522,0.23433922,-0.6814984,-1.3684313,2.1550214,0.71830595,0.6803076,-0.64878273,-0.81688875
673,0.60181105,0.51127994,0.44471252,0.31447235,-0.7047394,-0.3394643,0.29886925,0.78918254,0.82172984,-0.57326114,-1.0152086
674,0.258907,0.60228866,0.4480131,-0.28029516,0.1897128,-1.1560818,0.3059577,0.75318646,0.90151316,0.6763548,-0.9905817
675,0.5634194,0.4038534,0.50444806,0.15669459,-0.5477793,2.2803419,0.021712909,0.8744778,-0.5825923,-0.46532488,-0.07674494
678,0.47788748,0.45214936,0.59098464,0.40147495,-0.72281724,0.45994133,-0.81845415,0.75262105,0.88961744,-0.20632923,0.3110616
679,0.22381392,0.4199432,0.5566979,-0.23184802,-1.0637586,-0.610832,-1.4146329,0.6739663,0.90023446,1.0302284,0.18196823
685,0.6277181,0.44850942,0.4950028,-0.5169843,-0.20134795,-1.3202116,2.100688,0.75930345,0.5860316,-0.69166565,-0.8798899
689,0.5886505,0.23115198,0.5933764,-0.4664665,2.601766,-0.41957173,2.2314265,-0.8649212,-0.20679969,-0.7408162,-1.6914555
691,0.57021016,0.5510144,0.6213231,0.7054022,1.5179884,-0.3043571,2.5234087,0.29510966,-0.4779871,-1.2982951,-1.0688388
692,0.5842759,0.3123398,0.6193531,-0.988415,-0.574893,0.7795944,0.6361674,0.7902147,0.849273,-0.55999756,-0.32946807
693,0.6835886,0.5273615,0.5928618,-0.7879809,0.55371124,-0.27856925,0.69253904,0.733037,0.4274896,-0.4485539,-0.26069883
694,0.50449336,0.4410442,0.6295248,0.27741036,-0.96486074,2.3792987,-1.6243327,0.7729564,-0.71112025,-1.5623661,-1.0858
697,0.5730471,0.46170926,0.4783136,-0.5300283,-0.12226286,-0.515143,0.23073894,0.8805664,0.7536049,-1.5184852,-0.058487155
698,-0.2430992,0.3342013,0.56638694,0.5617442,-0.49385238,-0.11648589,-0.45534185,0.86849964,0.9101457,0.9886439,-0.07318248
700,0.28777114,0.42242706,0.50578547,0.54028016,-0.8198657,-0.74595153,-0.031246658,0.8418144,0.9155383,0.73332685,-1.0761348
701,0.60944486,0.50058514,0.34024686,-1.6094447,0.31876016,-0.318621,0.4263758,0.8289824,0.836366,-0.20252526,-0.6385558
704,0.57293916,0.3717824,0.4541609,2.1716259,0.63529915,2.3905118,0.0060670404,0.54186213,-1.6757258,-1.8166395,-0.9974437
710,0.68048435,0.4713758,0.702046,-1.5593243,2.2888937,-1.4242635,1.94864,-1.107809,-1.7565734,-0.80182004,-0.93306434
716,0.6567232,0.48806548,0.35331553,1.5746341,-0.13837104,2.5250013,-1.1438771,0.47684655,-0.34308887,-1.1677867,-1.0092944
720,0.5268848,0.43665162,0.4901482,-1.315907,1.8447292,-0.9068402,2.568959,0.6650689,-2.0410569,-1.1233299,-0.18484668
725,0.5961917,0.47199753,0.43483663,0.8148427,2.3816757,-0.7264227,2.501091,-1.4663838,-0.42446232,-0.957463,-0.22666438
727,0.50748193,0.42149934,0.5647874,0.1442367,0.15352508,2.3116605,0.1984625,0.8143582,0.14576806,-0.9455237,-0.41676724
734,0.5855878,0.41024905,0.56662345,-0.80432224,-0.26974446,-0.8444149,0.40134186,0.73183346,0.91227645,-0.5429529,-1.0940619
738,0.5087166,0.49134994,0.5708457,0.5593853,-0.051105186,-0.75536656,-0.80290717,0.81292343,0.8074196,-0.9010738,-0.25286904
741,0.4063922,0.35464978,0.66045165,-1.2097188,0.37582532,1.1103839,0.74275416,0.84060764,0.83474934,0.021397205,-1.0477837
743,0.46804976,0.4133221,0.5384256,-0.17088139,-1.5085311,0.26326007,-0.7332142,0.96229595,0.6706215,0.065425776,-0.03309316
744,0.49958956,0.41861987,0.45277274,-0.16191342,0.18458034,0.1089774,0.6823449,0.80977637,0.88822603,0.55354476,-0.63550436
751,0.6254158,0.45892835,0.53766143,-0.08971781,0.06066531,-1.0817987,-0.055906374,0.6796068,0.8586142,-0.2025304,0.21242581
752,0.5687303,0.4245976,0.58256656,-0.96631736,-0.10521364,-0.10856179,-0.59992355,0.8344695,0.770591,-0.5479061,-0.1155739
753,0.47789273,0.3552316,0.6573792,0.06116223,-0.7569681,-0.55213994,-0.08340366,0.83156335,0.87113345,-0.51047605,-1.1590561
756,0.45878902,0.44049227,0.4951561,-0.29458305,2.437982,-0.7756505,2.6184652,-0.5432266,-0.54130507,-1.4410486,-0.32279432
760,0.58458924,0.46576756,0.34776843,0.8407271,-0.0856088,-0.881362,2.551713,0.81408834,-0.3926797,-1.3861159,-1.328939
761,-0.08019439,0.45712286,0.5742321,-0.29090974,-0.38087323,-1.0171793,0.69562143,0.76718646,0.8479872,1.0463693,-0.4022203
764,-0.7326022,0.37825543,0.5631232,-1.2686476,0.20340115,-0.47827718,0.19601259,0.70596063,0.9064074,1.1989803,-0.396253
766,0.36121044,0.34587508,0.49918193,-0.79938143,0.31989646,-1.1262847,-1.0046206,0.8498796,1.0095967,0.39520505,-0.67015505
767,0.4963059,0.48607892,0.5234463,-0.6645781,-0.35643938,0.5002924,1.8835064,0.76793927,0.78924876,-0.8269945,-1.1315811
770,0.3862309,0.33859992,0.45379463,0.8577062,-0.2726562,0.4240735,-0.21824266,0.8111816,0.9586143,0.7602673,-0.7690701
776,0.57354987,0.51824427,0.5473081,-1.5248278,0.77956337,0.08072443,2.180819,0.8275679,-0.40582278,-1.2615734,-1.7311867
777,0.5917251,0.35165077,0.49305767,0.50263166,2.6539948,-0.35189143,2.0900128,-1.7275227,-1.0693694,-0.5412908,-0.7690596
783,-0.006481203,0.3274968,0.46940517,-0.47544557,-0.38156903,-0.33607695,-1.4395144,0.7822345,0.9869059,1.0790868,-0.5148613
789,0.65888983,0.4792192,0.6469474,-0.38200057,0.20181276,1.531549,-0.7990505,0.73870844,0.30679578,-0.4573181,-0.30077007
793,0.6516247,0.46762878,0.4835593,-1.1131996,-0.5992042,-1.0266322,-0.58076304,0.8026389,0.77264106,-1.7723217,-0.8175849
795,-0.30919218,0.29922828,0.55094254,-0.15266627,0.8142237,0.25669622,-0.02586866,0.85628194,0.8680473,1.0966505,-0.27078208
798,0.39352924,0.47271785,0.4228092,-0.057809237,-0.40797552,-0.4349341,-0.3618767,0.77578545,0.97789556,0.6249138,-1.2925711
808,0.5744273,0.41942492,0.5004529,-0.45837834,0.45141798,1.5345489,-0.77020586,0.839559,0.7516016,-1.2907135,-0.87408894
809,0.5811367,0.44308987,0.55504966,0.67350143,2.432793,-1.4405091,2.3537161,-1.7062608,-0.4134179,-1.0726591,-0.14807674
813,0.58265454,0.35146233,0.56631184,-0.39083856,-0.75722843,2.0540223,-1.2989147,0.8762345,0.29075363,-0.063117556,-1.0037929
815,0.54642624,0.46483025,0.54758126,-1.4687552,0.5445234,0.5835623,2.5732868,0.71568155,-1.9939119,-1.6714631,-0.73103017
816,0.51279265,0.3836018,0.5882099,-0.23280832,0.48481908,0.14805287,-0.32334718,0.82135975,0.8901563,-1.1881889,-1.025632
817,0.41663793,0.61952,0.43831983,-0.5288184,-0.36973566,-0.75866616,0.92201,0.7712898,0.88409734,-0.7100608,-0.35169098
823,0.620266,0.5960384,0.57147074,-0.935407,-0.20166309,1.9953191,-0.9328856,0.71100247,-0.5720442,-1.5678649,-0.13356648
825,0.67706233,0.5078476,0.48428348,-0.7665138,-0.010885607,1.9397651,-0.49726847,0.7908673,0.028460614,-0.40916228,-0.88895077
826,0.6252277,0.52908784,0.60900813,-1.350418,2.4514825,-1.5294133,1.8410656,-1.9036264,-1.1372252,-0.40614292,-0.546525
828,0.6886277,0.38110077,0.656851,-0.27447224,2.3425176,0.54488105,2.01295,-1.111441,-1.3325554,-0.29806295,0.38160494
838,0.67151886,0.48346618,0.4423226,0.36130902,-0.6881427,0.8361245,-0.5489152,0.65260476,0.88384587,-0.99021983,-1.1959177
839,0.5824556,0.3858417,0.47171423,-1.4054322,1.9991755,0.7192692,2.5248013,0.62413347,-1.5745937,-1.8700247,-1.5584606
847,-0.27472904,0.081547715,0.44818604,-0.609079,-0.11038066,-1.4714043,0.03746188,0.84177476,1.0553373,1.1223197,-0.8592173
849,-0.8007461,0.55802447,0.45937836,-0.73143685,-0.75254244,0.028286593,-1.3231131,0.7679696,0.8754815,1.1000674,-0.49940786
856,0.16146582,0.34332368,0.41438794,0.114397354,-0.53997576,0.39512202,-0.95025307,0.7298939,1.0753144,0.93850076,-0.7042383
858,0.596944,0.542126,0.348356,-0.72317326,-1.6282734,0.8148782,-1.1879892,0.8643919,0.73781574,-1.7629411,-0.13593642
861,0.42267522,0.53198427,0.57092005,0.24398623,-0.672378,-0.4378776,2.1547105,0.70179707,0.7160878,-0.16469038,-1.2332994
864,0.09796907,0.4198132,0.47655183,-0.3290513,-0.196961,-0.23058295,-1.7225523,0.69794333,0.9186434,1.1146314,0.06321709
865,0.6553024,0.5263031,0.59997994,-1.1421137,2.4114084,0.05965291,1.789875,-1.1864393,-0.917813,-0.1585581,-0.59151655
868,0.5343623,0.3161653,0.5856584,2.099275,-0.5269958,2.373452,0.20565753,0.6009348,-1.516099,-1.5740904,-0.95149505
874,0.6650079,0.3798593,0.51289445,0.1504505,-1.0838374,0.6646343,-0.32138082,0.7626425,0.8366135,-0.74417067,-0.6282854
876,0.53922206,0.44169787,0.4122521,-0.41062212,0.11652223,1.9679624,-0.07218112,0.6871366,0.91380894,-0.99735534,-0.742067
881,0.44206956,0.54740167,0.54897857,-0.6262054,-1.2273015,-0.822224,-1.0399557,0.7168453,0.9395168,-0.20933643,-0.635139
884,0.27405676,0.42791396,0.4560163,0.15631609,-1.3735267,0.84036636,-1.0263095,0.83879495,0.9659816,0.6386502,-0.16516036
888,0.4757688,0.5077736,0.6555416,0.054832783,-0.17313533,2.2877016,-0.48636398,0.7627673,-1.4409423,-0.93030405,-0.55205613
895,0.21147588,0.4622505,0.39255607,-0.05724481,-1.0543953,-0.13834217,-0.23654217,0.84333867,0.90761137,0.92467934,-0.7923934
899,-0.076085724,0.400341,0.49505618,-1.0120667,0.15315162,-0.051515423,-1.6640816,0.81995195,0.92236763,1.0440899,-0.59454435
902,0.57130015,0.42268997,0.68518883,0.37899053,-1.6504042,2.2322943,0.33815318,0.7284065,-0.42943698,-0.78381515,-0.7359472
904,-0.32750502,0.4449968,0.53480375,-0.34476644,-0.1067405,0.08979819,0.12891456,0.76854277,0.9243521,1.0675749,-1.3276068
905,0.5132958,0.49926004,0.5201504,2.204281,-0.851599,2.385008,-0.67881614,0.31027237,-1.6230643,-1.0827051,-0.5655025
911,0.4910127,0.55606043,0.46626052,-0.88441217,-0.032546464,-0.22584386,-0.41087076,0.68491685,0.97619486,-0.91269445,-0.31253284
920,0.6549955,0.58583957,0.5419402,0.81654483,-0.042523477,0.9319318,-0.9852698,0.84674984,-0.7592017,-1.261371,-0.87093896
925,0.6292257,0.46581215,0.47515243,0.4608771,0.7858003,0.55565625,2.4836879,0.6904843,-0.26727378,-0.90488476,-0.4256567
927,0.5786292,0.48999852,0.5349118,-0.10304132,0.5228502,-0.90677893,2.499245,0.7177356,-0.43901542,-1.677938,-1.240801
928,0.54493403,0.32340503,0.47893703,-0.96438557,0.11187937,-1.644162,0.63266486,0.8387404,0.9529206,-0.11949832,-0.40005875
937,-0.16248484,0.431047,0.45609844,-0.69626045,-0.1729267,-0.67319554,-0.71529835,0.7886637,0.9542735,1.0745803,-1.2050875
942,0.38395068,0.3631937,0.5862457,0.011197632,-0.33755475,-0.9899922,0.9731369,0.8483811,0.9066658,0.3781329,-0.96075684
947,0.5098776,0.38529557,0.52924985,2.2471097,-1.2539034,2.314904,-0.17696096,0.54887575,-1.3642793,-0.87022185,-0.26047447
953,0.69787276,0.3730591,0.47085926,-0.87862515,-0.034927633,0.19709821,0.06839696,0.7179111,0.8814576,-0.41000515,-1.136353
954,0.6239515,0.4957693,0.3034425,0.39100143,-1.6723553,2.502381,-1.2021867,0.74299306,-0.80239785,-1.3372904,-1.6224543
957,0.17382191,0.49130958,0.56077915,-0.43703005,-0.34898075,-0.9185785,-0.1789096,0.8288059,0.8403434,0.8314974,-1.5509043
960,0.6002693,0.44122574,0.45130637,-1.0646394,0.7850374,1.6092405,0.8432902,0.6791785,0.85390586,-0.2256152,0.057119064
964,0.5208172,0.49551508,0.49292266,-0.494799,-1.319529,2.371171,-0.40160668,0.7965223,-0.08653898,-0.68139607,-0.40739787
965,0.54258704,0.45420972,0.43558043,-0.15679896,-0.6005291,-1.6215632,2.6573143,0.72471184,0.010224637,-0.613198,-0.7298722
966,0.24961925,0.3576044,0.5892758,-0.37410077,-0.31279805,-0.28943902,-0.96329665,0.77886987,0.8912101,0.940545,-0.35765034
967,0.29462746,0.45389238,0.5473256,-0.7613647,-0.9029505,-0.3366129,0.25677267,0.6475011,0.90159523,0.98724145,-0.14078085
969,0.46620247,0.46216062,0.5371282,-0.85433245,-0.58864576,0.0710516,1.6179065,0.95313555,0.51275855,-1.194199,-0.11624731
970,0.082587525,0.42421648,0.6189965,-1.0964901,0.4220232,-1.8167021,-0.059963368,0.8463171,0.82166433,0.88205665,-0.45258805
971,0.57058907,0.3133931,0.39838052,-0.6726924,2.3345873,-0.45451003,2.5204895,0.553854,-1.2877446,-1.3037946,-1.7271633
973,0.5916705,0.5091471,0.45097855,-0.25108567,-1.3899219,-1.0642467,2.5494392,0.71708953,-0.28578836,-0.7295187,-0.9723924
976,-0.09217505,0.39100257,0.56928724,-1.4401796,-0.46128145,-0.750918,-0.83880734,0.86365676,0.85076684,1.0004959,-0.07072248
978,0.51417714,0.43197381,0.52289927,-0.45967406,-0.45381638,-1.1965016,-0.8186604,0.7520138,0.968871,-0.017579498,-0.80136853
981,0.6751158,0.5957074,0.6384895,-0.23584591,2.1893146,-1.737245,1.9394723,-1.6876214,-1.9632905,-0.70137376,-1.2252003
986,-0.56880575,0.3562334,0.6029121,-0.43042636,-0.18145059,0.062335405,-0.6205178,0.7652265,0.9342939,1.097887,-0.29795375
996,-0.43606398,-0.2725034,0.51906025,-0.2585142,1.3827484,0.8780164,0.9115139,0.7214463,0.982265,1.2266182,0.618986
1001,0.544722,0.46040308,0.576154,1.2140037,-1.2178878,2.3770235,0.94720286,0.69727665,-1.3426442,-0.69993526,-0.99161166
1004,0.030762965,0.44398993,0.54347956,-0.29263267,-0.46252617,-0.042613003,-0.8975059,0.74153495,0.8967155,1.0545577,-1.0374651
1006,0.5568832,0.45561266,0.5967361,-1.0300206,-1.4411627,1.0466514,-0.107461065,0.8627331,0.62604666,-0.33014712,-1.0122081
1011,0.5595453,0.44327453,0.48827475,0.003707127,-0.4842041,-1.4130318,0.20662437,0.71839947,0.919063,0.42968863,-0.54288536
1016,0.5565701,0.55746245,0.3359061,-0.025567919,-0.32547083,-0.24226256,2.1369715,0.63264805,0.8422053,-1.2158026,-0.41770574
1024,0.7549164,0.41745666,0.6517235,-0.60128677,2.2932777,0.0015523713,1.770774,-0.84439397,-1.0586892,-1.05919,-0.036063127
1025,0.57706296,0.5793195,0.68458813,-1.2603191,2.4372578,-0.029448109,1.3996208,-1.288043,-1.1842602,-1.3304312,-0.63232464
1033,0.5231294,0.44771504,0.4682449,-0.7833441,0.29250795,-0.54458165,2.4201093,0.89979666,-0.75246835,-1.1654788,-0.4244394
1036,0.5266658,0.51845145,0.5356634,-0.26048964,2.551187,-0.46470284,2.0753567,-1.4194382,-0.5617356,-1.3991209,0.16383263
1038,0.5730935,0.58465225,0.5805759,-0.8877578,-0.74805707,1.2800715,-0.8593454,0.78402877,0.4640754,-1.106637,-0.10350411
1042,0.5235025,0.5139496,0.5851987,0.18626994,-0.4681129,0.71525836,1.6711589,0.795857,0.61984885,-1.5177538,-1.6098012
1044,0.6400193,0.41289547,0.31521696,-0.8213352,0.4229005,1.783435,-0.30941093,0.8161202,0.77462935,-0.20076519,-0.70414346
1045,0.54903764,0.61116636,0.58822745,0.79036117,2.410529,-0.7127563,1.9319509,-1.6911055,-0.96555585,-0.49574357,-1.1449461
1046,0.49831027,0.56853837,0.38721722,-0.43084884,-0.014961535,-1.3549258,-0.6275335,0.7794194,0.9318167,-0.7070671,-0.8272874
1048,0.5633148,0.54303986,0.55457586,0.2327354,0.45884785,-0.7567592,0.2722029,0.6782723,0.8455963,-0.6684148,-0.7462891
1050,0.64489126,0.5007872,0.57461464,0.16730382,0.37048808,1.2592562,-0.24613783,0.8944256,-0.8435805,-0.66059506,-0.4322208
1053,0.6478618,0.4563189,0.4289413,-0.31346878,-1.4153333,-1.7451522,0.67782044,0.7354047,0.8961774,-0.5862468,-1.629898
1058,0.65331143,0.34070465,0.5166772,-0.016480101,1.6853211,-0.27989635,2.4543023,0.6983067,-0.96246666,-1.132601,-0.78123504
1061,0.09092716,0.4383603,0.46073198,-1.3996558,-0.3538253,0.15718338,-0.48567447,0.7331424,0.9641446,1.0315629,-0.40355188
1062,0.6207888,0.3750356,0.49952227,0.09551098,1.1580633,0.5363038,2.3999813,0.8199736,-1.6771215,-0.95969176,-0.59413284
1069,-0.49679795,0.39043343,0.47031012,1.1325698,-0.5184665,-0.39004016,-1.0226824,0.81570834,0.9624627,1.0567594,-1.3953911
1070,0.5064269,0.48623192,0.5193138,-0.66663826,0.04819459,-0.26971558,0.15117697,0.67270094,0.97566825,0.14468849,-1.122979
1072,0.4733197,0.4564864,0.63889974,-0.22348781,-1.3085498,2.409834,-0.80298024,0.7530563,-0.8239585,-0.42948893,-0.63535666
1074,0.6528521,0.42883518,0.5203579,-0.8983448,0.47758812,0.52217686,-0.56667745,0.8010316,0.7284413,-0.48540553,-0.2252016
1081,0.5654933,0.52514523,0.56592494,-0.83842456,2.2013497,-1.5529764,2.5405643,-0.56073856,-1.3157308,-1.074729,-0.47427103
1085,0.55760634,0.46991822,0.49335042,0.47341052,-1.2121806,-0.940003,1.6571796,0.72395045,0.824442,-0.6581057,0.41548058
1086,0.5159852,0.43512022,0.4934378,-0.11275771,0.39821535,2.3824122,-1.7469914,0.74947935,0.44887322,-1.3680016,-0.3981331
1087,0.3705436,0.47129148,0.53351027,0.33517444,0.023748536,-0.21376538,0.16531762,0.81690216,0.84518796,0.6654937,-1.047663
1091,0.5851025,0.44565046,0.4985407,-0.18694907,-0.08216507,2.4488626,-1.1051921,0.7424015,-0.51961404,-1.5469713,-0.27071813
1093,0.58024156,0.53772223,0.32357806,-1.2151691,0.29589322,-0.49562123,-0.78870916,0.73786306,0.90878046,0.35484868,-1.3850592
1102,0.59662503,0.47007632,0.4128894,-1.017725,0.27290595,1.3399612,-1.7073773,0.83373445,0.7847167,-0.77268064,-0.51618046
1115,0.72356784,0.47534823,0.42649254,-0.27166545,-0.12302635,1.7114642,-0.13192993,0.8247042,0.1474107,-0.28760388,-0.49844047
1117,0.58335245,0.3742734,0.41835514,-0.5075139,-0.29058632,-0.8343589,1.9239233,0.6671127,0.9654854,-0.39835194,-0.12565202
1123,0.7142655,0.47125983,0.43623918,-0.37942097,-0.7540871,0.4545682,0.60176367,0.82119733,0.57402897,-0.49557713,-0.51309705
1129,-0.29182047,0.47953653,0.4886274,0.42582005,-0.76375127,0.90017307,-0.586129,0.7471943,0.86065173,1.1219568,-0.21221165
1131,0.6621226,0.52076495,0.4666137,2.0888195,0.5345185,1.6725231,-0.9319573,0.62312865,-1.0848116,-0.18744363,-0.8518008
1135,-0.28489193,0.16244923,0.5362599,0.10628121,-0.8012229,-1.0102674,-0.23975147,0.8192247,0.9789601,1.1432034,-0.41511416
1137,0.49109367,0.40046725,0.74096686,0.050251815,2.2159805,-0.79160565,2.52458,-1.0099865,-0.97930884,-0.06380823,-0.6165485
1139,0.5306813,0.42542675,0.39119515,-0.41554528,1.5276955,0.3357113,2.5364642,0.82816124,-1.6277466,-0.47058386,-1.0523123
1144,0.582183,0.41723454,0.48217902,-1.720203,-0.5711069,2.3368633,0.20582817,0.81845045,0.05705175,-1.1149247,-0.4232606
1148,0.5963946,0.4353428,0.3677985,0.2454445,-1.3941014,-1.5798893,-0.27250233,0.7792814,0.9203978,0.38931477,-0.9275737
1153,0.5419235,0.424233,0.5036909,-0.17169614,0.6111784,2.5923398,-0.16721402,0.65561074,-0.43655664,-1.1159221,-0.6029614
1159,0.54191184,0.49683818,0.63545495,-0.57745653,2.2632546,0.034735963,2.4174397,-0.26478294,-1.9069388,-1.7357347,-0.06724036
1161,0.59449565,0.41851684,0.5127401,-0.26482794,-0.9722212,-1.1082678,2.1130743,0.6752728,0.80072826,-1.4107937,-1.030386
1164,-0.037439387,0.3859715,0.33707526,0.22313376,0.51374125,-1.171987,0.100524895,0.8597218,0.97776234,1.0245129,-0.93354404
1165,0.46521497,0.39340055,0.60686785,0.17347865,-1.0038313,2.1932395,-0.8776506,0.93371415,-1.2393174,-0.6692738,-0.7592459
1166,0.5633891,0.4467528,0.60380113,0.2709494,2.365766,-0.11328057,2.4251347,-0.5816526,-0.7963426,-1.7895474,-1.3459119
1167,0.5303907,0.35398725,0.52235353,-0.08159349,0.2297452,2.4195087,0.54747826,0.83362275,-0.059967887,-0.71229583,-1.5018176
1170,0.52652335,0.39194676,0.5162596,-0.9166245,-0.7108273,2.3912885,-0.57095367,0.73961896,0.49520546,-0.4719693,-0.3130406
1171,0.57558215,0.3754705,0.42281026,-0.63118476,1.8640511,0.14690484,2.5238237,0.74746805,-1.2133622,-1.7073387,-0.49333662
1173,0.5898471,0.43205854,0.4958188,-1.1712757,-0.40485284,1.0934429,-1.2196805,0.76396906,0.8849598,-0.8513525,-0.2746857
1176,0.5558666,0.37760937,0.43037316,0.14421728,2.4639642,-1.7641941,2.4810338,0.20287552,-0.71954364,-0.9264704,-1.7269269
1179,0.44552925,0.38505292,0.42844346,0.49566787,0.1731298,-0.21258537,2.0982082,0.7845368,0.9139699,-0.21422689,-1.1716242
1180,0.6501515,0.52297336,0.47253704,0.36882433,0.3626822,-0.67613024,-0.39169228,0.76545495,0.73160684,-1.0813309,-0.800396
1185,0.67759115,0.45712712,0.5242911,-0.309153,-1.2021059,0.7204042,1.4239389,0.8248943,0.41662017,-1.0308156,-0.06089955
1187,0.7071349,0.55926013,0.36558968,-0.50994277,2.4415286,0.6397614,1.889484,-2.124088,-0.9121884,-0.1058372,-0.102409884
1191,0.52847195,0.34697676,0.51109713,0.296081,-1.5929892,0.43386754,0.14201863,0.89529294,0.8689926,-0.6552284,-1.1960357
1202,0.37341473,0.46069434,0.49033815,-0.5572687,-0.26880085,2.411605,0.39482445,0.76867646,0.59499174,-1.6255652,-0.90533686
1203,-0.47773576,0.41924205,0.5768538,-1.5442908,-1.4681388,-0.0024927068,-0.9915518,0.79166293,0.8618562,1.1171544,-0.42467207
1206,0.5063413,0.54288644,0.4099671,2.043857,-1.1409694,2.256689,-0.95636344,0.67848647,-1.0764493,-0.83066154,-1.2561679
1208,0.561907,0.46425176,0.60952014,-0.16213053,2.3515425,-0.14874859,2.4230661,-1.7145708,-1.0362912,-0.17672963,-1.7312247
1216,0.48601785,0.50209224,0.47255144,1.5690788,-0.569153,2.5029073,-0.30627403,0.6691509,-1.2752433,-0.5465986,-1.2869873
1218,0.6101639,0.51471895,0.6643456,-0.7727533,-1.0357778,0.7511173,-0.46347976,0.8342533,0.17974432,-0.22559962,-1.1635873
1221,0.57100624,0.38637292,0.57759,0.20261262,-0.78465235,2.2391646,-0.3157403,0.849102,-1.2900813,0.045238093,-0.650496
1225,0.6171037,0.32515028,0.6009445,-0.111053824,-0.1569886,2.5738282,0.6718953,0.572475,-1.0479037,-1.2912422,-0.5528818
1227,0.5918878,0.4674769,0.6862764,0.012824847,-0.3075303,1.1758845,-0.63957006,0.83248395,0.22837463,-0.32246515,-0.03197027
1228,0.5051303,0.49508867,0.35543412,-0.17073558,-0.1383808,-1.8094696,0.22550529,0.7195424,1.0177578,0.263637,-0.75186706
1229,0.5976174,0.3859608,0.46317053,2.382186,-1.0263984,2.2505116,0.12135016,0.21596417,-0.09666132,-1.2843503,-0.36347297
1231,0.6882531,0.43492132,0.47472444,0.0099003585,0.1496741,1.1634485,-0.3287051,0.73856443,0.7682933,-1.1477897,-0.7128755
1232,0.41369244,0.42704022,0.51648176,-0.7282516,-0.0425669,-0.8392344,-1.4638174,0.7203499,0.9661233,0.6612249,0.1633058
1235,0.50127536,0.3943664,0.5275998,-0.8325036,-0.116574004,-0.34823832,-1.5102127,0.835843,0.87692976,0.3840133,-0.40302157
1238,0.53533894,0.32074344,0.34792933,2.3868735,-1.3736084,2.4211774,0.6241786,0.48403674,-1.8131135,-0.30206585,-1.1357706
1247,0.5401657,0.45572773,0.49451777,-0.9905059,-0.50884646,-1.165408,0.866146,0.72961974,0.87605345,0.55466545,-0.74445236
