,x_g1,x_g2,x_g3,x_g4,x_g5,x_g6
348,0.87007445,-1.2066702,0.71343243,0.4122249,0.5642894,0.84147274
349,-1.4836286,0.21167073,0.91739315,0.7489139,0.7692989,0.5065186
350,-0.38268963,0.680862,-0.1032989,0.818468,0.876526,-0.3506892
351,0.6347622,-1.0887522,0.730482,0.78127825,0.68451643,0.6749931
352,-0.25329402,0.3141666,0.9117218,0.6756601,0.6929944,0.6343838
353,0.6216461,-1.8453139,0.8430705,0.6576487,0.6430386,0.7706076
354,-1.426266,0.8982419,-0.88159907,-0.42840582,0.9826739,-1.020785
355,0.7487555,-0.34795415,0.8839295,0.78904504,-0.75603575,0.81983113
356,1.0863957,0.80172837,-1.8380779,-1.8804686,-2.2135706,0.33646536
357,-0.7136238,-1.5706116,0.7185919,0.88823795,0.74439156,0.84038705
358,-0.19811961,1.1283323,-1.9399215,-2.2702553,-0.14427665,-0.63990635
359,-0.4570462,0.81820214,-0.9249699,0.68834364,0.85771966,-1.7457721
360,-2.0650263,0.24180257,0.9243877,0.6295469,0.7570666,0.6799821
361,1.0633336,0.8734467,-1.4664644,-0.88831073,-1.3260576,-0.6682243
362,0.97783506,0.9368965,-1.6080769,-0.4280848,-1.3880655,-1.4589657
363,0.99377286,0.8773945,-0.12985575,-1.2903737,0.0693601,-1.2219696
364,-1.0756274,-0.18640217,0.863375,0.789183,0.74759036,0.7582882
365,0.8515649,0.1240519,0.8448959,0.435641,-0.83030283,0.9018808
366,0.8301232,0.24258105,0.7522539,0.6364961,-1.0117857,0.841306
367,0.7855323,-1.6194428,0.7984922,0.6546988,0.53382075,0.7381195
368,-0.3604705,-1.1445652,0.7834129,0.78972703,0.7872565,0.834825
369,1.0540404,-1.5829005,0.6384003,-0.20774402,-0.8464358,1.0115129
370,0.80078155,0.99884146,-0.77815294,-0.45949593,-0.5755438,-0.07804669
371,1.1169319,0.8146392,-1.2447206,-1.1751564,-0.7133164,-1.1246331
372,0.68859196,-0.90827954,0.7020228,0.6955152,0.60547876,0.8291998
373,0.75303864,-2.1440833,0.81342256,0.560568,-1.8924568,1.0719488
374,-0.81798244,0.6330861,-0.49946094,0.66231954,1.0349236,-0.7789121
375,-0.9867109,0.83121604,-0.5222195,0.36162573,0.95076466,-0.2946311
376,0.49909675,-1.2934163,0.76132953,0.71767217,0.55203885,0.9381329
377,0.9857656,0.71304476,-0.9906936,-1.807813,-0.70811313,0.89143324
378,-1.4530978,0.6876207,0.45402962,0.814552,0.8019951,-0.839883
379,0.9508391,-0.4327737,0.6748176,0.677192,-0.8561713,0.8457092
380,0.77613616,-1.8408916,0.86154485,0.81729937,-0.014643946,0.74917084
381,0.9927856,0.93694204,-1.0022479,-1.6646302,-1.4954644,-1.0072954
382,-1.865532,0.7809875,-0.8368538,0.68020713,0.9210308,-1.5089804
383,0.93363935,0.27111655,0.42983,0.64969707,-1.5284507,0.85986185
384,0.74336416,-1.3214905,0.6830908,0.6229678,0.693316,0.7721328
385,0.94645226,0.93998456,-0.4904061,-2.163669,-0.6777759,-0.09768618
386,0.7867191,-1.1710808,0.8460149,0.63961554,0.16352852,0.88253444
387,0.66415924,1.0184724,-2.4681377,-1.6241789,0.29415596,-0.37965095
388,-1.8921075,0.68599695,-0.25665188,0.90667504,0.831545,-0.55748975
389,0.875898,-1.233598,0.75797284,0.77130926,-1.7307173,0.85618466
390,0.8535103,0.047989067,0.780915,0.70586836,-1.3609277,0.80832607
391,-0.26203668,0.8770162,-0.8151373,0.026528371,0.9599322,-2.0217884
392,1.0216018,-1.4212658,0.4626512,-1.3355417,-1.7385737,1.1465082
393,0.9220748,0.5846718,0.61140543,0.13463053,-0.6983311,0.76773995
394,-0.82858896,0.19430517,0.7126374,0.8329411,0.7742474,0.67599905
395,-2.3243244,0.9486519,-0.8958495,-1.4716616,0.9325765,-1.9259578
396,1.1239662,-0.23542854,-1.037814,-0.77710253,-0.7934181,1.078769
397,-0.39730135,0.5915339,0.7812515,0.8471274,0.6829123,-1.1074464
398,-1.704816,0.6134059,0.7132731,0.7479804,0.7797587,-0.0092188725
399,-1.6864696,0.8771652,-0.97583735,-0.2301511,1.0008439,-1.196582
400,-0.29984492,0.54074055,0.86206186,0.74392754,0.7673508,-1.9021496
401,0.6934081,-2.1398976,0.8720507,0.57847416,0.7270036,0.61288345
402,-0.694641,0.31836978,0.8555098,0.7791922,0.7889748,0.36580703
403,0.23165701,1.0134301,-0.55761045,-1.5785787,0.67571235,-1.2507082
404,0.6763391,-2.3379521,0.76121986,0.5923645,0.5121118,0.9443232
405,1.0916353,0.85218775,-1.1158258,-2.7754152,-0.99408364,-1.3844211
406,1.0733767,0.8359275,-1.3609326,-1.5095439,-0.031240828,-0.88639146
407,0.8306209,-2.1850903,0.9248068,-0.01686226,-0.88809735,1.0768648
408,-1.1253303,0.7932289,-0.6945988,0.7232786,0.8768914,-1.5007894
409,-1.5194755,0.50554484,0.7595913,0.79738,0.84840965,-2.142962
410,0.9452628,0.056066122,0.5892887,0.46241647,-2.1391585,0.96205646
411,0.88891554,0.9893441,-0.8892919,-0.86531097,-1.2128611,-0.89710456
412,0.74018836,-0.9777741,0.84233934,0.71015364,0.3993473,0.7776574
413,0.6831301,-1.4155773,0.7514517,0.7081705,0.6064056,0.7892567
414,-0.8547048,0.75083923,-0.7009938,0.64093894,0.9383721,-0.116334036
415,0.7453286,-0.84304,0.7478709,0.7525927,0.48770306,0.7592908
416,0.4043963,1.0819079,-1.5513456,-1.0466584,-0.27866542,0.06862193
417,1.1430278,-1.1223836,-0.7683627,-1.9955372,-1.6412866,1.0945027
418,0.98311496,0.9186237,-0.24506555,-1.3097085,-0.55710924,-0.72015387
419,0.331939,-1.8644004,0.90925354,0.65694946,0.6552044,0.8558068
420,1.1569531,-0.0633166,-0.78576607,-1.9595493,-1.6576672,1.0164008
421,0.87361586,-2.199139,0.861145,-0.9607638,-2.1024196,1.1347466
422,0.754734,1.0364101,-0.5456879,-0.80862826,-1.0026842,-1.5838441
423,-0.004812372,0.97078216,0.86708665,-0.63152796,-2.0611815,0.28206816
424,0.891095,0.38731045,0.7354824,0.57466656,-1.2695568,0.7148144
425,0.677337,-2.2829776,0.74378353,0.6135283,0.68460673,0.81432563
426,0.8743284,0.9687747,-0.95131904,-0.98575014,0.038394086,-0.95145243
427,-0.1882229,0.8418056,-0.6434515,-0.21511514,1.009666,-0.6638633
428,0.893233,-0.0909773,0.82518107,0.5298834,-0.9411902,0.8755824
429,-1.8451544,-1.13059,0.86661774,0.7330923,0.82531965,0.7879744
430,1.0436398,-1.428723,0.51811427,-2.222095,-0.9368222,1.1068846
431,1.1344792,-0.87434137,-2.0368547,-2.0613194,-1.5360398,1.1119739
432,-0.7837451,-1.02485,0.8040159,0.71318763,0.7833872,0.90867126
433,1.1031492,0.29314336,-0.7408495,-1.7170477,-1.5368937,1.0213468
434,0.7324833,1.0451754,-0.9842432,-1.4542173,-0.54500914,-1.0380976
435,-1.3670434,0.7693236,0.08898006,0.73696905,0.8451116,-1.010957
436,-0.6093212,0.7792846,-2.2335231,0.6740175,0.9240798,-1.2463752
437,0.9379339,0.68671846,0.7517288,0.11224205,-1.4792345,0.30348834
438,-0.10393741,1.0651168,0.5915272,-1.9681005,-0.38605964,-0.52847147
439,0.685686,-0.9072432,0.76065975,0.64800876,0.62596714,0.80807316
440,-0.6629155,0.8779396,-2.6919773,-1.5263206,1.0253861,-0.9517613
441,0.95037067,0.9639254,-2.2277184,-1.2082655,-1.5470675,-0.7986199
442,0.49937552,-1.6801368,0.7473986,0.70500815,0.59536815,0.9323046
443,-1.2803406,0.5923373,0.8648174,0.76608455,0.6956212,-0.3825886
444,-0.18876748,0.05388124,0.82186633,0.763026,0.7473074,0.7252402
445,-1.1345835,0.91832066,-1.4779153,-1.1582943,0.978164,-1.6126138
446,-1.2238472,0.5412081,0.89514977,0.7683157,0.73514944,-0.9909537
447,0.64210266,-1.1530738,0.8216883,0.68804693,0.5085387,0.8525614
448,-1.2160017,0.74597144,-1.9890764,0.57515866,1.0050333,-2.2825692
449,-1.9872166,0.49337423,0.8068373,0.6690247,0.8941197,-0.36076137
450,-1.0674375,0.6516903,-1.8031933,0.86815435,0.93051684,-1.102073
451,0.55782086,-1.280419,0.83183444,0.6437956,0.65906084,0.8257774
452,-1.4495342,0.5054404,0.7596736,0.8209058,0.75639904,0.16891122
453,-0.4170744,0.9279288,-1.468946,-0.53245765,0.9330377,-0.66768986
454,0.85191727,-1.784221,0.794514,0.5078513,0.44189295,0.8315056
455,1.0857022,0.8229595,-1.6627437,-1.6039944,-0.96426547,0.11901546
456,0.7983687,-0.13552253,0.82404846,0.6036229,0.26834542,0.80945796
457,-1.1004933,0.82732266,-1.42662,-0.5504215,1.0515856,-0.1821022
458,-0.46967453,0.24843287,0.7818206,0.7684298,0.7918905,0.605463
459,1.0273478,0.8829676,-0.9795309,-1.9548303,-1.0679253,0.07329176
460,-1.6166017,0.7344021,0.20570856,0.3930927,0.998812,-0.4979863
461,-0.2518085,-1.6389147,0.94455856,0.6592146,0.7892316,0.78106505
462,1.1022633,0.83527005,-1.7480981,-1.6814156,-0.635503,-1.1144888
463,-1.6684697,0.6760575,0.58708465,0.7476915,0.8157751,-0.66261667
464,0.97252333,0.50024855,0.68174314,0.47343284,-1.7758062,0.5084246
465,-1.4047046,0.5194482,0.9403577,0.6854709,0.78035027,-1.1938012
466,-1.6182058,0.9419202,-1.042861,-0.81326854,0.93596584,-1.4512112
467,1.0567825,-0.7041684,0.30399364,-0.8034311,-0.6169241,1.112737
468,0.3158737,0.7043303,0.4925246,0.7633344,0.690541,-1.6427279
469,1.0009769,0.4907222,0.6235029,0.4634898,-1.298325,0.4994833
470,0.07737773,-1.6406142,0.7992143,0.76768464,0.67894685,0.90842927
471,-0.9727747,0.8296046,-0.4120852,-0.73384964,1.0570906,-1.3161671
472,0.7716145,0.1770089,0.7646151,0.7765227,-1.8601542,0.8099887
473,0.9162458,0.36223343,0.032331377,0.726491,-2.3077765,0.8777241
474,0.8495892,0.4005462,0.8142363,0.74442583,-0.7423892,0.39009398
475,-0.3286834,0.6809813,-1.9659015,0.95668316,0.8005653,-0.89669627
476,0.84728366,-0.44236797,0.7624565,0.72425544,-1.0413289,0.89727104
477,-1.4685787,0.65684587,-2.384519,0.8479261,0.9439996,-1.2218055
478,0.3720284,-0.48827425,0.83751565,0.60756165,0.79547167,0.76346123
479,-1.115857,0.6490892,-0.37204245,0.88269633,0.90328854,-1.5816213
480,-1.0401281,0.6583455,-0.5829869,0.83276105,0.93895125,-1.3247887
481,0.7833009,-0.8533419,0.94552577,0.7085062,-0.5267938,0.81368405
482,0.7096359,-1.629053,0.8607614,0.6179192,-0.73266286,1.0350342
483,-0.3225441,0.722065,0.35227662,0.91113096,0.618826,-0.24412279
484,0.16001089,-2.2440512,0.83124185,0.7694919,0.7118164,0.8316773
485,0.38479444,-1.9164176,0.9035128,0.7250764,0.6643141,0.7661799
486,-1.2374128,0.5848297,0.8557777,0.7142917,0.7492583,-0.22765107
487,-1.5118514,0.7048654,-1.0281099,0.8566371,0.8893686,-1.1149924
488,-1.2437984,0.5690305,0.8440379,0.8308103,0.6757173,-0.4593035
489,-0.78246564,0.8409107,-0.57255846,-1.6034805,1.0560013,-1.0816007
490,1.0228254,0.91576034,-2.0873153,-2.9706392,-0.70830035,-2.0263755
491,0.9101081,0.5786516,0.95164025,0.0983862,-1.5456313,0.2655221
492,-1.3011701,0.8433594,0.4178278,-0.72987235,0.97013396,-1.9201396
493,-0.9107988,0.6078384,0.4964845,0.8842795,0.8053515,-1.2301066
494,-2.1066601,0.6430679,0.906547,0.55752116,0.7766466,-1.1914779
495,0.8217058,-1.1188406,0.88645077,0.6333453,-0.017868085,0.8480125
496,-1.7029064,0.63585466,0.1493907,0.96327835,0.78678215,-1.7811633
497,-0.76961744,0.85467166,-0.9984776,0.14387803,0.98767036,-2.0575314
498,0.94003165,0.15937716,0.20700091,-0.07460269,-1.7029678,1.1452727
499,-0.3537967,-0.7508995,0.903473,0.7251303,0.69440204,0.8728146
500,-0.8795849,0.6147154,0.4108987,0.86891353,0.8432363,-2.159501
501,-1.6496782,0.9049546,-2.0226047,-0.9807962,0.9962634,-1.4309838
502,-0.75268376,0.87858623,-1.4276305,-0.29754546,1.0031289,-1.9760113
503,0.56117433,-2.2308803,0.75177866,0.65636253,0.6664779,0.88042045
504,-0.5974002,1.0274273,-0.7083327,-1.4444897,0.6702698,0.054449603
505,-2.2099879,0.6169997,0.5888288,0.87316686,0.7769086,-1.8789707
506,-1.5918422,0.85506076,-1.6737216,0.09818825,1.0012822,-1.8127389
507,-1.8673593,0.71921587,-0.62903154,-0.07492694,1.1215954,-1.3805529
508,0.8185811,-1.631929,0.910371,0.5966286,-2.64743,0.93295157
509,-2.011136,0.687506,-0.23747006,0.8114326,0.91806453,-1.7134956
510,-0.6101511,0.8413087,-0.44155172,-1.0823854,1.0403742,-0.49841407
511,0.6193026,-0.33267212,0.81787527,0.6438608,0.70950454,0.67202896
512,0.9680133,-1.241677,0.8857912,-0.9384548,-1.0291381,1.0237485
513,0.92125374,-0.96314424,0.93326724,-1.903324,-1.1238605,1.0463086
514,-0.8440682,0.61605,0.85732794,0.8205177,0.62288207,-0.968435
515,1.084675,0.8382863,-0.7667851,-1.3315569,-0.45384815,-0.64562416
516,0.9965025,0.9275995,-0.9549211,-0.846142,-1.7304208,-0.76855296
517,0.910401,-1.7338461,0.94776386,-0.04151519,-0.97882265,0.9894735
518,1.0342202,0.66448206,-0.9691444,-1.2235003,-0.40686333,0.8467566
519,-0.11974949,0.3205672,0.8498985,0.7251728,0.8246143,0.27943072
520,0.89590454,-0.10061017,0.60534215,0.64315563,-1.104851,0.9502159
521,-1.4654225,-0.88396555,0.8089116,0.81253576,0.7481683,0.853241
522,-1.4284909,0.7250017,-0.35661855,0.66684246,0.9598629,-0.5134384
523,0.8483511,-2.1868026,0.9326058,0.6011777,-0.3539542,0.83730483
524,0.908459,-1.0359184,0.92649966,-0.018070841,-2.0330355,1.00727
525,-1.4630172,0.49405292,0.89508456,0.69927365,0.8273751,-0.8771562
526,0.81153864,-1.7630035,0.95619905,0.56636906,0.41885778,0.65011036
527,0.71403456,-2.303755,0.7042487,0.7240483,0.6178007,0.77364486
528,0.09652526,1.0390662,0.28919166,0.3164568,-0.229182,-1.5501202
529,-0.72858024,0.66637605,0.56498575,0.8095275,0.7859751,-1.40889
530,-1.1899338,0.7148484,-1.4535636,0.8566656,0.8821286,-1.2587225
531,-0.45263496,1.080644,-1.1558951,-0.71891385,0.41762766,-0.18945177
532,-0.752503,0.57677865,0.8409204,0.7882404,0.72908664,-1.4891043
533,-0.84688205,0.57704043,0.59731114,0.82991564,0.84109205,-1.0606185
534,-1.8139722,0.6684364,0.15172426,0.80947816,0.8890572,-0.5541614
535,-1.0813768,0.60031515,0.2603177,0.888294,0.8618679,-0.4881331
536,1.080089,0.7376446,-0.8739596,-1.9144199,-1.3507518,0.6114628
537,0.4962208,1.0994692,-2.100172,-1.5123836,-1.5041314,-0.9042708
538,0.7737062,-0.24341102,0.85715646,0.6344744,0.4521547,0.6925743
539,-1.3809363,0.55939245,0.89046437,0.7958586,0.7004306,-2.1875775
540,-0.44353312,0.7483392,-0.27621415,0.7480826,0.8796335,-0.69564587
541,-1.5804005,0.9128437,-1.5858666,-1.9133484,0.98265606,-0.5387008
542,-0.31635267,-1.3534302,0.9487121,0.8108507,0.6150314,0.81426597
543,0.77851963,-1.3725315,0.80284494,0.8261615,-0.85070175,0.8718325
544,0.3563136,1.0465117,-0.7347625,-2.034261,0.44412217,-0.3731787
545,0.8456389,-1.6249957,0.7623908,0.5275048,0.50072724,0.81906176
546,-0.2948918,-0.26692414,0.82477957,0.79612106,0.65320146,0.87610567
547,-1.7683464,0.003218954,0.818766,0.8070174,0.69580734,0.8058525
548,-0.4765415,0.639616,0.06590153,0.8933575,0.85285395,-1.0065794
549,0.9309914,-0.62433493,0.85558563,0.5112403,-1.5929171,0.87110746
550,0.8298611,-0.340616,0.92479455,0.67858493,-0.74474674,0.78087837
551,-0.7459811,0.7395606,-1.9180228,0.83388054,0.8689302,-1.080487
552,-1.3721606,0.6405215,0.7303197,0.7952829,0.73355645,-0.6015173
553,-0.9399129,0.5759585,-0.3063186,0.9392491,0.90569067,-1.336887
554,-2.3492565,1.1112254,-1.1317133,-0.18690422,-1.0064541,0.2541451
555,-0.72134495,0.87165695,-1.7380391,-1.0991614,1.0309546,-1.1959269
556,0.8625777,-1.9006866,0.98499787,-0.11510013,-1.3001465,1.018363
557,-0.21567838,1.0299765,-0.08589236,0.20477366,0.40723038,-0.36746502
558,1.0467446,0.85914177,-0.6100409,-1.8162018,-1.4349644,0.11170485
559,-0.75140303,0.39715698,0.62831557,0.85112673,0.7882292,0.49579865
560,-0.3631339,-0.22264566,1.0349874,0.64210755,0.6209271,0.79494137
561,0.9658904,-1.3446367,0.7151903,0.47478586,-0.054240942,0.89672476
562,-0.3833973,1.0828742,-0.61222327,0.39184666,-0.3836405,-1.6948334
563,1.0654224,-2.2410765,-0.15124296,-2.3953931,-0.37699875,1.1607718
564,0.8518588,-0.5869873,0.7383625,0.3351628,-0.69551635,1.085687
565,-1.7986282,0.44335106,0.93508625,0.76392275,0.73353904,-0.012946371
566,-2.2707756,0.76606685,0.5787323,0.20202146,0.9417976,-1.4704328
567,-0.5552818,0.45443124,0.78634757,0.79035145,0.7763824,0.24858075
568,0.8862064,0.13738973,0.415529,0.83898354,-1.4938822,0.8128677
569,-0.9434753,0.739373,-0.8539426,0.9283781,0.7748017,-1.8972542
570,1.0326871,-0.8115392,0.5657176,-0.65921116,-0.7761161,1.0831544
571,1.1163685,-0.3210611,0.12201561,-0.85828227,-0.9879232,1.0469251
572,-1.1566913,0.9213423,-2.3545241,-2.128473,0.9801306,-1.9461215
573,0.93399346,-2.5374565,0.7529309,0.22590442,0.27994,0.9378619
574,0.9993767,0.90425354,-2.079446,-1.8822558,-0.104751684,-0.41685966
575,-1.1519862,0.7105535,-0.9978073,0.5869317,1.0208106,-0.8277986
576,-1.8196408,0.74775815,-1.1118461,0.801851,0.8828286,-0.77048564
577,1.1768097,0.62164336,-1.6092477,-2.516232,-1.0686008,0.44439507
578,-1.6039503,0.48388827,0.7678342,0.8364897,0.812058,-0.5146252
579,1.0649261,-0.21286707,-1.4786538,-1.8086945,-0.39089376,1.155347
580,1.122965,0.6679859,-0.3884464,-1.1775113,-0.5436966,0.51789355
581,-1.2010566,0.8764012,-0.74500614,-0.26474684,1.000833,-1.6419449
582,0.8732764,0.34488854,0.78700244,0.30141234,-1.8979843,0.88988936
583,-0.27695975,-0.39249513,0.8964306,0.8249784,0.61858374,0.81459534
584,1.074105,-1.6909082,-1.841517,-1.4607096,-1.3339492,1.1900699
585,-2.1904702,0.6061633,0.7243889,0.7461507,0.8286937,-1.784805
586,0.76524425,-1.6236205,0.66204435,0.7206722,0.50865704,0.83831716
587,0.8442444,1.0115172,-1.3575246,-1.2239066,-0.6663826,-1.6742125
588,-0.94803303,0.38795438,0.77225935,0.7696765,0.78644836,0.4951975
589,-1.2285717,0.6814322,0.5312378,0.88469005,0.7091209,-1.5712512
590,0.7078013,1.0544045,-1.0029397,-0.87416625,-1.0236394,-1.5589514
591,0.20843552,-1.197881,0.9108169,0.63295835,0.662421,0.89875776
592,-1.1023942,0.5087902,0.75419885,0.69090474,0.8995533,-0.3712128
593,-0.3923376,-0.39223763,0.8891677,0.74120355,0.79674786,0.72042865
594,0.8617654,-1.0365682,0.6852201,0.81884986,0.07564003,0.7666601
595,0.69841135,1.0548682,-2.2451553,-0.69968426,-0.6940398,-1.845688
596,0.19576073,-0.6224097,0.8513331,0.7147611,0.48119852,0.9913035
597,0.55778253,-1.4053881,0.7459984,0.68290055,0.5352628,0.9544716
598,-2.0999417,0.44716218,0.85770303,0.82683367,0.7068774,0.21684937
599,-0.46458405,0.75688875,-1.6170555,0.8400867,0.83147025,-0.8367015
600,1.0165834,-0.24464332,0.73636377,0.46017176,-1.8816925,0.8135853
601,-1.0532916,0.3667159,0.8722308,0.829421,0.6886255,0.40689403
602,0.8846651,-0.9532844,0.72907925,0.5619357,-0.02423935,0.94378066
603,0.9545262,0.4594376,0.07441322,0.689876,-1.5794089,0.756607
604,0.64118534,-1.5772977,0.8881421,0.69721127,0.23970492,0.9081921
605,0.89887017,-0.22853397,0.81478304,0.1542884,-1.8832994,1.0305451
606,1.08766,-1.3984395,-0.3871301,-1.2473242,-1.2211201,1.1567328
607,0.75976694,-0.29988268,0.7620909,0.6968824,-2.1863334,0.9943739
608,-0.5830591,0.6575929,0.3806577,0.9313436,0.72959685,-1.3697034
609,0.68831587,-1.0476483,0.82358426,0.7712695,0.26766995,0.85036993
610,-1.3928082,0.060010456,0.8470807,0.7657637,0.7913234,0.6676862
611,0.46014163,-1.9428543,0.8742164,0.5734132,0.77492183,0.7681781
612,0.39832014,-1.6593093,0.6591044,0.7954698,0.82145244,0.71363014
613,0.8951924,0.633718,0.80073524,0.24170345,-1.53944,0.4779094
614,-0.96074,0.7130741,-0.49231088,0.87964034,0.8342452,-0.49350703
615,0.94953257,0.69978416,0.23100464,0.41711846,-0.84771925,0.54777193
616,0.7362589,-1.8665305,0.78322536,0.66600317,0.5548773,0.79061395
617,0.8197162,-0.8313666,0.78639317,0.66665554,-1.215937,0.9721655
618,-0.022778537,1.079824,-0.13573804,-0.40923503,0.22476101,-0.7324237
619,-1.3766123,0.6849816,-0.066849776,0.71881944,0.95964164,-1.1039537
620,0.86367035,-1.2627552,0.99730897,-1.0119809,-1.8313206,1.0495572
621,-1.2784278,-2.0870476,0.87123656,0.70611155,0.70189655,0.94762355
622,-1.7929938,-0.45606852,0.95790505,0.769598,0.7014444,0.7592252
623,0.49840608,1.0827059,-0.39120734,-0.945983,-1.0757076,-0.36358443
624,1.0827761,0.85937226,-1.5538797,-1.419009,-1.8068911,-0.6239844
625,1.05959,0.8816025,-0.98810655,-1.6508361,-1.9507394,-0.7157042
626,-1.4098798,0.723515,-0.83798635,0.87444365,0.8441896,-0.63127595
627,-0.8005184,0.88313437,-1.1679472,0.22380438,0.9395267,-1.503556
628,-1.8041226,0.8121171,-0.4797197,-1.0434253,1.0719683,-0.39709443
629,0.84367365,-0.30886272,0.83168817,-1.260182,-1.1093134,1.144539
630,0.9303781,-0.053800903,0.82070595,0.5015317,-1.8794656,0.84019727
631,0.7968372,-1.3778213,0.61540484,0.59691864,0.6640395,0.8094317
632,1.1017361,-0.78848356,-1.6318154,-2.3650699,-1.1896691,1.1525381
633,0.6331593,-0.36060596,0.8634334,0.690135,0.63630384,0.6392525
634,-0.13913085,0.17873631,0.90687734,0.71089906,0.6921027,0.68366903
635,-0.892526,1.0716604,-1.0617366,-1.1533986,0.5558189,-0.5866479
636,0.91541046,-1.2361606,1.0628538,-1.075942,-1.483266,0.92518044
637,-1.8298903,0.6571609,0.50274295,0.9162698,0.68133754,-0.21351086
638,-0.08583486,0.62018293,0.23424625,0.86916935,0.83741415,-0.6990312
639,-1.2585251,0.919602,-0.32350695,0.49993435,0.7715472,-1.3800566
640,0.728315,-2.0301135,0.570004,0.75640875,0.64414144,0.79328763
641,-0.98002833,0.9267309,-1.4789248,0.24277104,0.87011176,-1.3925583
642,0.97462803,0.3790641,0.5324969,0.71024483,-2.271135,0.5387923
643,0.2622887,-0.075240314,0.8980761,0.7265417,0.59327155,0.78931135
644,1.1211107,0.07910651,-1.1844568,-0.81844527,-0.59225255,1.035946
645,0.50914866,-1.7800021,0.7456269,0.7198976,0.67720217,0.8525616
646,-1.6983907,0.7160603,0.06769486,0.92796934,0.7262096,-0.42571482
647,-0.8882635,0.489122,0.62904376,0.8012135,0.8937975,-0.29283074
648,0.79547644,-0.9979372,0.9641852,0.5615343,-0.094369136,0.85214293
649,-0.9201441,0.8976806,-1.1452972,-1.3649818,1.0030413,-1.3672055
650,0.9468041,0.95145273,-1.6274534,-1.479022,-0.20663774,-1.5101954
651,0.7232782,-2.0385187,0.833651,0.6961251,0.6078045,0.6602654
652,1.1213187,0.8008759,-1.8396266,-1.8573637,-1.5687758,-0.12684639
653,0.64794344,-1.7700521,0.8646633,0.46377844,0.6959228,0.8136611
654,0.88361895,-1.1089919,0.8235597,0.2329297,-1.119199,1.0561401
655,0.92096937,0.9467004,-1.3398885,-2.6478586,-0.28395417,0.04882708
656,-2.1245022,0.7437262,-1.8510536,0.95013434,0.74867207,-0.82290536
657,-0.8231447,0.97311085,-0.23692463,-0.4525492,0.8349003,-2.11698
658,0.8009571,-0.9593397,0.9024465,0.6721342,-0.66235244,0.8845749
659,-0.78477013,0.7013913,-1.3099132,0.94902754,0.8001674,-1.0359867
660,-1.3957174,0.69703233,-0.29221934,0.90935266,0.82330614,-0.8059884
661,-0.40920237,0.7730394,-0.5063939,-0.435018,1.0919114,-1.8896884
662,-1.1286719,0.6319808,0.7321873,0.7194551,0.815602,-1.6192023
663,1.0059054,0.80595374,-0.8534182,-0.085018344,-1.8124301,0.5254012
664,-0.7572031,0.39207903,0.90215045,0.71242017,0.7578264,0.38531
665,-1.4534445,1.0864012,-1.8344313,-0.0931064,0.37675467,-1.3318939
666,0.81447154,-0.06410724,0.6389904,0.60875714,-1.1236202,1.0285399
667,0.7187484,-0.6177222,0.77246517,0.6880012,0.4815323,0.82727325
668,0.8870995,-0.79399353,0.87240434,0.4094052,-0.85394853,0.96007115
669,0.8670641,0.9942586,-0.65399975,-2.1148405,-0.48224306,-0.8935653
670,-1.6550653,0.6462695,0.80511576,0.7424751,0.6743604,-0.0063212253
671,0.73860675,-1.5261356,0.759012,0.5964132,0.54762113,0.8690594
672,-0.7656336,0.93823034,-1.3993448,-0.5365422,0.9220289,-0.55120516
673,0.7105629,-1.0301738,0.8940707,0.6234351,-0.37683663,0.9889382
674,1.0441129,-0.9042217,-2.3322945,-2.3828127,-1.1713285,1.2167466
675,-1.0661575,0.98593795,-0.9281616,-0.45259237,0.8298362,-0.874442
676,0.79707766,-1.5681542,0.8505457,0.667231,-1.3116391,0.9571457
677,0.93862945,-1.4494381,0.824741,0.558719,-2.294102,0.88017887
678,-0.43098348,0.558216,0.9024149,0.7118571,0.74367976,-1.0473356
679,1.012717,0.010907061,-1.5116448,-2.0073926,-0.9937381,1.1980817
680,-1.8967581,0.5802941,0.8606677,0.64323074,0.80872506,-0.3389039
681,-1.1182363,0.57722956,0.81730795,0.6864278,0.76996255,0.12449713
682,0.6696162,-1.1879832,0.8380836,0.6346981,0.6904696,0.68551046
683,1.0264102,0.83077365,-0.48678154,-1.5064394,-0.18959208,0.3015438
684,0.5077636,-1.4442817,0.73638207,0.75433356,0.7130598,0.7860031
685,0.43896458,-1.0264052,0.7119051,0.7009748,0.7378268,0.8633764
686,1.0480034,0.7571559,-1.573094,-1.4549153,-0.90877986,0.6735617
687,-1.1419052,0.9859831,-2.7071815,-1.418539,0.85834527,-0.6564438
688,0.92362,-0.08714647,0.68611234,0.5862837,-1.2378868,0.9054726
689,0.6692071,-0.6851293,0.7642545,0.669422,0.61403376,0.803005
690,0.89229804,-1.0892065,1.0595552,-1.2955279,-2.4514172,0.9611034
691,0.9855149,-0.44150224,0.7624919,8.9554465e-05,-1.2085947,1.0024723
692,0.7519404,-0.89285254,0.9161644,0.713564,-1.0422779,0.89587754
693,-0.41659823,-0.3103888,0.8366735,0.6231081,0.74574375,0.9353858
694,0.7349336,-0.9715487,0.7750684,0.5436573,0.6706999,0.78309804
695,0.8162283,-1.2297499,0.7181266,0.6723682,-1.0870914,1.016168
696,0.7736874,-0.5749069,0.69863904,0.68843985,-1.4769872,1.0382198
697,1.13023,0.50258535,-0.8788016,-2.1201377,-0.97673106,0.83551025
