Gene,StateA,StateB
g7,cell_942,cell_1299
g5,cell_960,cell_130
g7,cell_960,cell_548
g4,cell_964,cell_222
g2,cell_964,cell_412
g11,cell_964,cell_606
g3,cell_964,cell_823
g9,cell_964,cell_858
g10,cell_964,cell_1115
g5,cell_964,cell_1424
g7,cell_964,cell_1543
g4,cell_969,cell_384
g7,cell_969,cell_399
g5,cell_969,cell_693
g3,cell_969,cell_817
g6,cell_969,cell_1185
g9,cell_969,cell_1584
g10,cell_969,cell_1745
g5,cell_973,cell_270
g3,cell_973,cell_430
g9,cell_973,cell_685
g4,cell_973,cell_760
g11,cell_973,cell_1258
g7,cell_996,cell_438
g11,cell_996,cell_741
g7,cell_1001,cell_694
g9,cell_1001,cell_1042
g6,cell_1001,cell_1667
g4,cell_1033,cell_5
g11,cell_1033,cell_270
g9,cell_1033,cell_281
g8,cell_1033,cell_311
g3,cell_1033,cell_397
g2,cell_1033,cell_720
g5,cell_1033,cell_1258
g11,cell_1038,cell_38
g4,cell_1038,cell_245
g6,cell_1038,cell_399
g2,cell_1038,cell_607
g5,cell_1038,cell_620
g9,cell_1038,cell_823
g3,cell_1038,cell_858
g7,cell_1038,cell_1185
g7,cell_1042,cell_326
g6,cell_1042,cell_496
g4,cell_1042,cell_767
g9,cell_1042,cell_1001
g5,cell_1042,cell_1655
g6,cell_1048,cell_40
g5,cell_1048,cell_175
g11,cell_1048,cell_566
g2,cell_1048,cell_816
g3,cell_1048,cell_1180
g4,cell_1048,cell_1405
g7,cell_1048,cell_1713
g9,cell_1050,cell_90
g10,cell_1050,cell_374
g3,cell_1050,cell_435
g2,cell_1050,cell_727
g5,cell_1050,cell_888
g7,cell_1050,cell_1844
g4,cell_1058,cell_339
g8,cell_1058,cell_644
g2,cell_1058,cell_927
g6,cell_1058,cell_1167
g11,cell_1058,cell_1359
g3,cell_1058,cell_1363
g8,cell_1062,cell_528
g2,cell_1062,cell_925
g7,cell_1062,cell_1153
g11,cell_1062,cell_1412
g6,cell_1062,cell_1864
g6,cell_1086,cell_232
g5,cell_1086,cell_286
g9,cell_1086,cell_1153
g11,cell_1086,cell_1231
g2,cell_1086,cell_1851
g4,cell_1093,cell_121
g1,cell_1093,cell_178
g5,cell_1093,cell_429
g11,cell_1093,cell_701
g7,cell_1093,cell_1925
g10,cell_1102,cell_548
g3,cell_1102,cell_620
g5,cell_1102,cell_858
g11,cell_1102,cell_876
g9,cell_1102,cell_1424
g4,cell_1102,cell_1851
g9,cell_1115,cell_264
g3,cell_1115,cell_320
g5,cell_1115,cell_378
g10,cell_1115,cell_964
g10,cell_1117,cell_531
g2,cell_1117,cell_817
g11,cell_1117,cell_1161
g5,cell_1117,cell_1253
g6,cell_1129,cell_55
g4,cell_1129,cell_505
g2,cell_1129,cell_884
g9,cell_1131,cell_1271
g10,cell_1131,cell_1627
g10,cell_1137,cell_76
g11,cell_1153,cell_128
g2,cell_1153,cell_435
g5,cell_1153,cell_675
g3,cell_1153,cell_727
g7,cell_1153,cell_1062
g9,cell_1153,cell_1086
g7,cell_1161,cell_137
g3,cell_1161,cell_206
g2,cell_1161,cell_685
g11,cell_1161,cell_1117
g10,cell_1161,cell_1397
g4,cell_1161,cell_1518
g8,cell_1167,cell_447
g6,cell_1167,cell_1058
g3,cell_1167,cell_1412
g7,cell_1167,cell_1448
g11,cell_1179,cell_511
g10,cell_1180,cell_121
g5,cell_1180,cell_396
g3,cell_1180,cell_1048
g7,cell_1180,cell_1999
g2,cell_1185,cell_74
g5,cell_1185,cell_371
g3,cell_1185,cell_547
g11,cell_1185,cell_767
g6,cell_1185,cell_969
g7,cell_1185,cell_1038
g3,cell_1187,cell_1815
g10,cell_1202,cell_62
g1,cell_1202,cell_1926
g10,cell_1208,cell_194
g4,cell_1208,cell_1850
g10,cell_1218,cell_38
g5,cell_1218,cell_115
g6,cell_1218,cell_379
g2,cell_1218,cell_813
g3,cell_1218,cell_1530
g1,cell_1218,cell_1983
g10,cell_1221,cell_314
g9,cell_1221,cell_743
g11,cell_1221,cell_1554
g7,cell_1225,cell_314
g5,cell_1228,cell_121
g1,cell_1228,cell_162
g3,cell_1228,cell_217
g11,cell_1228,cell_238
g10,cell_1228,cell_396
g2,cell_1228,cell_401
g4,cell_1228,cell_429
g7,cell_1228,cell_1561
g8,cell_1229,cell_675
g11,cell_1229,cell_1619
g2,cell_1229,cell_1741
g9,cell_1231,cell_128
g5,cell_1231,cell_419
g4,cell_1231,cell_536
g11,cell_1231,cell_1086
g10,cell_1231,cell_1634
g1,cell_1232,cell_43
g11,cell_1232,cell_96
g6,cell_1232,cell_612
g10,cell_1232,cell_752
g2,cell_1232,cell_881
g3,cell_1232,cell_1334
g4,cell_1232,cell_1909
g5,cell_1232,cell_1929
g7,cell_1247,cell_429
g1,cell_1247,cell_495
g10,cell_1247,cell_685
g2,cell_1247,cell_1397
g4,cell_1247,cell_1561
g11,cell_1247,cell_1711
g5,cell_1247,cell_1925
g11,cell_1248,cell_463
g6,cell_1248,cell_653
g8,cell_1248,cell_839
g2,cell_1253,cell_281
g3,cell_1253,cell_543
g9,cell_1253,cell_720
g10,cell_1253,cell_928
g5,cell_1253,cell_1117
g6,cell_1253,cell_1279
g9,cell_1258,cell_817
g11,cell_1258,cell_973
g5,cell_1258,cell_1033
g6,cell_1258,cell_1543
g3,cell_1258,cell_1584
g3,cell_1263,cell_12
g5,cell_1263,cell_195
g6,cell_1263,cell_579
g2,cell_1263,cell_764
g7,cell_1267,cell_286
g2,cell_1267,cell_1450
g11,cell_1267,cell_1867
g6,cell_1271,cell_121
g9,cell_1271,cell_1131
g2,cell_1271,cell_1634
g6,cell_1279,cell_1253
g11,cell_1279,cell_1913
g8,cell_1291,cell_128
g5,cell_1291,cell_1619
g4,cell_1299,cell_29
g11,cell_1299,cell_32
g2,cell_1299,cell_98
g3,cell_1299,cell_248
g1,cell_1299,cell_603
g7,cell_1299,cell_942
g7,cell_1302,cell_61
g5,cell_1302,cell_615
g6,cell_1302,cell_741
g3,cell_1302,cell_1918
g2,cell_1308,cell_1584
g10,cell_1324,cell_191
g2,cell_1324,cell_1850
g11,cell_1334,cell_20
g2,cell_1334,cell_106
g1,cell_1334,cell_413
g7,cell_1334,cell_531
g3,cell_1334,cell_1232
g5,cell_1334,cell_1608
g8,cell_1359,cell_76
g2,cell_1359,cell_523
g11,cell_1359,cell_1058
g3,cell_1359,cell_1864
g4,cell_1363,cell_636
g8,cell_1363,cell_777
g3,cell_1363,cell_1058
g6,cell_1363,cell_1412
g2,cell_1363,cell_1618
g11,cell_1363,cell_1864
g7,cell_1397,cell_20
g3,cell_1397,cell_212
g11,cell_1397,cell_531
g10,cell_1397,cell_1161
g2,cell_1397,cell_1247
g4,cell_1405,cell_1048
g5,cell_1405,cell_1695
g11,cell_1405,cell_1715
g2,cell_1408,cell_16
g8,cell_1408,cell_694
g3,cell_1408,cell_716
g11,cell_1408,cell_905
g7,cell_1412,cell_128
g4,cell_1412,cell_839
g11,cell_1412,cell_1062
g3,cell_1412,cell_1167
g6,cell_1412,cell_1363
g10,cell_1424,cell_378
g4,cell_1424,cell_435
g5,cell_1424,cell_964
g9,cell_1424,cell_1102
g5,cell_1428,cell_206
g9,cell_1428,cell_339
g11,cell_1428,cell_543
g5,cell_1448,cell_85
g3,cell_1448,cell_128
g11,cell_1448,cell_727
g7,cell_1448,cell_1167
g9,cell_1450,cell_390
g7,cell_1450,cell_470
g4,cell_1450,cell_547
g6,cell_1450,cell_643
g2,cell_1450,cell_1267
g5,cell_1454,cell_188
g7,cell_1454,cell_876
g3,cell_1454,cell_1760
g2,cell_1454,cell_1913
g7,cell_1518,cell_97
g2,cell_1518,cell_670
g4,cell_1518,cell_1161
g6,cell_1518,cell_1867
g1,cell_1530,cell_62
g11,cell_1530,cell_264
g6,cell_1530,cell_429
g3,cell_1530,cell_1218
g2,cell_1530,cell_1836
g10,cell_1530,cell_1926
g11,cell_1537,cell_373
g6,cell_1537,cell_388
g8,cell_1537,cell_602
g6,cell_1539,cell_218
g11,cell_1539,cell_344
g4,cell_1543,cell_390
g9,cell_1543,cell_547
g7,cell_1543,cell_964
g6,cell_1543,cell_1258
g4,cell_1552,cell_12
g5,cell_1552,cell_55
g2,cell_1552,cell_272
g11,cell_1552,cell_375
g10,cell_1554,cell_85
g9,cell_1554,cell_448
g11,cell_1554,cell_1221
g2,cell_1554,cell_1818
g6,cell_1561,cell_105
g10,cell_1561,cell_670
g3,cell_1561,cell_861
g7,cell_1561,cell_1228
g4,cell_1561,cell_1247
g11,cell_1561,cell_1719
g7,cell_1584,cell_216
g4,cell_1584,cell_329
g5,cell_1584,cell_397
g11,cell_1584,cell_430
g9,cell_1584,cell_969
g3,cell_1584,cell_1258
g2,cell_1584,cell_1308
g3,cell_1590,cell_344
g4,cell_1590,cell_373
g6,cell_1590,cell_575
g8,cell_1590,cell_1844
g2,cell_1608,cell_701
g1,cell_1608,cell_766
g7,cell_1608,cell_928
g5,cell_1608,cell_1334
g3,cell_1608,cell_1929
g11,cell_1618,cell_5
g8,cell_1618,cell_218
g4,cell_1618,cell_270
g5,cell_1618,cell_760
g3,cell_1618,cell_927
g2,cell_1618,cell_1363
g9,cell_1618,cell_1999
g3,cell_1619,cell_16
g8,cell_1619,cell_362
g2,cell_1619,cell_716
g11,cell_1619,cell_1229
g5,cell_1619,cell_1291
g2,cell_1627,cell_128
g5,cell_1627,cell_382
g11,cell_1627,cell_435
g10,cell_1627,cell_1131
g2,cell_1629,cell_511
g5,cell_1629,cell_1719
g4,cell_1634,cell_424
g10,cell_1634,cell_1231
g2,cell_1634,cell_1271
g7,cell_1647,cell_304
g11,cell_1655,cell_8
g7,cell_1655,cell_40
g5,cell_1655,cell_1042
g6,cell_1655,cell_1713
g4,cell_1655,cell_1760
g11,cell_1667,cell_329
g4,cell_1667,cell_430
g9,cell_1667,cell_496
g3,cell_1667,cell_760
g5,cell_1667,cell_927
g6,cell_1667,cell_1001
g6,cell_1695,cell_38
g4,cell_1695,cell_175
g10,cell_1695,cell_379
g11,cell_1695,cell_399
g2,cell_1695,cell_734
g3,cell_1695,cell_793
g5,cell_1695,cell_1405
g8,cell_1708,cell_1815
g6,cell_1708,cell_1853
g11,cell_1709,cell_795
g4,cell_1709,cell_1783
g7,cell_1711,cell_106
g6,cell_1711,cell_130
g2,cell_1711,cell_531
g1,cell_1711,cell_616
g10,cell_1711,cell_817
g11,cell_1711,cell_1247
g4,cell_1711,cell_1719
g3,cell_1711,cell_1745
g5,cell_1713,cell_496
g9,cell_1713,cell_927
g7,cell_1713,cell_1048
g6,cell_1713,cell_1655
g3,cell_1713,cell_1999
g5,cell_1715,cell_399
g4,cell_1715,cell_566
g6,cell_1715,cell_620
g7,cell_1715,cell_693
g11,cell_1715,cell_1405
g1,cell_1719,cell_132
g7,cell_1719,cell_238
g10,cell_1719,cell_643
g11,cell_1719,cell_1561
g5,cell_1719,cell_1629
g4,cell_1719,cell_1711
g7,cell_1729,cell_178
g5,cell_1729,cell_495
g2,cell_1729,cell_1918
g1,cell_1729,cell_1925
g8,cell_1741,cell_222
g11,cell_1741,cell_716
g3,cell_1741,cell_905
g2,cell_1741,cell_1229
g1,cell_1745,cell_451
g7,cell_1745,cell_881
g10,cell_1745,cell_969
g3,cell_1745,cell_1711
g11,cell_1760,cell_371
g9,cell_1760,cell_602
g5,cell_1760,cell_767
g3,cell_1760,cell_1454
g4,cell_1760,cell_1655
g10,cell_1760,cell_1852
g6,cell_1774,cell_272
g3,cell_1774,cell_795
g5,cell_1774,cell_884
g6,cell_1783,cell_61
g11,cell_1783,cell_438
g3,cell_1783,cell_623
g7,cell_1783,cell_741
g4,cell_1783,cell_1709
g2,cell_1807,cell_32
g3,cell_1807,cell_55
g11,cell_1807,cell_98
g4,cell_1807,cell_195
g1,cell_1807,cell_488
g10,cell_1815,cell_373
g2,cell_1815,cell_828
g6,cell_1815,cell_865
g3,cell_1815,cell_1187
g8,cell_1815,cell_1708
g10,cell_1818,cell_694
g2,cell_1818,cell_1554
g6,cell_1836,cell_20
g10,cell_1836,cell_116
g5,cell_1836,cell_424
g3,cell_1836,cell_813
g2,cell_1836,cell_1530
g9,cell_1844,cell_8
g6,cell_1844,cell_523
g3,cell_1844,cell_925
g7,cell_1844,cell_1050
g8,cell_1844,cell_1590
g10,cell_1850,cell_388
g11,cell_1850,cell_865
g4,cell_1850,cell_1208
g2,cell_1850,cell_1324
g3,cell_1851,cell_90
g9,cell_1851,cell_435
g5,cell_1851,cell_470
g2,cell_1851,cell_1086
g4,cell_1851,cell_1102
g7,cell_1852,cell_115
g10,cell_1852,cell_1760
g2,cell_1853,cell_14
g10,cell_1853,cell_397
g8,cell_1853,cell_865
g6,cell_1853,cell_1708
g2,cell_1864,cell_5
g8,cell_1864,cell_268
g4,cell_1864,cell_720
g6,cell_1864,cell_1062
g3,cell_1864,cell_1359
g11,cell_1864,cell_1363
g5,cell_1864,cell_1888
g7,cell_1867,cell_419
g11,cell_1867,cell_1267
g6,cell_1867,cell_1518
g5,cell_1888,cell_1864
g1,cell_1909,cell_32
g2,cell_1909,cell_488
g11,cell_1909,cell_603
g10,cell_1909,cell_647
g6,cell_1909,cell_743
g4,cell_1909,cell_1232
g7,cell_1913,cell_536
g9,cell_1913,cell_839
g11,cell_1913,cell_1279
g2,cell_1913,cell_1454
g7,cell_1918,cell_236
g3,cell_1918,cell_1302
g2,cell_1918,cell_1729
g7,cell_1925,cell_1093
g5,cell_1925,cell_1247
g1,cell_1925,cell_1729
g3,cell_1926,cell_38
g2,cell_1926,cell_116
g7,cell_1926,cell_188
g9,cell_1926,cell_606
g6,cell_1926,cell_793
g4,cell_1926,cell_838
g11,cell_1926,cell_858
g5,cell_1926,cell_876
g1,cell_1926,cell_1202
g10,cell_1926,cell_1530
g11,cell_1929,cell_321
g6,cell_1929,cell_440
g1,cell_1929,cell_764
g5,cell_1929,cell_1232
g3,cell_1929,cell_1608
g10,cell_1977,cell_636
g3,cell_1983,cell_62
g4,cell_1983,cell_335
g6,cell_1983,cell_904
g1,cell_1983,cell_1218
g5,cell_1999,cell_670
g7,cell_1999,cell_1180
g9,cell_1999,cell_1618
g3,cell_1999,cell_1713
