	x_g2	x_g3	x_g4	x_g1	x_g5	x_g6	x_g7	x_g8
cell_416	-1.2605232	-0.23220494	0.07530395	-1.6913058	-0.28893808	1.1214213	1.2467686000000002	0.548188
cell_417	-0.6078815	-0.14121564	0.35025337	-0.5288864999999999	1.9027275000000001	-0.09239402	-0.07150023400000001	0.5546456999999999
cell_418	0.89186937	0.9923798	-1.0468084	0.065878004	-1.1376469	1.0358529	1.1110007	-0.26201397
cell_419	1.168231	-0.12334895	0.526562	1.2293491	-0.09207162	-1.0977299999999999	-0.4711181	0.13207974
cell_420	-0.47645828	-0.442496	0.42062837	-1.0214576	-1.3404421	1.0599058000000001	1.3634743999999999	0.39585390000000004
cell_421	-2.191979	0.8618389000000001	-0.23620464	-0.7465753	1.8099211	-0.5380461999999999	-0.26183656	0.52665925
cell_422	-0.72288424	-1.2199882	-0.13345002	-1.6878626	1.9091191000000003	-0.89934057	-0.2894073	0.6160711
cell_423	0.9175553	0.9344720999999999	-0.4657519	0.9659709000000001	-0.21921366	1.0533371	-0.47604722	-0.049532965
cell_424	-1.3256857	-0.06600468	0.6890215999999999	-0.3079511	-1.342716	1.3502768	1.1465044	0.16737403
cell_425	0.8933382	1.0285537	0.082590684	-0.40956533	-0.31206015	1.065698	0.97990155	-0.12380574
cell_426	-0.6669513000000001	-0.7691628	-0.95840997	-0.71126133	0.28552476	1.286835	1.2623036	0.19049375
cell_427	0.79074186	-0.5951066999999999	-0.083426945	1.4235438999999999	-0.24619591	-1.1126193000000002	-0.31763232	0.21454933
cell_428	-1.3108621999999999	-0.24049813	-1.1648251	0.06359252	-1.6867346999999997	1.1153541999999999	1.3406489	0.3516285
cell_429	0.99569136	1.2342232	2.2203825	-1.1027405000000001	-0.37394843	-0.11579811	-0.46538565	-4.146276
cell_430	0.91134113	0.9472388	0.043618854000000006	1.2363568999999999	0.43999216	-0.68780434	-0.5522557	0.06950497
cell_431	-0.43778494	-0.7851179	2.6163876	-0.6008166	0.19307333	-0.9689860999999999	-0.9409679	-0.9533035
cell_432	0.42547923	1.2986856000000002	2.3326519	-0.26174396	0.49298100000000006	-1.0337915000000002	-0.9334034999999999	-3.3651047
cell_433	-1.3635007	-1.335706	-1.015911	-0.34476843	1.9410447	-0.23471484	-0.78369105	0.5265089
cell_434	1.1421421999999999	0.22274648	-0.15909544	1.1721023000000002	-1.2111229	-0.5336935	-1.6917397	0.30550309999999997
cell_435	0.68216485	-0.43818897	0.20792070000000004	1.5260283000000001	0.5437226	-0.09981018	-0.20712719999999998	-0.42382067
cell_436	0.49386328	-0.8742552	1.0380169	1.3517396000000002	-0.05450405	-1.8296496	-0.40760824	0.5486635999999999
cell_437	-0.5384475999999999	-0.18622994	2.6505964	-0.26370752	-0.9527173000000001	-0.25505126	-0.8485699000000001	-3.0848997000000002
cell_438	-0.71468323	-2.1235150000000003	0.08350032	0.18150479	1.4266497	-0.8367744	-1.1709152	1.0998246999999999
cell_439	0.1962389	-0.857877	2.637482	-0.20607917	-0.02938539	-0.53487575	-0.12993646	-3.2981017
cell_440	0.93736166	1.0840048999999998	-0.7462706	1.0980471	0.5118448	-0.17904761	-0.6231825	0.096196614
cell_441	-0.8467232	-0.19712283	2.655304	-0.43421197	-1.0708537	-1.0307362	-0.29380372	-3.1096435000000002
cell_442	-1.0195906	-0.6888521	-1.5287184999999999	-0.6086812	-0.43623897	1.194396	1.2532655000000001	0.44482887
cell_443	-1.6079056	-0.77627426	2.6398463	-0.4276852	-0.12118315	0.18180078	0.20974787	-3.0087577999999997
cell_444	-0.7183538	-0.9962535	0.46310428	-1.4742693	-0.5094545	1.2438956	1.332077	0.1454775
cell_445	-0.11214838	0.05810041	2.5090132	-0.10288254	-0.28780290000000003	-0.08278057	-0.35985106	-0.09051888
cell_446	-0.21661486	1.0427389999999999	0.39790207	-0.7423803000000001	-1.1547025	1.0517926000000002	1.2558827	-0.014635211
cell_447	0.91333634	1.1509402	-1.0471451999999999	1.1627901000000003	-0.96631527	0.52591366	-1.2609406	-0.32995766
cell_448	-0.7737781	-0.2162064	0.92469513	-1.264681	1.9249749	-0.8161242	-0.8940556000000001	0.5180778
cell_449	-1.1665436000000002	1.0409069	0.21248555	-0.7533231	0.17505743	1.1277137	1.2145700000000001	-0.04326488
cell_450	-0.24065368	-0.9371746999999999	-0.007421153000000001	1.4459049	-1.1611346000000002	-1.970849	-1.1351222	0.50493073
cell_451	1.0421810999999999	-0.25541437	0.5629206999999999	1.1982945	-0.70476	-0.0953584	-1.5901865	0.44765812
cell_452	-1.37124	-0.20707350000000002	0.20838039	-0.58506477	-0.83360857	1.3073008999999998	1.3216573999999999	-0.050821595
cell_453	1.2073425	-0.40142518	-0.5965706000000001	1.1657802	-0.86310667	-0.49375966	-0.7105425999999999	0.22958319
cell_454	-0.042718165	-1.0776981	0.27278876	-0.5983524	1.8342804	-0.7858984	-1.0128872	0.73191243
cell_455	1.1496959999999998	0.21020016	0.32875228	1.2297015	-0.03407848	-0.6483694999999999	-0.30293417	0.11915189
cell_456	1.0416821	-0.6538063000000001	1.0194411	1.2450552	-0.43605348	-0.20082402	0.035263468	0.29720458
cell_457	1.2198583	0.64088774	-0.44874316	1.0751393	-0.13834397	-0.8355785	-0.40096858	0.099965684
cell_458	-1.1750373	-0.059857994000000005	0.44856372	-0.36730865	1.9212967	-0.16754617	-0.80913293	0.5234976
cell_459	-0.004674558	-0.66126233	2.650439	-0.7902239999999999	-0.23092467	-1.1195606000000002	-0.6233550999999999	-2.8312197
cell_460	-0.31522915	-1.6622856	0.11144987	-1.0992571000000002	1.8825538	-1.268261	-0.6979915	0.6678841999999999
cell_461	-0.9655898	-0.81211203	1.0845531000000002	-1.2014701	-0.38733792	1.2299478000000001	1.2689675	0.26378337
cell_462	-0.30651608	-0.64819753	-0.7347666	-0.27618426	0.48876312	1.1952091	1.2306146999999998	0.4105677
cell_463	-1.7442772000000002	-0.8316853999999999	-0.8823578999999999	-0.6921618	-1.1701503999999998	1.253244	1.3377213	0.13592838
cell_464	0.8201282	1.1031696000000002	-0.7256225000000001	-1.105632	-1.3211406	1.0123812	1.0629872999999999	-0.16550736
cell_465	1.051705	0.5135667	-0.36295432	1.2802547	-0.82226974	-0.01732223	-0.6626526	0.099196486
cell_466	0.8217493	0.9730685	-1.1244188999999998	1.0530937	-0.9268695	1.0352128	-0.46554622	-0.07021115
cell_467	-0.42593917	-0.9219494	0.9377936	-0.39104187	-0.5202446	1.1555336999999999	1.3286577	0.27932292
cell_468	0.88421375	-0.51958793	-0.44220173	1.372167	0.22231413	-0.24352148	-0.00055618706	0.23481108
cell_469	-0.83862126	1.0173603	0.28949025	-1.4171	-1.4804552	1.1789896	1.181402	-0.018142581
cell_470	-1.9252596000000002	-0.37325993	-0.39244646	-0.16854817	-0.45858273	1.2101703000000001	1.2826159	0.3324127
cell_471	1.0614704	0.97588515	-0.4469212	1.1499203000000002	0.57120836	-0.9016662	-0.5527015000000001	-0.05691064
cell_472	1.0491773000000002	1.0620613	0.13309325	1.0053664	-0.30488223	0.57524014	-1.4656985	-0.06059793
cell_473	0.92930716	1.0299329	0.0353237	0.97106737	-0.4870674	1.1003076999999999	-0.7306661999999999	-0.4288227
cell_474	-0.35660990000000004	0.17210925	-0.19012596	-0.8805354999999999	-0.5417653	1.2442591	1.2218474	0.31684303
cell_475	0.95175046	0.98329365	-0.35732183	0.9421458	1.5306419	-0.95676583	-0.51859534	-0.13624245
cell_476	1.0442692	0.69468504	0.34173605	1.1380004	-0.8755233	-0.57654667	-0.052039582	0.32991588
cell_477	0.44928297	1.2379401	-0.253698	-1.1365674	0.27376166	0.29309404	1.1975833999999999	0.102476195
cell_478	-0.634616	-0.19487529	-0.6615619	-0.7609051	-0.30231488	1.1959472	1.2924712999999999	0.33689615
cell_479	-0.53990316	-0.42263636	-0.029256398	-0.8231325999999999	-0.757257	-0.4756555	1.4462153	0.6656765
cell_480	0.9949008	-0.6635004	-0.702851	1.2799924999999999	-1.2337757	-1.7830863000000001	-1.6142794	0.42502865
cell_481	0.042232007	1.0653261	-0.13470232	-1.2314201999999999	-1.3806014	1.1865617	1.1166606000000001	-0.06981947
cell_482	1.1241713	0.6237518	-1.01217	1.2243254	-0.40979707	-1.1814669	-0.7412035	0.07218346
cell_483	1.0309315000000001	1.1566450000000001	-0.28843832	0.97000605	-0.60510445	-1.2838027	-1.1580063	0.07350348
cell_484	-0.43455857	-0.84791374	-1.0309595	-0.5143787000000001	-0.8775978000000001	1.2213326	1.3310091	0.20924629999999997
cell_485	-1.6607478999999998	-1.7984627	-0.29007357	-0.55450785	1.9713365000000003	-0.6506466999999999	-0.750564	0.45306197
cell_486	-0.84890383	-0.23553601	-0.82387704	-1.42372	-1.0520104	1.2805928999999998	1.2765712	0.19318064
cell_487	0.8888094000000001	0.8982916	-1.5745212	0.96920186	-1.2223501	1.1050295	-1.3122869	-0.032779906
cell_488	-0.5289571	1.1253966	-0.7699646	-0.8166324	1.7455412000000001	-1.5344238000000001	-1.5840204	0.37123865
cell_489	0.772411	0.9535638000000001	0.37418142	-0.48625519999999994	-0.16532220000000003	1.1232007	1.1430961000000002	-0.26099014
cell_490	1.045725	1.079744	0.10309084	-0.049546722	-1.113183	0.9389136	0.36043325	0.101366155
cell_491	0.9281825999999999	0.9163498	1.926437	1.0311857	-0.387602	-0.18270223	-1.0679895000000001	-0.14396979
cell_492	-0.06556153	1.2067518	0.22179708	-0.69817585	1.7425336	-0.60185975	-0.6331127	0.14250769
cell_493	0.88694185	1.0303653	-0.16999343	1.0396048	-0.26502922	1.0236919	-1.2412233	-0.2638061
cell_494	-2.205541	-0.51289856	-0.10176113	-1.7320482	-0.68132126	0.30106515	1.4095901000000002	0.7077975999999999
cell_495	1.0539129999999999	-0.8373676999999999	-0.2818216	1.2084716999999998	-0.5924366	-0.40805903	0.34281462	0.40018618
cell_496	0.93384624	1.0626636	-1.5241971	1.1522493	-1.2750861999999998	0.3574309	-0.8185203000000001	-0.0044238763
cell_497	1.1919785	0.05420269	0.108127356	1.2338935	-1.1370107	-0.39965856	-0.6618002	0.04531234
cell_498	-0.58548677	-0.4918165	-1.6046643999999999	-0.36007825	-1.6743879000000002	1.1879393	1.3552419	0.21194114
cell_499	1.0168796999999998	1.0278004	-0.9256652	0.8278814	-0.6542302	1.041866	0.23448911	-0.30436146
cell_500	0.9684805000000001	1.2027032	2.0221096999999997	-0.084205985	-0.5764451999999999	-0.36684164	-1.1834877000000001	-0.32615763
cell_501	1.040314	1.0408726000000001	-0.7730449	1.0940868000000001	0.49253747	-0.42323107	-0.33971503	-0.001987638
cell_502	1.0442628	1.0210077	-0.7409687	1.0138389	0.11364601	0.6597984	-0.46746767	-0.053243245999999994
cell_503	1.009868	0.5598446	0.45676333	1.2989694	-0.5620633	-1.6949214	-1.2422594999999998	0.12888756
cell_504	1.0944399999999999	1.0093724	1.2834386999999998	1.0051647	-0.51450163	-1.9454516	-0.7720736	-0.00042536884000000003
cell_505	-1.6440182	-0.8525224	0.13489196	-0.7555367	-0.5987401	1.3157713	1.2260431	0.21600993
cell_506	-0.97893363	-1.5193268	0.4859143	-1.4203113	-0.35244640000000005	1.318738	1.2549288	0.13033798
cell_507	-1.089749	-1.4371873	-0.28041267	-1.3154597	0.044385068	1.1520181999999999	1.3206718000000002	0.38834050000000003
cell_508	-0.068265915	-1.1505618	2.655784	-0.6454903000000001	-0.5062487	-1.0039574	-0.13135779	-5.407696
cell_509	-0.50506216	-1.0736628000000001	0.53822184	1.3382186000000003	-0.5830548000000001	-1.2364273000000001	-0.0619087	0.73378944
cell_510	0.4349901	1.1268573999999998	0.11056048	-0.5520166	1.6529446	-0.45264670000000007	-0.27618602	0.35741517
cell_511	-0.6839536	-0.07655129599999999	-0.6131797	-0.0024865011	-0.50506055	1.1805564	1.3671986	0.12693892
cell_512	1.0237465000000001	1.0170040999999999	0.21060161	1.1799867	0.35893020000000003	-0.16597475	-0.18825981	-0.16698210000000002
cell_513	1.1203895000000001	-0.72371864	-0.105698496	1.2672669	0.47373065	-1.1604543	-0.46109772	0.17196667
cell_514	0.89644283	0.95569384	-0.7763005999999999	-1.3548951999999999	-0.17330885	1.0567169	1.0607586000000002	-0.06936636
cell_515	0.08236212	-1.7386198	-0.33605257	0.90842664	-1.0695535	1.1657385	1.0454099000000001	0.37980592
cell_516	-1.3286343	-0.9733632999999999	-0.49836126	-0.1628799	1.8371985	-0.9894409	-0.6863701	0.7548063
cell_517	1.0488318	-1.3061465	-0.4392816	1.2827911	-0.8105253000000001	-1.4764645	-0.45228332	0.33366284
cell_518	-1.4289808000000002	-0.77712834	0.43253994	-1.4803753000000002	0.29571393	1.1981223	1.3356622	0.2275152
cell_519	-0.8311923000000001	-0.34945863	-1.0837221000000001	-1.7818574	-0.834514	1.2810681000000002	1.2451392	0.26963988
cell_520	-0.36526638	-0.3192219	0.48495373	1.6544235	0.22433902	-0.2071324	-0.09566322	-3.0186398
cell_521	0.26800522	-0.93605	0.24063155	-0.9465471	0.24915140000000002	0.11720493400000001	-1.2610033999999999	1.2238388999999998
cell_522	-1.4346952	0.9077415000000001	0.9296553	-1.1057125	1.742989	-0.06513491	-0.45879790000000004	0.55518943
cell_523	-1.2362273000000001	-1.4382651000000002	-0.6863456	-1.3065507	-1.0522938999999998	1.3174766000000002	1.327304	-0.035176355
cell_524	1.012637	1.0588906999999999	-0.5607595000000001	-0.56638104	1.6120450000000002	-1.1547005	-0.7742394	0.03898811
cell_525	-0.33279190000000003	-0.57486063	-0.5914854	-0.8683117	-0.08698923	1.3058476	1.215347	0.23353262
cell_526	0.79955846	0.90842485	-0.6622063	-0.3807342	-1.14554	1.0463216999999998	1.209088	-0.15623233
cell_527	1.0267292	-0.14193663	-0.44505125	1.3120975000000001	-1.0171635	-0.60699534	-0.89235276	0.25688973
cell_528	0.0086652115	-0.7442482	-0.2641507	-0.75299436	1.3204616000000002	-0.6194602	0.03039699	1.1277572
cell_529	1.0412313	1.1648008	0.20613296	0.9196694	-0.74367356	-0.7103077	-1.0557607	0.083029605
cell_530	0.9289970999999999	1.0616371999999998	-0.06316922	-0.8882741	-0.14600983	0.9501919	1.0710024999999999	-0.184053
cell_531	0.94774705	1.0983777	-1.3428352	1.1227624	-0.15589976	0.7299585999999999	-1.504003	-0.31340882
cell_532	-0.6640189999999999	-0.92352414	0.2553077	-1.1508621	1.942884	-0.89095813	-0.13311754	0.511346
cell_533	-0.34722659999999994	-0.34789446	0.15864381	-0.34407794	1.8480337	-0.4058735	-0.06976395	0.6870894000000001
cell_534	1.1524205	-0.007802175400000001	-0.32162094	1.1975447	-0.10353498	-1.6495726000000002	-1.187099	0.2710828
cell_535	-1.0888921	0.46379337	1.2904934	-0.47498720000000005	-0.7102318	1.2471174999999999	1.2468473	0.020639185
cell_536	-1.5792863000000001	-0.31290690000000004	-0.47326404	-1.2501253	-1.1524729999999999	1.1569515	1.3718596	0.24739499999999998
cell_537	-0.26980227	-1.0991958	-0.06462625400000001	0.3088117	1.7030517	0.1742848	-0.10185712	0.8369974
cell_538	-1.186763	-1.0643673	-0.123779505	-0.9335338	-0.39386135	1.2434788	1.2323482	0.39217767
cell_539	-1.2135247	-1.8361060000000002	-0.83750683	-0.89511234	1.8187066000000003	-0.74603283	-0.39283162	0.7970998
cell_540	0.98452693	0.9744389000000001	-0.89301413	0.9219046000000001	1.5569024999999999	-0.6694641	-0.7284925999999999	-0.21718028
cell_541	0.72169745	1.242118	-0.030874977	-0.5563953	-1.6403808999999998	-0.25078002	1.0771122	0.212049
cell_542	-0.4389255999999999	-1.4385132	0.15519421	-0.39561227	-0.7727142	1.1995174	1.3003228	0.32176679999999996
cell_543	-1.2786883	0.8795690999999999	-0.75464773	-1.0907272	1.9098159	-0.64653885	-1.2949684	0.26837113
cell_544	0.092246674	1.0141873	-0.7375663	-0.44336966	-0.1336636	0.8691198	1.3179296999999999	0.089728266
cell_545	0.9660576	1.1123832	-1.229299	0.61395395	1.5245898	-1.0839908	-1.4487629	-0.056770507000000005
cell_546	-1.4696141	-1.2740613	0.15291569	-0.88117385	-0.33450013	1.2435173000000002	1.3078723	0.23156278
cell_547	-1.5579643	-1.4667128	-0.44835842	1.3222971000000001	-0.69057757	-0.8873353999999999	-0.39606088	0.79700786
cell_548	-1.6056458999999998	-0.36883256	0.31078684	-0.48555583	1.8477826000000002	-1.4150116000000001	-1.2782596000000002	0.7313519
cell_549	-0.93776417	-0.45618275	2.655958	-1.5670416	-0.091513865	-0.008144267	-0.36380732	-4.8657045
cell_550	0.9353925999999999	-0.97593313	0.39342624	1.3005962	-0.7431001	0.31437927	-0.9041634	0.35306522
cell_551	1.0724214	-1.0049945	-0.6367388	1.2807152	0.0072058980000000005	-1.1460061000000001	-0.8153593000000001	0.28749853
cell_552	1.0285567	0.94811517	-0.22183366	0.6658023000000001	-0.47411140000000007	1.1011243999999998	0.16750462	-0.117562845
cell_553	-0.16220677	-0.6311581999999999	-0.44613698	-1.4068091999999999	-1.6330495	1.1669753999999999	1.3966044	0.11812408
cell_554	0.96788543	0.10812299	0.17974517	1.2824303	-0.7799071	-1.1168873	-1.0148211999999999	0.38745284
cell_555	-0.5297451999999999	-0.73631805	2.6587336	-0.6737002	-0.32374907	-0.4386308	-1.0597243	-3.1482294
cell_556	0.93245417	-1.1636745000000002	0.38992193	1.3657656999999999	-0.33196190000000003	-0.29985467	-0.75999606	0.23999743
cell_557	1.0779488000000002	0.15673937	0.18475707	1.2225361000000001	-1.2362799999999998	-0.8119923000000001	0.21217078	0.28735
cell_558	1.1181214	1.0428537	2.0354717	0.30297694	-0.10723405	-1.1124133999999999	-0.44950733	-0.42874488
cell_559	0.9917655000000001	0.9868872	0.3326034	1.2176685	-1.0301135000000001	-0.9134403	-1.2362703000000002	-0.03357430000000001
cell_560	-0.0417008	-0.8794985999999999	0.42292848	-0.89217013	-0.6614106	1.2342182	1.283043	0.24552505
cell_561	0.83688205	1.1559525	0.047300815999999996	-0.789409	1.6303450000000002	-1.1992675	-1.1839075000000001	0.08042139999999999
cell_562	1.1689389	-0.40654144	-0.28166687	1.1607536	-1.4773208	-0.7126397	-0.7242086999999999	0.33852738
cell_563	1.1762289	-0.7554451	0.4928352	1.2154943999999999	-0.40263486	-0.74879164	-0.39255798	0.18488568
cell_564	-0.65271795	0.11007836	2.6343064	-0.4909797000000001	-0.17469507	0.048799172	0.13762741	-3.5632565
cell_565	1.0095922	-0.5677425	-0.6702045999999999	1.2409704	0.44032383	-1.3613157	-0.31238702	0.4334465
cell_566	-0.9002988000000001	-0.7456624	0.05272453	0.68960917	1.6157361000000001	-1.1601902	-0.10477847	0.8898528
cell_567	0.96984667	1.0572035	-0.24223615	0.16252601	-0.5406062	1.0486655	0.35894036	0.09467368599999999
cell_568	0.34902737	1.3331306	2.337308	-0.9362579	-1.1152178	-1.2624668	-0.8964390999999999	-5.0289
cell_569	-0.44204637	-1.506001	0.1771063	-1.1362463	-0.18624519	0.13216734	-0.47187683	1.2632378
cell_570	0.6835648	1.0243325	-0.58016074	0.8155654999999999	-0.64490145	1.1609651	-0.21740386	0.05802711
cell_571	1.1893196000000001	0.7387315	-0.16925898	1.1119454	-0.37098038	-0.8015203000000001	-1.038675	0.05680346
cell_572	-0.0288125	-1.2979454	-0.52406824	-0.7319828	1.9123157	-0.9695295	-0.49430470000000004	0.5785828000000001
cell_573	-0.61095333	-0.23207991	0.28720695	1.296605	-0.5696422	-0.020134388	-0.6894346	0.78643095
cell_574	-0.48850933	-1.0095848	-0.048044004	-0.99462426	-1.5269293	1.1649121999999998	1.3878957	0.17879927
cell_575	1.2377176	-1.1713147	-1.2524893999999998	1.215634	-0.9804584999999999	-0.9665026	-0.73457956	0.050860737
cell_576	1.2031457	-0.5386593000000001	-1.5556786	1.2325008999999998	-0.5099928	-1.5143539	-0.09863621	0.07809657
cell_577	-0.27764264	-0.8537292999999999	0.39402768	-1.0475653	0.18761243	1.1941836000000001	1.3243396	0.24271703
cell_578	-0.9165162	-1.2045021999999999	-0.47889212	-1.3058902000000001	0.019335323999999997	1.1856393	1.2670993	0.43618909999999994
cell_579	1.0729734	1.2951611	0.80256766	-0.06303009400000001	0.26752698	-0.77703595	-0.3286436	0.018631311
cell_580	0.98999995	1.1196568999999998	-0.7859339	0.2757693	-0.27526602	0.9972184000000001	0.8716055	-0.39243206
cell_581	-0.48033878	0.7319541	2.6061637	-0.48413745	-0.42320418	-0.42819524	-0.95019317	-5.024249
cell_582	1.0064066999999999	-1.0287773999999998	0.08310027	1.1535151000000001	0.19800793	-0.9864351	-1.3841085	0.60331124
cell_583	0.8543854	0.9717298000000001	0.036650736	1.1180308	-0.25125787	0.89015305	-1.274859	-0.029283587000000003
cell_584	-0.26584727	0.09873247	2.6172185000000003	0.15672722	0.08132788	-0.42845362	0.39074808	-3.290692
cell_585	0.96181047	0.9672790000000001	-0.5229197	1.1050872999999999	-0.6431965000000001	0.77216375	-0.79552484	-0.028521901000000002
cell_586	-0.31004238	-1.6273518999999999	-1.0336738	-0.8068119	0.3017302	-2.0171528000000003	1.4315566000000002	0.6961491
cell_587	-0.7066779000000001	-1.3428373	0.053483135999999994	-1.1860001	1.9869086999999999	-0.76723176	-0.53248215	0.3912228
cell_588	-0.5263126	-0.47067955	-1.1442176000000002	1.2322998	-1.2395624	-0.34931755	-0.23255694	0.8953177
cell_589	0.6828725999999999	1.0974469999999998	-0.854842	-1.3931714	-0.8254665999999999	1.0989231000000002	1.0211896	-0.08364958
cell_590	-1.7018944	-0.89990956	0.2606221	-1.4376391000000002	-0.87703055	1.2499366000000003	1.3452423	0.112860374
cell_591	0.9051534999999999	-0.5407708000000001	-0.58911943	1.3470333	-1.2470823999999998	-0.9150290999999999	-0.44446009999999997	0.35483086
cell_592	-1.1857343	-0.08672075	-0.5712356	-0.7044023	0.10457014	1.2486258999999997	1.2244574	0.3461495
cell_593	-0.8189265	-1.0953821000000001	-0.68459564	-1.6784226000000002	-0.41010810000000003	1.1733088	1.3080106000000002	0.38649353
cell_594	1.0432811	1.0223082000000001	0.029159837999999997	1.0800322	-0.18499416	-0.42176315	-0.8421254000000001	0.108183734
cell_595	-0.485343	0.13641003	-1.0797985	0.62494457	1.8491601000000002	-0.6877288	-0.60713637	0.55280757
cell_596	0.9999135	1.1973200000000002	2.0789418	-1.6450406000000002	-0.18681362	-1.0454961	0.43233135	-0.765192
cell_597	0.97700006	1.037007	-0.8304726999999998	-0.15125565	1.6857761000000002	-1.3033363000000002	-0.9965745999999999	-0.043099545
cell_598	0.9667474	1.0195082	-1.1325611	0.8462639000000001	1.5902826	-1.5709333	-1.6634889	-0.21638544
cell_599	1.0342052	0.79595786	-1.3989546	1.1744978000000001	-0.7604234999999999	-0.8972783999999999	-0.8462568000000001	0.25289345
cell_600	1.0459502	1.0879756	0.04893103	1.110284	-0.7688784000000001	-1.2224408000000002	-0.6210572	-0.075685725
cell_601	0.9178566999999999	1.0316429	-0.87179697	1.1250839	-1.0581385	-1.2591965	-0.29873535	0.24374528
cell_602	-0.41894838	1.1789261	-0.5188773	-0.8539896999999999	-1.011836	1.1168146	1.1157712	-0.11222222400000001
cell_603	1.0294379999999999	0.9773804	-1.0128651	1.0964416000000001	-0.47616562	-0.48751438	-0.8756073	0.19506386
cell_604	0.8740268	1.1214452	-0.5222803	0.83340096	1.515933	-1.801304	-0.19948304	-0.12764996
cell_605	0.18143655	1.2023872	0.80438316	-0.7464641	-1.3811067	0.36498177	1.2635513999999999	0.10078793
cell_606	1.0072142	-0.65134966	-0.46373817	1.3563530000000001	-0.21853964	-0.36174259999999997	-0.45090473	0.15667066
cell_607	1.0784806999999998	-1.6958171999999998	0.39840975	1.3043586	-0.47050694	-0.67394906	-0.32198203	0.1882675
cell_608	1.1700332	0.19134715	0.16421206	1.1871764999999999	-0.3638057	-0.396683	-0.3534948	0.18329865
cell_609	0.9649651	0.9308200000000001	0.10256783	1.0207213	1.4533613	-0.67975897	-1.6588906000000003	-0.07012495
cell_610	0.9207919	1.0328344999999999	-0.71268415	1.0054140999999999	-0.97561485	1.020108	-0.07017844	-0.28291452
cell_611	-0.30311525	0.9526869000000001	-0.40021336	-0.57790244	-0.36911568	-0.5746215	0.45584753	1.0414326999999999
cell_612	-0.92978203	-0.8937279	-0.3005593	-0.041499197	-1.3848286	1.2427646	1.2668656	0.29718779999999995
cell_613	-0.13226864	1.0979637	0.25922596	-0.9702228999999999	-0.8747697	1.0015275	1.1746438999999997	0.15128317
cell_614	-0.44451827	-0.3367275	-0.68602073	-0.93428576	-0.44520932	1.2601628	1.0891757	0.52491397
cell_615	0.5528868	1.1320493	-0.384495	-1.0365024999999999	1.6856389999999999	-0.78328156	-0.68626237	0.26655865
cell_616	-0.9660405999999999	-1.5569539	-0.46934646	-0.7580581000000001	1.8995490000000002	-0.16200489	-0.5656845	0.6294994
cell_617	-1.0186958000000002	1.1380873	-0.13239248	-0.32726496	-0.915322	1.1523591999999998	1.1361475	-0.13502853
cell_618	1.0674638	0.84241575	0.5264816	1.174875	-1.0118015999999999	0.16606992	-0.8779276	0.032673165
cell_619	1.0060697	0.9739814	-0.095645145	-0.11328457	1.6086378000000001	-1.7366218999999998	-1.4850013000000002	0.17802079
cell_620	1.0457633	-0.27491212	-0.13048057	1.1636379	0.16920097	-0.42384404	-0.8494601	0.51562876
cell_621	0.80089736	0.91327536	-0.84408367	-0.55922216	-0.12772612	1.0263499	1.1261598999999998	0.06463338
cell_622	1.0364328999999999	0.8348504999999999	-0.6636754	1.2143722	-0.43082774	-0.7299956999999999	-0.10004327	0.08330015
cell_623	0.9335471	1.0132633	-0.38691133	1.2259326000000001	-0.735788	-0.8660110000000001	-0.4842486	0.013830006
cell_624	1.2255946000000002	-1.9231796	-1.2642334	1.0964273000000002	0.30458102	-0.9322550999999999	-1.3414358	0.31157625
cell_625	-0.58964187	0.112318985	2.6217904	-0.7213348	0.47697303	0.04129706	-1.262369	-1.8295828
cell_626	-0.9482360000000001	-0.5334350999999999	0.052691527	-0.8161604	1.7221767	-0.7704168	-0.6586156	0.91160697
cell_627	0.95211226	-0.977936	-0.2834922	1.3081875	-0.15170479	-0.3814281	-1.0198503	0.39318115
cell_628	-0.5072627000000001	-0.67894846	-0.6487968000000001	-1.3279265	-1.2249583	1.2042176000000002	1.2187197	0.48145688
cell_629	0.59049505	1.305703	2.3093255	-0.63449013	0.08193641	-0.46080387	-0.8837572	-3.4700718
cell_630	-0.9524391	-0.15811512	0.35755667	-1.1638906	-0.17994723	1.2676312	1.2911612	0.15677455
cell_631	0.9130971999999999	1.0639178	-1.6379312	0.38454852	1.6150388999999998	-1.4202021	-1.5423021000000001	0.08499107
cell_632	1.0620264	0.3192058	-1.1094958000000001	1.2386906	-0.16406977	-0.7372199	-1.4261907	0.30180123
cell_633	-1.139011	-0.497755	-0.23026608	-0.36644453	-0.13198608	1.1034846	1.3066733	0.46854937
cell_634	0.35394254	-0.03745108	0.63260585	0.94816464	-0.30559072	1.1839281000000001	0.38024548	0.5089756
cell_635	1.0837959	-1.4748833000000001	-0.6187111	1.1856467	-0.9006337999999999	-0.58781725	-0.30001622	0.46228173
cell_636	1.0153813	1.0657527	1.9502916000000001	0.7182983000000001	-0.07003937	-0.61426955	-0.41130072	-0.23689167
cell_637	-1.7216771	-0.6823035	0.24142137	-0.52545786	1.9209783	-1.1089532	-0.6455126999999999	0.58288413
cell_638	-0.4381965	1.1978487	2.2468646	0.53624624	-0.5878296	-0.5832674	0.36279324	-0.37734473
cell_639	0.89131594	1.0072235999999999	-0.15090789999999998	0.5970143	-0.31917629999999997	1.096267	0.62295806	-0.04388245
cell_640	-0.5066674	-0.08342182	0.24583521	-1.6261148	0.27043366	1.2500222	1.2803618	0.19529197
