Gene,StateA,StateB
g11,cell_1023,cell_885
g9,cell_1023,cell_955
g7,cell_1030,cell_109
g5,cell_1030,cell_287
g10,cell_1030,cell_383
g8,cell_1030,cell_599
g1,cell_1030,cell_1434
g4,cell_1030,cell_1610
g6,cell_1031,cell_19
g10,cell_1031,cell_205
g1,cell_1031,cell_455
g2,cell_1031,cell_792
g9,cell_1034,cell_66
g10,cell_1034,cell_79
g3,cell_1034,cell_611
g6,cell_1035,cell_48
g9,cell_1035,cell_93
g5,cell_1035,cell_772
g4,cell_1035,cell_781
g8,cell_1035,cell_818
g2,cell_1035,cell_1398
g1,cell_1035,cell_1504
g3,cell_1049,cell_316
g8,cell_1049,cell_444
g7,cell_1051,cell_250
g11,cell_1051,cell_578
g6,cell_1051,cell_844
g9,cell_1051,cell_906
g1,cell_1051,cell_1276
g4,cell_1051,cell_1305
g2,cell_1051,cell_1494
g5,cell_1051,cell_1985
g4,cell_1055,cell_205
g7,cell_1055,cell_654
g5,cell_1055,cell_680
g6,cell_1055,cell_690
g3,cell_1055,cell_715
g2,cell_1055,cell_735
g9,cell_1055,cell_1319
g1,cell_1055,cell_1894
g8,cell_1064,cell_1959
g4,cell_1068,cell_15
g1,cell_1068,cell_600
g7,cell_1068,cell_683
g5,cell_1068,cell_869
g9,cell_1068,cell_1640
g3,cell_1071,cell_169
g6,cell_1071,cell_1997
g6,cell_1080,cell_1742
g5,cell_1084,cell_60
g4,cell_1084,cell_250
g6,cell_1084,cell_963
g7,cell_1084,cell_1305
g8,cell_1084,cell_1558
g7,cell_1089,cell_958
g1,cell_1089,cell_1141
g9,cell_1089,cell_1296
g11,cell_1089,cell_1422
g4,cell_1089,cell_1497
g11,cell_1090,cell_667
g6,cell_1090,cell_747
g8,cell_1090,cell_921
g4,cell_1090,cell_1678
g10,cell_1103,cell_492
g9,cell_1103,cell_1931
g6,cell_1105,cell_367
g3,cell_1105,cell_1177
g5,cell_1105,cell_1328
g7,cell_1108,cell_114
g6,cell_1108,cell_196
g1,cell_1108,cell_480
g9,cell_1108,cell_1116
g11,cell_1108,cell_1423
g5,cell_1108,cell_1582
g4,cell_1113,cell_297
g3,cell_1113,cell_584
g10,cell_1113,cell_941
g9,cell_1113,cell_1311
g8,cell_1113,cell_1668
g2,cell_1113,cell_1802
g6,cell_1116,cell_120
g5,cell_1116,cell_246
g10,cell_1116,cell_472
g9,cell_1116,cell_1108
g2,cell_1119,cell_183
g1,cell_1119,cell_774
g7,cell_1127,cell_60
g1,cell_1127,cell_747
g5,cell_1127,cell_1305
g4,cell_1127,cell_1985
g1,cell_1136,cell_15
g8,cell_1136,cell_169
g4,cell_1136,cell_600
g7,cell_1136,cell_772
g6,cell_1136,cell_1794
g10,cell_1138,cell_28
g3,cell_1138,cell_123
g5,cell_1140,cell_25
g4,cell_1140,cell_557
g2,cell_1140,cell_1189
g9,cell_1140,cell_1264
g1,cell_1140,cell_1310
g10,cell_1140,cell_1343
g8,cell_1140,cell_1841
g4,cell_1141,cell_22
g5,cell_1141,cell_792
g1,cell_1141,cell_1089
g11,cell_1141,cell_1813
g9,cell_1154,cell_1233
g6,cell_1154,cell_1556
g3,cell_1154,cell_1979
g5,cell_1158,cell_1487
g5,cell_1160,cell_1612
g6,cell_1162,cell_66
g3,cell_1162,cell_600
g3,cell_1169,cell_1398
g1,cell_1172,cell_442
g6,cell_1172,cell_959
g4,cell_1172,cell_1420
g8,cell_1172,cell_1520
g10,cell_1172,cell_1640
g5,cell_1172,cell_1792
g5,cell_1177,cell_66
g1,cell_1177,cell_160
g3,cell_1177,cell_1105
g8,cell_1177,cell_1343
g10,cell_1177,cell_1841
g6,cell_1181,cell_227
g7,cell_1181,cell_474
g2,cell_1181,cell_713
g1,cell_1181,cell_979
g10,cell_1181,cell_1442
g6,cell_1183,cell_123
g1,cell_1183,cell_183
g8,cell_1183,cell_555
g5,cell_1183,cell_572
g4,cell_1183,cell_702
g2,cell_1183,cell_774
g7,cell_1183,cell_1686
g8,cell_1186,cell_6
g10,cell_1186,cell_204
g8,cell_1189,cell_529
g11,cell_1189,cell_669
g5,cell_1189,cell_844
g2,cell_1189,cell_1140
g1,cell_1189,cell_1678
g6,cell_1189,cell_1985
g10,cell_1193,cell_598
g2,cell_1193,cell_833
g4,cell_1193,cell_1679
g5,cell_1194,cell_1541
g4,cell_1197,cell_183
g6,cell_1197,cell_316
g1,cell_1197,cell_702
g8,cell_1197,cell_1012
g5,cell_1197,cell_1857
g7,cell_1214,cell_557
g6,cell_1214,cell_922
g8,cell_1214,cell_1233
g10,cell_1224,cell_9
g5,cell_1224,cell_1520
g8,cell_1224,cell_1792
g1,cell_1226,cell_72
g8,cell_1226,cell_843
g5,cell_1233,cell_118
g4,cell_1233,cell_455
g9,cell_1233,cell_1154
g8,cell_1233,cell_1214
g10,cell_1233,cell_1894
g3,cell_1236,cell_474
g8,cell_1236,cell_852
g10,cell_1236,cell_1020
g9,cell_1239,cell_557
g4,cell_1239,cell_1264
g5,cell_1239,cell_1312
g1,cell_1239,cell_1630
g8,cell_1245,cell_598
g1,cell_1245,cell_1286
g7,cell_1260,cell_909
g9,cell_1260,cell_1876
g11,cell_1264,cell_295
g5,cell_1264,cell_313
g7,cell_1264,cell_664
g8,cell_1264,cell_866
g9,cell_1264,cell_1140
g4,cell_1264,cell_1239
g10,cell_1269,cell_95
g8,cell_1269,cell_127
g5,cell_1269,cell_1390
g4,cell_1269,cell_1419
g1,cell_1269,cell_1611
g11,cell_1269,cell_1778
g9,cell_1269,cell_1879
g4,cell_1273,cell_103
g1,cell_1273,cell_1338
g8,cell_1273,cell_1919
g6,cell_1276,cell_59
g5,cell_1276,cell_114
g1,cell_1276,cell_1051
g11,cell_1276,cell_1419
g7,cell_1276,cell_1582
g9,cell_1276,cell_1697
g4,cell_1276,cell_1778
g7,cell_1286,cell_79
g6,cell_1286,cell_147
g1,cell_1286,cell_1245
g2,cell_1286,cell_1296
g8,cell_1286,cell_1664
g7,cell_1296,cell_72
g9,cell_1296,cell_1089
g2,cell_1296,cell_1286
g1,cell_1301,cell_242
g2,cell_1301,cell_290
g8,cell_1301,cell_348
g4,cell_1301,cell_556
g6,cell_1301,cell_1703
g11,cell_1301,cell_1834
g5,cell_1301,cell_1876
g9,cell_1305,cell_87
g6,cell_1305,cell_625
g4,cell_1305,cell_1051
g7,cell_1305,cell_1084
g5,cell_1305,cell_1127
g11,cell_1305,cell_1611
g1,cell_1305,cell_1778
g10,cell_1307,cell_6
g1,cell_1307,cell_199
g8,cell_1307,cell_204
g9,cell_1307,cell_1541
g2,cell_1307,cell_1545
g4,cell_1307,cell_1758
g6,cell_1307,cell_1813
g7,cell_1307,cell_1883
g1,cell_1310,cell_1140
g2,cell_1310,cell_1678
g10,cell_1310,cell_1776
g2,cell_1311,cell_367
g7,cell_1311,cell_580
g9,cell_1311,cell_1113
g11,cell_1312,cell_152
g4,cell_1312,cell_313
g10,cell_1312,cell_534
g1,cell_1312,cell_852
g5,cell_1312,cell_1239
g7,cell_1312,cell_1354
g3,cell_1319,cell_555
g9,cell_1319,cell_1055
g5,cell_1319,cell_1527
g3,cell_1325,cell_589
g10,cell_1325,cell_1834
g6,cell_1326,cell_556
g8,cell_1326,cell_834
g4,cell_1326,cell_1703
g5,cell_1326,cell_1728
g3,cell_1328,cell_66
g7,cell_1328,cell_254
g6,cell_1328,cell_600
g9,cell_1328,cell_611
g5,cell_1328,cell_1105
g4,cell_1328,cell_1794
g1,cell_1338,cell_1273
g6,cell_1338,cell_1770
g2,cell_1338,cell_1920
g10,cell_1343,cell_1140
g8,cell_1343,cell_1177
g7,cell_1343,cell_1755
g1,cell_1343,cell_1776
g2,cell_1344,cell_257
g4,cell_1344,cell_617
g1,cell_1344,cell_791
g6,cell_1354,cell_558
g7,cell_1354,cell_1312
g2,cell_1354,cell_1649
g4,cell_1354,cell_1664
g8,cell_1374,cell_207
g1,cell_1374,cell_340
g9,cell_1374,cell_948
g7,cell_1374,cell_1703
g6,cell_1375,cell_15
g10,cell_1375,cell_271
g9,cell_1375,cell_883
g7,cell_1375,cell_988
g3,cell_1375,cell_1566
g1,cell_1375,cell_1794
g9,cell_1377,cell_199
g1,cell_1377,cell_1541
g6,cell_1381,cell_596
g8,cell_1381,cell_735
g11,cell_1381,cell_1434
g4,cell_1381,cell_1473
g9,cell_1390,cell_342
g6,cell_1390,cell_667
g11,cell_1390,cell_747
g5,cell_1390,cell_1269
g4,cell_1390,cell_1500
g7,cell_1390,cell_1849
g4,cell_1398,cell_580
g2,cell_1398,cell_1035
g3,cell_1398,cell_1169
g5,cell_1416,cell_308
g10,cell_1416,cell_517
g3,cell_1416,cell_585
g6,cell_1416,cell_1761
g7,cell_1419,cell_204
g1,cell_1419,cell_578
g4,cell_1419,cell_1269
g11,cell_1419,cell_1276
g5,cell_1419,cell_1500
g6,cell_1419,cell_1542
g8,cell_1419,cell_1883
g7,cell_1420,cell_227
g8,cell_1420,cell_231
g10,cell_1420,cell_336
g6,cell_1420,cell_474
g5,cell_1420,cell_854
g4,cell_1420,cell_1172
g10,cell_1421,cell_93
g5,cell_1421,cell_293
g7,cell_1421,cell_728
g1,cell_1421,cell_731
g3,cell_1421,cell_1556
g6,cell_1421,cell_1979
g6,cell_1422,cell_199
g5,cell_1422,cell_502
g10,cell_1422,cell_846
g11,cell_1422,cell_1089
g4,cell_1422,cell_1484
g1,cell_1422,cell_1813
g8,cell_1422,cell_1889
g5,cell_1423,cell_204
g1,cell_1423,cell_261
g11,cell_1423,cell_1108
g7,cell_1423,cell_1500
g6,cell_1423,cell_1835
g4,cell_1423,cell_1849
g5,cell_1434,cell_140
g10,cell_1434,cell_334
g7,cell_1434,cell_946
g1,cell_1434,cell_1030
g11,cell_1434,cell_1381
g4,cell_1434,cell_1931
g1,cell_1442,cell_257
g4,cell_1442,cell_294
g5,cell_1442,cell_555
g8,cell_1442,cell_572
g2,cell_1442,cell_791
g7,cell_1442,cell_883
g6,cell_1442,cell_889
g9,cell_1442,cell_988
g10,cell_1442,cell_1181
g3,cell_1442,cell_1527
g10,cell_1455,cell_170
g8,cell_1455,cell_215
g11,cell_1455,cell_322
g4,cell_1455,cell_1803
g10,cell_1473,cell_196
g4,cell_1473,cell_1381
g5,cell_1473,cell_1811
g11,cell_1473,cell_1931
g5,cell_1481,cell_418
g11,cell_1481,cell_444
g8,cell_1484,cell_787
g9,cell_1484,cell_909
g4,cell_1484,cell_1422
g11,cell_1484,cell_1497
g7,cell_1484,cell_1876
g5,cell_1487,cell_1158
g6,cell_1494,cell_25
g9,cell_1494,cell_576
g2,cell_1494,cell_1051
g1,cell_1497,cell_22
g2,cell_1497,cell_118
g8,cell_1497,cell_963
g4,cell_1497,cell_1089
g11,cell_1497,cell_1484
g6,cell_1497,cell_1558
g11,cell_1500,cell_114
g1,cell_1500,cell_834
g4,cell_1500,cell_1390
g5,cell_1500,cell_1419
g7,cell_1500,cell_1423
g10,cell_1500,cell_1959
g8,cell_1504,cell_56
g5,cell_1504,cell_352
g4,cell_1504,cell_476
g9,cell_1504,cell_583
g3,cell_1504,cell_690
g6,cell_1504,cell_715
g1,cell_1504,cell_1035
g10,cell_1505,cell_589
g3,cell_1505,cell_1834
g7,cell_1510,cell_118
g5,cell_1513,cell_276
g7,cell_1513,cell_492
g11,cell_1513,cell_517
g1,cell_1513,cell_1573
g6,cell_1519,cell_294
g1,cell_1519,cell_491
g5,cell_1519,cell_587
g9,cell_1519,cell_683
g4,cell_1519,cell_889
g7,cell_1519,cell_1640
g10,cell_1520,cell_181
g4,cell_1520,cell_231
g6,cell_1520,cell_443
g8,cell_1520,cell_1172
g5,cell_1520,cell_1224
g3,cell_1520,cell_1824
g9,cell_1525,cell_60
g11,cell_1525,cell_916
g1,cell_1526,cell_215
g10,cell_1526,cell_830
g7,cell_1526,cell_929
g9,cell_1527,cell_680
g1,cell_1527,cell_885
g7,cell_1527,cell_1020
g5,cell_1527,cell_1319
g3,cell_1527,cell_1442
g8,cell_1527,cell_1679
g2,cell_1529,cell_325
g9,cell_1529,cell_562
g4,cell_1529,cell_1704
g1,cell_1529,cell_1937
g8,cell_1534,cell_351
g1,cell_1534,cell_633
g8,cell_1541,cell_159
g5,cell_1541,cell_1194
g9,cell_1541,cell_1307
g1,cell_1541,cell_1377
g7,cell_1541,cell_1656
g11,cell_1542,cell_59
g8,cell_1542,cell_170
g10,cell_1542,cell_215
g9,cell_1542,cell_276
g1,cell_1542,cell_830
g6,cell_1542,cell_1419
g2,cell_1545,cell_1307
g5,cell_1556,cell_391
g6,cell_1556,cell_1154
g3,cell_1556,cell_1421
g8,cell_1558,cell_1084
g6,cell_1558,cell_1497
g9,cell_1560,cell_109
g10,cell_1560,cell_908
g5,cell_1566,cell_654
g7,cell_1566,cell_680
g6,cell_1566,cell_768
g9,cell_1566,cell_1020
g3,cell_1566,cell_1375
g2,cell_1567,cell_992
g9,cell_1567,cell_1889
g6,cell_1573,cell_21
g2,cell_1573,cell_295
g9,cell_1573,cell_669
g4,cell_1573,cell_908
g1,cell_1573,cell_1513
g11,cell_1579,cell_127
g5,cell_1579,cell_325
g3,cell_1579,cell_740
g8,cell_1579,cell_1778
g11,cell_1582,cell_204
g9,cell_1582,cell_246
g1,cell_1582,cell_250
g5,cell_1582,cell_1108
g7,cell_1582,cell_1276
g5,cell_1610,cell_929
g4,cell_1610,cell_1030
g1,cell_1610,cell_1931
g6,cell_1611,cell_252
g9,cell_1611,cell_402
g4,cell_1611,cell_578
g1,cell_1611,cell_1269
g11,cell_1611,cell_1305
g5,cell_1612,cell_1160
g10,cell_1621,cell_144
g9,cell_1621,cell_444
g3,cell_1621,cell_781
g6,cell_1630,cell_331
g5,cell_1630,cell_852
g1,cell_1630,cell_1239
g2,cell_1640,cell_4
g1,cell_1640,cell_71
g8,cell_1640,cell_181
g4,cell_1640,cell_336
g6,cell_1640,cell_550
g9,cell_1640,cell_1068
g10,cell_1640,cell_1172
g7,cell_1640,cell_1519
g9,cell_1649,cell_963
g2,cell_1649,cell_1354
g7,cell_1656,cell_1541
g9,cell_1656,cell_1883
g11,cell_1662,cell_78
g4,cell_1662,cell_120
g7,cell_1664,cell_313
g1,cell_1664,cell_598
g5,cell_1664,cell_664
g11,cell_1664,cell_992
g8,cell_1664,cell_1286
g4,cell_1664,cell_1354
g8,cell_1668,cell_1113
g6,cell_1671,cell_254
g2,cell_1671,cell_368
g9,cell_1671,cell_491
g7,cell_1671,cell_600
g1,cell_1671,cell_683
g4,cell_1671,cell_772
g5,cell_1671,cell_781
g5,cell_1678,cell_59
g6,cell_1678,cell_114
g7,cell_1678,cell_196
g9,cell_1678,cell_517
g4,cell_1678,cell_1090
g1,cell_1678,cell_1189
g2,cell_1678,cell_1310
g3,cell_1679,cell_572
g4,cell_1679,cell_1193
g8,cell_1679,cell_1527
g10,cell_1680,cell_36
g5,cell_1680,cell_550
g8,cell_1680,cell_594
g5,cell_1686,cell_39
g6,cell_1686,cell_568
g4,cell_1686,cell_594
g7,cell_1686,cell_1183
g8,cell_1687,cell_27
g1,cell_1687,cell_39
g3,cell_1687,cell_534
g6,cell_1687,cell_559
g7,cell_1697,cell_246
g6,cell_1697,cell_843
g1,cell_1697,cell_906
g9,cell_1697,cell_1276
g2,cell_1697,cell_1824
g8,cell_1698,cell_385
g7,cell_1698,cell_737
g4,cell_1698,cell_1958
g6,cell_1703,cell_1301
g4,cell_1703,cell_1326
g7,cell_1703,cell_1374
g7,cell_1704,cell_19
g4,cell_1704,cell_1529
g7,cell_1728,cell_199
g8,cell_1728,cell_578
g5,cell_1728,cell_1326
g1,cell_1728,cell_1883
g5,cell_1740,cell_23
g8,cell_1740,cell_100
g7,cell_1740,cell_559
g1,cell_1742,cell_297
g5,cell_1742,cell_484
g2,cell_1742,cell_632
g6,cell_1742,cell_1080
g7,cell_1742,cell_1998
g7,cell_1755,cell_1343
g5,cell_1755,cell_1770
g7,cell_1758,cell_127
g5,cell_1758,cell_340
g4,cell_1758,cell_1307
g2,cell_1761,cell_385
g7,cell_1761,cell_472
g6,cell_1761,cell_1416
g2,cell_1770,cell_848
g6,cell_1770,cell_1338
g5,cell_1770,cell_1755
g8,cell_1776,cell_160
g10,cell_1776,cell_1310
g1,cell_1776,cell_1343
g5,cell_1778,cell_747
g11,cell_1778,cell_1269
g4,cell_1778,cell_1276
g1,cell_1778,cell_1305
g8,cell_1778,cell_1579
g6,cell_1792,cell_36
g4,cell_1792,cell_854
g5,cell_1792,cell_1172
g8,cell_1792,cell_1224
g9,cell_1794,cell_27
g7,cell_1794,cell_351
g6,cell_1794,cell_1136
g4,cell_1794,cell_1328
g1,cell_1794,cell_1375
g5,cell_1802,cell_71
g9,cell_1802,cell_367
g4,cell_1802,cell_878
g7,cell_1802,cell_956
g2,cell_1802,cell_1113
g4,cell_1803,cell_1455
g9,cell_1811,cell_833
g1,cell_1811,cell_848
g5,cell_1811,cell_1473
g7,cell_1813,cell_170
g11,cell_1813,cell_1141
g6,cell_1813,cell_1307
g1,cell_1813,cell_1422
g4,cell_1824,cell_285
g7,cell_1824,cell_456
g1,cell_1824,cell_576
g6,cell_1824,cell_799
g3,cell_1824,cell_1520
g2,cell_1824,cell_1697
g4,cell_1834,cell_529
g1,cell_1834,cell_921
g11,cell_1834,cell_1301
g10,cell_1834,cell_1325
g3,cell_1834,cell_1505
g9,cell_1834,cell_1868
g11,cell_1835,cell_196
g4,cell_1835,cell_334
g9,cell_1835,cell_492
g6,cell_1835,cell_1423
g10,cell_1835,cell_1931
g7,cell_1841,cell_455
g2,cell_1841,cell_529
g9,cell_1841,cell_866
g8,cell_1841,cell_1140
g10,cell_1841,cell_1177
g1,cell_1849,cell_207
g6,cell_1849,cell_334
g8,cell_1849,cell_340
g9,cell_1849,cell_712
g7,cell_1849,cell_1390
g4,cell_1849,cell_1423
g8,cell_1857,cell_410
g5,cell_1857,cell_1197
g9,cell_1868,cell_1834
g8,cell_1876,cell_252
g9,cell_1876,cell_1260
g5,cell_1876,cell_1301
g7,cell_1876,cell_1484
g5,cell_1879,cell_342
g1,cell_1879,cell_402
g9,cell_1879,cell_1269
g4,cell_1883,cell_127
g6,cell_1883,cell_170
g7,cell_1883,cell_1307
g8,cell_1883,cell_1419
g9,cell_1883,cell_1656
g1,cell_1883,cell_1728
g6,cell_1889,cell_133
g4,cell_1889,cell_787
g7,cell_1889,cell_830
g10,cell_1889,cell_929
g8,cell_1889,cell_1422
g9,cell_1889,cell_1567
g3,cell_1894,cell_48
g1,cell_1894,cell_1055
g10,cell_1894,cell_1233
g6,cell_1896,cell_941
g11,cell_1896,cell_1988
g4,cell_1910,cell_73
g3,cell_1910,cell_100
g10,cell_1910,cell_391
g6,cell_1910,cell_885
g10,cell_1912,cell_246
g5,cell_1912,cell_472
g6,cell_1912,cell_833
g3,cell_1919,cell_683
g8,cell_1919,cell_1273
g10,cell_1920,cell_250
g6,cell_1920,cell_848
g2,cell_1920,cell_1338
g9,cell_1931,cell_1103
g4,cell_1931,cell_1434
g11,cell_1931,cell_1473
g1,cell_1931,cell_1610
g10,cell_1931,cell_1835
g1,cell_1937,cell_1529
g1,cell_1958,cell_157
g10,cell_1958,cell_562
g3,cell_1958,cell_632
g4,cell_1958,cell_1698
g8,cell_1959,cell_1064
g10,cell_1959,cell_1500
g10,cell_1960,cell_58
g9,cell_1960,cell_368
g2,cell_1960,cell_491
g6,cell_1960,cell_617
g10,cell_1979,cell_618
g5,cell_1979,cell_979
g3,cell_1979,cell_1154
g6,cell_1979,cell_1421
g1,cell_1985,cell_114
g7,cell_1985,cell_480
g11,cell_1985,cell_834
g5,cell_1985,cell_1051
g4,cell_1985,cell_1127
g6,cell_1985,cell_1189
g10,cell_1987,cell_295
g5,cell_1987,cell_577
g11,cell_1988,cell_1896
g11,cell_1997,cell_220
g9,cell_1997,cell_534
g6,cell_1997,cell_1071
g5,cell_1998,cell_53
g2,cell_1998,cell_583
g10,cell_1998,cell_645
g7,cell_1998,cell_1742
