,x_g1,x_g2,x_g3,x_g4,x_g5,x_g6,x_g7,x_g8,x_g9,x_g10,x_g11
632,-2.1351154,-2.3208256,-1.4316002,0.506099,-0.9499322,-0.031265922,-1.085633,0.8111133,1.0074147,1.268016,1.4993207
633,-1.9810219,-1.3260047,-2.2732487,0.29214934,0.11147637,-0.64260477,0.11455954,0.7810777,0.95097727,1.3413035,1.4842887
645,-1.7163428,-1.1204575,-1.6396958,-0.17125963,-1.136721,0.30692536,0.42559594,0.85980815,1.0281768,1.1574796,1.5299563
648,-2.3634949,-2.9624994,-1.6327215,-0.080730945,-0.6935899,-1.0455081,0.22352287,0.9003179,1.0423584,1.1975298,1.4558066
649,-1.1296158,-0.5703208,0.3652307,-0.07716536,-1.0984359,-0.38276362,-0.15317883,0.9336398,1.0194241,1.144051,0.97949296
654,-1.3868167,-1.4630775,0.22037628,-0.032049943,-1.0841911,-1.0890272,-0.7054863,0.9158489,0.92427486,1.182693,1.3503889
658,-1.3827266,-1.6661466,0.60238475,-0.64108634,-0.13510035,-1.103646,0.38695043,0.7864874,0.9234741,1.160268,1.2605423
661,-1.8150394,-2.4540806,-1.814199,-0.22344373,0.39488533,0.01332434,-0.567129,0.81643367,1.1152126,1.2446336,1.3856372
663,-1.4713302,-2.7188928,-1.345214,0.27652952,-0.4672704,0.5299864,-0.85044277,0.7113862,1.0746709,1.2300131,1.535394
664,-1.2729106,-1.9049778,0.42787835,-0.97611564,-1.3256466,-0.60428685,0.34251022,0.79230225,0.98828536,1.1324495,1.3722701
667,-1.8249362,-0.19278581,0.6180167,-0.26217103,-0.81787705,-0.47577402,-0.7871491,0.76840246,0.9209884,1.1373236,1.1642731
669,-0.58481604,0.1228662,0.57204604,-1.6590828,-1.512958,-1.4443728,-0.9511888,0.672899,0.9342453,1.0455405,1.2815546
676,-1.0994396,-1.2693269,-2.4842713,-0.48745582,-0.10018217,-0.44881833,0.23611818,0.8807352,1.0137402,1.200572,1.4960674
680,-1.6587214,-1.684139,0.1431044,0.82861745,-0.35654396,-0.9479997,0.40194917,0.8357503,0.95133406,1.1842871,1.4319509
683,-1.9265192,-1.7718217,-0.74658054,-0.563046,-0.23895794,0.43828875,0.4765641,0.9133669,0.94968396,1.2949383,1.3692037
688,-1.8172387,-2.0425525,0.41755015,0.022128621,0.31423843,0.83847743,1.0046883,0.8103444,1.0034052,1.1446229,1.2558104
690,-2.0209644,-1.469013,0.43820027,-0.23511498,-1.494165,-0.23130678,0.45497653,0.8541142,0.7227751,1.2654574,1.3615922
695,-1.79799,-0.570967,0.5501773,-1.4663106,1.0084453,-1.3954287,-0.43540385,0.77903235,0.9825303,1.2044435,1.0326397
699,-0.6615947,0.06304742,0.37707633,-0.102325976,-0.42701548,0.79380506,0.32861134,0.75178975,0.8674467,1.098271,1.3816564
702,-1.900251,-1.7827562,-1.8265558,-0.5778081,-0.5014609,-0.61530006,0.8177887,0.789705,1.0025138,1.3034984,1.477885
703,-1.991429,-1.6803659,-0.8914609,-0.3451287,0.8912633,-0.26827958,-1.267266,0.8784627,0.96900946,1.191327,1.5219457
712,-1.7635617,-0.4257913,0.49910605,0.031398404,-0.61219287,-0.025426598,0.08653842,0.7440972,1.0376599,1.1572765,1.1554253
713,-1.8060677,-0.8647449,-1.1658688,-0.19141965,-0.14744145,-1.4852941,-0.12875965,0.8288273,0.982767,1.150393,1.5930804
715,-1.7263283,-1.9640228,-1.659923,-0.22913975,-1.6696913,-0.7664498,0.123601615,0.88441956,0.9548703,1.2438095,1.5139915
722,-1.4808315,-1.2037332,-0.055466767,-0.74949044,-0.7459529,0.80659956,0.2142112,0.73607016,1.0577716,1.202993,1.4401113
726,-1.743352,-1.2493887,0.54793155,-0.6847671,-0.56969374,-0.21301527,0.5814762,0.7705187,0.99232984,1.1166509,1.290647
728,-0.8902578,-2.256729,-2.3020694,0.106331944,-0.5819155,0.14274287,-1.5600703,0.8486071,1.0899996,1.1597435,1.4829949
729,-1.0352688,-1.728015,-2.1817245,-1.5443407,0.4612289,0.069610454,0.51212347,0.8206539,0.9879329,1.1532485,1.6010058
730,-1.1562016,-1.7973139,-1.148829,0.24021785,0.9018972,-1.0684711,-0.9976266,0.8587332,1.0508918,1.2405806,1.4030831
731,-1.3655522,-1.797782,-1.9934548,0.0071281884,-1.5190114,-0.1982497,-0.18039544,0.99702984,1.018449,1.1176133,1.4275209
732,-1.8786716,-2.451194,0.44865066,-0.30098444,-1.1168655,-0.21062805,-0.9355282,0.7812096,0.893396,1.2132993,1.3904977
733,-1.6882474,-1.1406736,-1.714352,0.075017065,0.28174278,-1.4874967,-0.11789902,0.7320696,1.0484082,1.2580189,1.5232348
735,-1.5561808,-0.21757138,-0.33295357,-0.22473487,-0.62109065,-1.0676881,0.7355979,0.84367466,0.91442764,1.2016592,1.4768704
737,-2.2880623,-1.8026701,-0.26022077,-0.922217,-0.79577726,0.24917725,0.6844929,0.83822674,0.97528106,1.278267,1.4051234
739,-0.32609722,-2.2949674,-1.8650461,-0.12004925,-0.13536358,-0.33188072,0.05520198,0.8890501,0.978283,1.211354,1.4837723
740,-1.3712536,-0.9645743,-1.2369978,0.024459932,0.028170815,0.28277788,-0.92046773,0.9594974,0.9411691,1.1619812,1.4883658
747,-2.292058,-0.16633551,0.4330278,0.024060858,-0.9827729,-0.27476487,-1.5772122,0.7344771,0.90174675,1.1295482,1.4196073
748,-1.3252857,-1.7082881,-2.3503263,0.7200607,0.547501,-1.0917964,-1.420706,0.92640764,1.0360043,1.1870513,1.4207605
755,-2.2833438,0.3398695,0.5669526,-0.6539715,-1.0887355,-1.2036549,0.46533698,0.7707947,1.0184884,1.0565124,-0.23137036
763,-0.9657802,-1.8447415,-0.47235063,0.22012225,0.32563594,-0.024482679,-0.094686955,0.8343128,1.0294136,1.1462606,1.5151414
768,-1.9999982,-1.8324745,-0.49040994,0.29960445,0.34528112,0.631004,-0.36873403,0.8295982,0.92479837,1.2541265,1.5131465
772,-0.44942507,-1.8453851,-2.7251785,0.456021,-0.29705638,-0.11632579,0.6747256,0.9163755,0.9167532,1.2279104,1.4875603
774,-2.1457372,-0.41954464,-0.9561434,-0.29896852,-1.0266273,-0.9726707,0.4239497,0.7727018,1.064891,1.2411939,1.4333988
779,-1.776698,-0.5154182,0.3127695,0.58817065,-1.3028549,0.3806368,-1.0542798,0.7942105,0.92976457,1.1258208,1.4468349
780,-1.9645904,-1.2632432,-1.6095165,-0.0689383,0.048282977,-0.04038777,1.0973707,0.87369645,1.0462265,1.1637437,1.4759613
781,-1.1910676,-2.3003263,-2.054525,-0.67824334,-1.6727353,0.05973878,0.292954,0.87033165,0.88909066,1.3385772,1.4631686
784,-1.3356941,-0.07478426,0.4809782,-0.5351981,-0.18253127,0.33249772,0.02270273,0.7605076,0.8747665,1.0897872,1.386928
787,-1.314389,0.39247063,0.50957054,-0.3540578,-0.35434934,-0.4900589,0.12861992,0.77743214,0.93868244,1.1310118,0.30196482
788,-0.37355065,-2.7116258,-2.0533803,0.33580595,-0.4238468,-0.90879333,-0.09052021,0.7014961,1.0594616,1.276998,1.4938626
791,-1.3895204,-0.7113339,-1.7314059,0.04642644,0.081707075,-1.0943372,0.3814123,0.837037,1.0440986,1.2065426,1.4749376
792,-2.4894814,-0.9463672,0.4874339,-0.39765233,-1.272368,-1.2248918,-0.1537731,0.84998167,0.8317499,1.105948,1.438712
796,-0.6584665,-1.3645623,-0.99997246,-1.3156695,-0.26385647,0.57279146,1.0242054,0.9150487,0.97169644,1.2201973,1.4192034
797,-1.3337108,-1.4381858,-2.240012,-0.6779387,-0.2310236,-1.5142016,-0.2996344,0.9079683,0.8997859,1.1726661,1.5935013
799,-1.5609878,-1.6136336,0.17081878,-1.0896748,-0.3016466,-1.6484026,-0.3788833,0.7480315,1.0216179,1.1456549,1.4924833
800,-1.0773834,-1.766468,-0.014339949,-1.431638,-0.0010414339,-0.7926374,-1.5555586,0.8110493,0.93479997,1.2148144,1.5073613
811,-1.3251579,-2.8500273,-0.7821116,-0.6591601,-0.19132572,-0.23257549,-1.7780479,0.9007983,1.0191185,1.179532,1.4744062
818,-1.1653745,-1.3145286,-0.6717472,0.44786987,-0.5032536,-0.24499111,-0.03987839,0.74177325,0.88552445,1.3003355,1.5738562
819,-1.4088523,0.036029324,0.5698068,-0.37680623,0.1896523,0.12707576,-0.01759192,0.8029763,1.0484269,1.0981789,0.46549442
824,-1.6500139,0.35960147,0.44519702,0.6448191,-0.8908029,0.6119235,-1.1477396,0.5971346,0.779257,1.113838,1.3748915
830,-1.3437212,0.35513282,0.49634832,-0.59019387,-0.06139669,-0.48298606,-0.56683326,0.73675025,0.65864384,1.1455208,1.2833382
831,-1.0385847,-2.5681605,-1.8481274,-0.19945668,-0.7539062,-0.8651904,0.11866746,0.8094909,1.0348216,1.2711136,1.4738426
832,-1.8561872,-1.9967223,-1.2258719,0.73464864,-0.8307449,-0.0061348346,-0.35356924,0.7610601,0.9674629,1.2189182,1.6038808
833,-1.576764,-0.8344985,0.32169804,-0.99441904,-0.17260359,-0.7212428,0.07251914,0.7816403,0.96667695,1.2197051,1.3490175
834,-1.0081663,0.22913955,0.44340494,-0.6191791,-0.850445,-0.13713618,-1.5555892,0.69744647,0.89400685,1.1341916,1.2739187
836,-0.20021373,-1.0793179,0.48314935,0.6142685,-1.060894,-0.42027524,0.5920443,0.79421884,0.9951628,1.162724,1.121122
843,-1.4800531,-0.29602987,0.46445954,-0.8961257,0.45514694,-0.6901916,-1.3551934,0.79510915,0.97217417,1.0645205,1.3400812
844,-1.0858399,-0.52812475,0.35107216,-0.52675396,0.06881396,-0.71673095,-1.7147583,0.768091,0.92688894,1.080545,1.5018243
846,-1.3368101,-0.58090764,0.6770637,-0.583093,-0.3323786,-1.1024915,0.3069345,0.849376,0.89233476,1.1909456,0.8420701
848,-1.1405421,-0.95588475,0.12587807,-1.287038,0.0047257845,-1.4649131,0.88537836,0.7919203,0.96124226,1.2574257,1.3707247
852,-2.195412,-2.0202048,0.36817577,0.892925,0.4645123,-1.7422385,-0.7071515,0.7211073,0.97685295,1.1296556,1.4665961
853,-2.1986496,-0.09159014,0.5339708,-0.27744082,-0.7981229,0.8416585,-0.7810212,0.5887535,0.9274027,1.1992077,1.3055611
854,-1.6878432,-2.9497607,-1.1619542,1.0864236,-1.0783145,0.7746339,-0.78685325,0.8912165,0.9930704,1.0870249,1.5573864
862,-1.8762935,0.43390527,0.6700858,-0.18402676,-0.6989622,-0.6326075,-0.2690486,0.71272886,0.89269334,1.0951433,-0.95790404
866,-0.82999516,-1.3447447,-0.20387818,-1.3991554,-1.4368744,-1.4191626,-1.8155152,0.8587447,0.9980864,1.1318173,1.512915
869,-1.7244492,-1.7308468,-2.1648695,-0.41120738,-0.8747199,-0.3150687,-0.44679356,0.89284503,0.94995755,1.2665741,1.4888457
878,-0.91283077,-1.6172273,-1.9803908,-0.21599028,-1.6479267,0.12741424,-0.51639766,0.8354575,1.0279816,1.2603666,1.4639461
880,-2.097558,0.23014353,0.3405328,0.18662249,-0.4387669,0.26124611,0.45180625,0.7577449,0.96576434,1.0949004,1.2128111
882,-1.6220727,-1.9776915,-2.2743583,-0.13558255,-0.32199565,-0.125684,-1.0660881,0.9070128,0.9171527,1.2879262,1.4743818
883,-1.539066,-1.9102626,-2.9741294,-0.3034355,0.30431885,-1.1669254,-0.7519883,0.86988074,1.0528766,1.1831057,1.4943027
885,-0.8492462,-2.2629204,0.026691379,-0.011084632,0.32921788,-0.7392879,-0.02648882,0.8313278,1.0106372,1.2484912,1.3310715
887,-1.1093212,-0.6351124,0.65545946,0.6563739,0.28657553,-1.7709522,1.392645,0.61006075,0.85471946,1.1782421,1.3113672
889,-1.4565942,-1.3441911,-1.4535179,0.14354308,0.34123886,0.86062735,-0.22780898,0.8841295,1.0127249,1.2253512,1.4387243
893,-2.1632056,-2.0003169,-0.14098987,0.08730092,-0.056016803,0.56762886,-0.58672,0.89856535,0.95583403,1.2380836,1.381995
894,-1.0443165,0.47966924,0.45787117,-0.2848397,-0.45859733,-1.288408,-1.0064784,0.73848814,0.9494171,1.110693,0.43145472
896,-0.8658352,-2.2157235,-2.6751025,-0.9017468,-0.17833984,0.70487785,0.6219279,0.872881,0.9671295,1.189392,1.5433292
906,-1.2079871,-1.064999,0.45833188,-0.4095527,-0.32281232,0.7522989,-1.6260427,0.7265517,1.013886,1.0675534,1.4170271
907,-1.7535197,-2.976907,0.4470587,0.020542936,-0.98016423,0.56371176,-0.3030953,0.7673275,0.9544827,1.102634,1.4459856
908,-1.0551877,0.2444011,0.51018196,0.03188054,-0.71800095,-0.7329557,-0.5836041,0.73959893,1.0046204,1.1545919,0.6354511
909,-0.8141786,-0.8880294,0.5073559,-0.2901788,-0.27227825,-0.44252458,0.1323276,0.86302674,0.97302204,1.1350642,1.1572882
916,-0.8326945,0.19441609,0.4125451,0.20465475,-0.4031694,0.055519655,-0.0536844,0.8038373,0.96936226,1.1228323,0.9969502
919,-1.1189712,-1.1925125,0.55539423,0.009805925,0.51743805,0.48839623,-1.1433244,0.8667307,0.9248497,1.253961,0.8077483
921,-1.4653376,-1.1096189,0.42937404,0.6779581,-1.7016461,-0.44486347,-1.0008682,0.8585925,0.94237506,1.1375532,1.3145623
922,-0.9451522,-2.0076702,0.51721793,-0.22294843,-1.2427076,1.1031438,-0.3084459,0.72223496,0.9561672,1.035448,1.4600971
923,-1.5500345,-0.6217259,0.43714386,-1.3066977,-0.6827961,-1.237146,-0.0065068123,0.8320553,0.9785116,1.1056757,1.3208356
929,-1.0666353,0.41958973,0.29908785,-0.45676455,0.06481099,-1.8475572,-0.26865724,0.7093601,0.88367206,1.1895467,1.0870521
931,-0.6433954,-0.2812415,0.5577305,-0.08567086,-1.211522,0.52308816,0.03225674,0.7390024,0.89014864,1.0933588,1.355561
932,-0.5545204,0.1735519,0.54412943,0.22664323,-1.5398148,-0.89547044,-0.49111572,0.61123,1.0546231,1.1716064,0.6819163
933,-0.81357837,0.39068922,0.44003084,-0.87086296,-0.3076449,0.058777932,-0.57473207,0.6090704,0.8724815,1.1524357,1.2016267
941,-1.2827855,-0.942977,-0.6600834,-0.566088,-0.38933432,0.68583256,-0.5607143,0.8645179,1.0649242,1.1533451,1.4448841
945,-0.94411975,0.35384184,0.23448777,-0.87412685,0.26727682,-0.49813214,-0.9010767,0.60692936,0.9822525,1.0214361,1.3972305
946,-2.2359974,-0.14123261,0.631745,0.125129,-0.6021027,-1.0652755,-0.56956154,0.7220878,0.96218604,1.1862534,0.9842753
948,-1.3464407,-0.67174304,0.4634879,0.41813734,-1.393462,-0.2834946,-0.012925008,0.90849847,1.0182616,1.1674905,0.8225022
950,-1.2439141,0.4065045,0.5649583,0.14321788,0.3266317,-0.71323305,-0.21416588,0.5783295,0.8987616,1.2074525,0.72284013
955,-1.3224001,-1.5500008,0.5129203,-0.33489427,-0.32803214,-1.5979762,0.6599804,0.82487077,0.9536633,1.2083174,1.1617441
956,-1.1812028,-2.0150793,-3.4107258,-0.8757582,-1.2156268,0.75488216,-0.15332414,0.8252585,1.0380703,1.2053101,1.5200126
958,-0.52449673,-0.27385506,0.4721867,-0.9283068,0.018131496,-1.0730463,-1.0916936,0.85165393,0.9054006,1.0763699,1.3012937
959,-1.9997414,-2.3257656,-1.0168791,-0.70241475,0.1753527,-0.5022161,-0.9428708,0.8631985,1.0848163,1.127187,1.4959208
961,-1.4149681,-1.949334,-0.21317561,0.38624156,-0.10379522,-0.24011439,0.61196524,0.78045815,0.977125,1.1301798,1.5852144
963,-1.2810856,0.22005889,0.45814273,0.2730879,0.78799915,-1.4694557,0.018589824,0.5824426,0.85532063,1.1238217,1.3926665
979,-0.7971184,-2.7054267,-3.3320248,0.42266145,-0.32158083,-0.71763545,0.766552,0.8903846,1.1079445,1.1386095,1.4131223
982,-0.7793193,-1.7732803,0.38325134,-1.205042,0.12282799,0.7089171,-0.2627244,0.82005537,0.9445455,1.0375867,1.4727144
987,-2.088625,-2.1001766,-1.8525841,-0.9118198,0.06894821,-1.6424717,0.81865126,0.9694681,1.0103347,1.1894785,1.3963645
988,-2.443097,-1.5119628,-2.8166037,-0.030575816,0.36471382,-1.0980611,0.25561884,0.83305675,0.91196406,1.240763,1.5876391
989,-2.0456607,-0.32830447,0.58156663,-0.34787133,-0.72495496,-0.42106274,-0.84200877,0.7639469,0.9213606,1.1849148,1.1852329
990,-0.025003895,-1.1295284,-2.2253096,-0.8757061,-0.5980103,0.043176245,0.11222933,0.8718201,0.95625335,1.1461424,1.5323337
992,-0.90680647,-1.230635,0.5572763,-1.3149686,-0.010114281,-1.1493886,0.6609409,0.7421691,1.0650481,1.0595415,1.2394434
994,-1.9046763,-1.4317737,-1.7703776,-1.0204618,0.1535635,-1.6371653,-0.25853455,0.8343667,0.9558137,1.280082,1.5191144
1007,-1.3008777,-2.4255831,-2.0015218,0.29919845,-0.9266537,-1.6877525,0.85760635,0.85811925,1.0126941,1.2946222,1.4029331
1012,-1.0686711,-2.0470045,-3.388687,-0.8098266,-0.47313538,-0.49740234,-0.043802798,0.898329,1.045671,1.2337936,1.4145296
1015,-1.3404022,-1.0935819,-2.4250233,-0.6226802,-0.31885317,-0.49325162,-0.29957142,0.9385834,0.96773,1.2006161,1.4794596
1020,-1.7279129,-1.8423396,-0.42355025,0.74917346,0.11657581,-1.7747153,-1.2189701,0.8645629,0.9894425,1.1957645,1.4823451
1023,-1.3520677,-2.2365477,0.24614997,-0.30941775,0.4342542,-0.79115033,-0.009953193,0.8882658,0.98313284,1.187809,1.2859976
1026,-0.68083644,0.28128996,0.36453664,-0.34020296,-0.23082909,-0.1672476,-1.2918744,0.6132566,0.9934055,1.1253233,1.2301866
1027,-1.1898143,-0.10683586,0.6379066,-0.17853367,-0.12473961,-0.7185485,-0.9790776,0.71026784,0.8904651,1.0542998,1.3297533
1030,-1.0646927,0.44597247,0.47739738,0.22872077,-0.5744611,-0.94386524,-0.2385164,0.6762476,0.869395,1.2147559,0.6542918
1031,-1.6905495,-1.7331555,0.07161194,-0.455444,-1.0635419,-1.5376474,0.1788287,0.8995738,0.9241464,1.1582656,1.4611962
1034,-0.49471226,-1.2982562,-0.4668302,-1.0676496,-0.12889493,-1.2996182,-1.2551593,0.8548474,0.9742865,1.2818073,1.3970275
1035,-1.2846469,-1.6313272,-1.75601,0.39351636,-1.4103692,0.36440068,-0.09971605,0.8395579,0.90544885,1.1794944,1.6267277
1040,-1.2122146,-1.6448158,-2.2113616,-0.15106511,-0.7441667,-0.3546331,0.24837594,0.8849355,0.939592,1.2934102,1.4643819
1049,-1.307761,-2.3020744,0.13373214,-0.89279103,-0.5686687,0.18395905,-0.14258821,0.7852581,1.0490193,1.1858217,1.3928849
1051,-1.2826663,-0.091404594,0.5362628,-0.97712785,0.32126322,0.02237765,-0.39827642,0.7352299,0.8887813,1.1334584,1.3105793
1054,-1.8565881,0.4662749,0.4300129,-0.97501546,0.3167369,-0.646603,-1.6421733,0.67314726,0.9501817,1.181567,0.55031437
1055,-2.060588,-1.6307254,-0.2559802,0.4332873,-1.3132116,-1.3530436,-0.22266307,0.88578004,0.96261513,1.2538713,1.4034536
1059,-1.5079498,-2.343744,-2.806282,-0.67747337,-0.52888685,-0.6738117,0.8263002,0.93253,0.96697307,1.1566459,1.5275786
1064,-1.3886153,-0.98107886,0.5908633,-1.2142962,-1.1452975,-0.07054564,-1.1142682,0.8193909,0.9624056,1.2128787,1.0064193
1067,-1.8346909,-1.7588857,-2.6228185,-1.435803,-1.4119039,-1.7833214,-0.72042805,0.80488634,0.9986092,1.3201865,1.4690863
1068,-2.0874214,-1.8009748,-1.8708787,-0.46973473,0.11727853,0.12222979,-0.9966386,0.8732253,0.8641739,1.2214925,1.6043121
1071,-0.98775053,-2.6689303,0.62255585,0.24844632,0.015130595,-0.2727596,-1.4042081,0.6620059,0.8111705,1.2164321,1.4071575
1077,-1.4069258,-1.9814669,-0.59824264,-0.48942983,-0.24160556,0.42765737,-1.8025202,0.7408964,0.977434,1.2248039,1.5864458
1080,-1.8438071,-1.0560963,-1.3947436,-0.17571984,-0.7943739,-0.67780566,-0.85722,0.8350868,1.0071009,1.2358032,1.5095335
1084,-0.78612417,-0.20386307,0.50461185,-0.10709428,0.0727609,0.012612033,0.11248842,0.7356434,0.8879417,1.1300663,1.3608314
1089,-0.92291033,-1.1812023,0.3912417,-0.6849474,-0.19831507,-0.68182635,-0.094046034,0.8260343,0.8935414,1.0861975,1.483115
1090,-2.2081642,-0.33630064,0.62255454,0.11585295,-0.55519605,-0.52969784,-0.6039008,0.75090617,0.80149114,1.1257555,1.3756431
1098,-0.97154164,-1.6358631,-1.5341233,-1.6477004,0.3203438,-0.10439454,-0.44156128,0.80756503,1.081606,1.2314112,1.4524186
1103,-1.7263944,-0.7087512,0.564834,-0.91471756,-0.57111144,-0.41976961,0.40457013,0.6092568,0.9861834,1.2494766,1.2238674
1105,-1.2519983,-2.6516194,-1.9205843,-1.3304507,-0.891949,-0.71511537,-1.732559,0.93096983,0.90461385,1.2132497,1.5414952
1106,-0.6531403,-2.868096,-0.9581008,-1.0387908,-0.025056608,-0.92942756,1.0820036,0.8873495,1.0108919,1.2541519,1.3788733
1108,-1.4555223,-0.4102753,0.5730036,-0.43247756,-0.7455125,0.18574245,-0.2676991,0.7578396,0.88860977,1.1582365,1.301865
1110,-0.8684615,-2.6900778,-0.17192216,-0.61064154,0.5331827,0.6127931,0.09600178,0.8553056,1.0726262,1.1478052,1.3814436
1111,-1.8756009,-1.9676615,-1.3135524,-0.5541281,-0.78686726,0.052653223,0.019578952,0.94180256,0.82616484,1.2024622,1.5745925
1113,-0.79070747,-1.0533758,-1.7491922,-1.3870914,-0.93074846,0.08895708,-0.66158986,0.8384264,1.0072379,1.2627379,1.4685359
1116,-1.5401605,-1.1043324,0.45608145,-0.62129205,-1.0872314,0.41667706,0.52982783,0.7659205,0.9906357,1.0986701,1.3868742
1118,-0.5258296,-0.5980081,0.5856594,-0.9811856,-1.1780937,-0.91007817,-1.765844,0.7980795,0.9318273,1.1113466,1.2491151
1119,-0.86202216,-0.7696045,-1.2777923,0.80189013,-1.0115191,-0.5680286,0.31707978,0.7926997,0.98097205,1.2428108,1.5202254
1120,-1.0679983,-0.2530243,0.41839832,-0.40738583,0.2874689,-0.91568255,0.800915,0.76856554,0.9404585,1.2091233,1.2248404
1127,-1.046925,0.16456157,0.24852051,-0.3438962,-1.4733866,-0.34728816,-0.38841116,0.6803242,0.896187,1.1453655,1.4358357
1132,-0.6397097,-1.4569978,0.4497233,-1.1075217,-0.030806612,0.384802,-1.5157628,0.73921025,0.96848536,1.1467427,1.3933936
1133,-0.9651973,-0.6353044,0.5637825,-0.5551946,-0.031377785,-0.2716167,-0.63162434,0.7306626,0.937049,1.1763278,1.2836782
1136,-1.1293244,-2.2502818,-2.7925036,0.27631113,1.18938,0.88310075,-1.0435392,0.9746298,0.9318882,1.2706009,1.307825
1138,-1.7824076,-1.2943505,0.21286362,0.23725489,-0.88388073,0.1282376,0.19291179,0.7911554,0.9717951,1.2228417,1.3926163
1140,-0.7730962,-2.1061845,0.46507826,-0.85282576,-1.0626202,-0.6262339,-0.38706234,0.738858,0.93946487,1.1691548,1.4128284
1141,-1.5362879,-1.0682384,0.31977752,-0.91619784,0.0215751,-0.5909785,0.68519175,0.8193259,0.8690353,1.1743463,1.4605201
1149,-2.0097766,-1.3743918,-0.1919669,0.29960752,-1.661186,-0.035139255,-1.4722508,0.9645719,0.9659595,1.1220758,1.4247185
1151,-1.4463704,0.4097794,0.39930952,0.68559223,0.17853165,0.5544286,-0.6507637,0.71503824,0.83542705,1.1949788,0.9796673
1154,-0.95676696,-1.3258989,0.32397205,0.53191054,-0.868006,-0.8759571,0.3967652,0.81563586,0.9757206,1.1615936,1.3669624
1156,-1.3867885,-1.4998068,0.35698813,-0.30910417,0.43675587,0.6188941,0.3621043,0.8541199,0.9300562,1.1752049,1.3298639
1158,-1.4637539,-1.3949312,0.5608683,-0.31253302,-0.23986879,0.44551775,-0.619771,0.706369,0.9916973,1.1908603,1.2513152
1160,-1.0635271,-1.245328,0.49082264,-0.3835672,-0.7680323,-0.338504,-1.0651919,0.8193832,1.0460569,1.1053717,1.2034179
1162,-1.1471034,-1.5714439,-0.3900949,-0.55266714,-0.16697332,-0.35665098,-0.3435422,0.91690606,0.9150992,1.2104746,1.4817951
1169,-1.2642877,-1.126615,0.19584215,0.33642787,-1.5178605,-0.27644396,0.52671003,0.8141401,0.8804214,1.2318733,1.4457437
1172,-2.2313523,-1.6016251,-1.9456528,-0.61148125,-0.023184305,-0.026272997,-0.89903355,0.9043571,1.0257505,1.1503775,1.5135098
1177,-1.25266,-2.4650187,-0.28658965,-0.8826492,-1.5987288,-1.4626182,-0.8893114,0.89220035,0.93268013,1.2307293,1.471682
1178,-1.0085508,-1.1956666,-2.8937585,-1.4282323,0.158531,-0.0562999,-0.12399365,1.0228807,1.0341794,1.1126306,1.3492266
1181,-1.731284,-1.4984573,-2.8183925,-0.06541245,0.667793,-0.52340704,0.07292091,0.9519484,1.068884,1.0471197,1.4748166
1183,-1.8951393,-1.6733054,-2.8784873,0.61271334,-0.41952166,-0.8387596,0.10129647,0.7027904,0.9638908,1.320318,1.5577652
1186,-1.8035367,0.534448,0.45259145,-0.96724415,0.16347164,0.3631053,0.29057702,0.6566445,0.9143386,1.1780571,-0.1599331
1189,-0.9989927,-0.5265778,0.25328982,-1.3798039,-0.50565326,-0.9166859,-1.697319,0.7496004,0.9338462,1.1336888,1.5133704
1193,-1.3771093,-2.170246,-0.18114895,-1.1435388,0.4922875,-0.9610822,0.5424312,0.80028296,1.001768,1.2300723,1.4610817
1194,-1.6781116,-0.58369476,0.70339906,-0.8694329,-0.66882235,-0.34949863,0.8286646,0.82234836,0.9953487,1.0658495,0.8752261
1196,-2.1822543,-0.3008406,0.37133482,-1.0825782,-0.76224375,-0.16899565,-0.48667952,0.8225116,0.94019794,1.1939269,1.2692198
1197,-1.0333393,-1.9283876,-1.7213959,-1.5735871,-0.76883644,-0.7493498,-0.08958616,0.79831666,0.9793256,1.2808813,1.5286965
1207,-1.5300467,-1.8746833,0.29011276,1.0182498,-0.9057869,-0.14596234,-0.71676093,0.71174026,0.93366987,1.186949,1.4946154
1209,-1.0671616,0.3797556,0.42881784,-0.018460643,-1.6586183,-1.6119027,-0.96628904,0.59948736,0.94514704,1.1077504,1.2138021
1210,-1.2664701,0.43854186,0.48604548,-0.21071774,-1.1436727,0.24359663,0.6280728,0.79438645,0.9496889,1.0871078,-0.27661532
1214,-1.018415,-1.5189847,0.4928269,0.21080378,-1.1284732,-0.762747,0.16838507,0.75400645,0.9540051,1.1356791,1.3908936
1220,-1.1440438,-1.6171324,-0.9372508,-0.0102521125,-1.3754114,-0.32565305,-0.43176425,0.91422635,1.0134947,1.2384313,1.397256
1222,-1.1414553,-2.281077,-0.20312786,0.19673246,0.43870872,-0.109456,0.6232948,0.6890266,0.99968773,1.1751714,1.584678
1223,-1.0429375,-1.1158682,-1.7530438,-0.4611009,-0.7913736,0.3247371,-1.4046987,0.8318403,1.0690722,1.1835016,1.4931805
1224,-1.3749465,-1.2269539,-1.9532006,-1.1676095,-0.7733034,0.16760564,-1.229129,0.75554127,1.1351719,1.1567699,1.5075923
1226,-1.8762105,-0.8999998,0.36755836,-1.496234,0.14700337,-0.734434,-1.6962991,0.84084225,0.9701205,1.0952332,1.4007413
1230,-1.1361957,-2.5433316,-1.2191588,-0.6940593,-0.78888065,-0.74188524,-0.2992773,0.83755136,1.0218698,1.2878059,1.4342753
1233,-1.0741279,-2.283071,0.43653455,0.40108442,-1.0558239,-0.6672465,-0.34047043,0.8379216,0.9431151,1.1333493,1.3599713
