,pseudotime
1670,0.34269196
1671,0.9168362
1672,0.010291886
1673,0.2647954
1674,0.012010984
1675,0.49492326
1676,0.9302525
1677,0.05222298
1678,0.8371637
1679,0.88933355
1680,0.9875547
1681,0.00844003
1682,0.072212845
1683,0.63119984
1684,0.18700315
1685,0.7959769
1686,0.9671759
1687,0.93152034
1688,0.0765718
1689,0.12582614
1690,0.064870626
1691,0.07017127
1692,0.44495848
1693,0.9460802
1694,0.86680406
1695,0.49976248
1696,0.9225141
1697,0.8444058
1698,0.8394882
1699,0.5760859
1700,0.045500055
1701,0.455169
1702,0.056574147
1703,0.8504259
1704,0.878376
1705,0.19971365
1706,0.90679556
1707,0.053512927
1708,0.2752808
1709,0.62565786
1710,0.02514474
1711,0.56304306
1712,0.32455054
1713,0.4707911
1714,0.14271906
1715,0.45379254
1716,0.029025113
1717,0.44064087
1718,0.05521395
1719,0.427879
1720,0.04995501
1721,0.10235473
1722,0.93646306
1723,0.13483971
1724,0.36637852
1725,0.62720495
1726,0.24026987
1727,0.17473869
1728,0.8242115
1729,0.59117335
1730,0.45614496
1731,0.044967286
1732,0.3346657
1733,0.21438633
1734,0.6207455
1735,0.5406976
1736,0.21093291
1737,0.058568783
1738,0.031804327
1739,0.12347247
1740,0.93598115
1741,0.33231887
1742,0.8902652
1743,0.4996496
1744,0.9562905
1745,0.57921445
1746,0.057089508
1747,0.2676876
1748,0.30874202
1749,0.21748726
1750,0.6378586
1751,0.19614011
1752,0.7906229
1753,0.1778838
1754,0.86219674
1755,0.8815122
1756,0.8722469
1757,0.2161766
1758,0.8077615
1759,0.9076273
1760,0.47000036
1761,0.8635625
1762,0.0526398
1763,0.4569112
1764,0.8062288
1765,0.061151415
1766,0.054182824
1767,0.8916182
1768,0.45734403
1769,0.4749791
1770,0.91260093
1771,0.26255688
1772,0.33734494
1773,0.9084508
1774,0.6496963
1775,0.032926727
1776,0.8798341
1777,0.22523358
1778,0.86293334
1779,0.1095097
1780,0.34817427
1781,0.37492654
1782,0.94453406
1783,0.61768776
1784,0.94290584
1785,0.95640326
1786,0.019535637
1787,0.10992384
1788,0.6351958
1789,0.20777655
1790,0.33261883
1791,0.04050163
1792,0.9994129
1793,0.41957408
1794,0.9373992
1795,0.1375891
1796,0.94017166
1797,0.76531625
1798,0.58318335
1799,0.058133636
1800,0.39289764
1801,0.21071194
1802,0.8600338
1803,0.84907657
1804,0.83836794
1805,0.46884668
1806,0.12690341
1807,0.6728821
1808,0.048013475
1809,0.014336548
1810,0.12799795
1811,0.83095616
1812,0.53423065
1813,0.83994114
1814,0.81138366
1815,0.25496605
1816,0.16807085
1817,0.016669111
1818,0.37553817
1819,0.20288609
1820,0.05715786
1821,0.91721463
1822,0.060553104
1823,0.2535533
1824,0.93937874
1825,0.05413153
1826,0.07411477
1827,0.035064835
1828,0.050413985
1829,0.3382849
1830,0.018779095
1831,0.42036542
1832,0.047816362
1833,0.09629176
1834,0.83839446
1835,0.8358765
1836,0.5915416
1837,0.24952115
1838,0.71751523
1839,0.35089564
1840,0.014486481
1841,0.9132484
1842,0.8340019
1843,0.04652057
1844,0.31451404
1845,0.19913024
1846,0.45279032
1847,0.78348136
1848,0.9510891
1849,0.80459744
1850,0.2541803
1851,0.48463598
1852,0.5534325
1853,0.27147186
1854,0.05347217
1855,0.9353835
1856,0.16954106
1857,0.90265834
1858,0.015989441
1859,0.9031068
1860,0.91323346
1861,0.055290226
1862,0.16729061
1863,0.61486197
1864,0.3182523
1865,0.06305254
1866,0.12804215
1867,0.4461852
1868,0.8411845
1869,0.884866
1870,0.013040168
1871,0.039447412
1872,0.9326802
1873,0.5502765
1874,0.22010104
1875,0.93354976
1876,0.77606684
1877,0.28416386
1878,0.6288546
1879,0.8381678
1880,0.83132136
1881,0.7452695
1882,0.84815
1883,0.78536403
1884,0.20385171
1885,0.9272693
1886,0.9502879
1887,0.6136094
1888,0.3609286
1889,0.74159557
1890,0.8810943
1891,0.06413664
1892,0.59919375
1893,0.33621773
1894,0.86156756
1895,0.8968805
1896,0.9069476
1897,0.16121957
1898,0.5325509
1899,0.02837848
1900,0.025893964
1901,0.8211066
1902,0.4507951
1903,0.1303132
1904,0.81660926
1905,0.12080878
1906,0.6122165
1907,0.020066231
1908,0.25566188
1909,0.555982
1910,0.86394054
1911,0.868058
1912,0.88658535
1913,0.39595667
1914,0.24053335
1915,0.98049647
1916,0.5594013
1917,0.03912558
1918,0.62003285
1919,0.90476835
1920,0.8508467
1921,0.49211445
1922,0.04620649
1923,0.7026583
1924,0.1978535
1925,0.49617374
1926,0.45886672
1927,0.8347581
1928,0.5180907
1929,0.6123848
1930,0.055338535
1931,0.7909621
1932,0.6492724
1933,0.11828862
1934,0.05470172
1935,0.18428054
1936,0.91129637
1937,0.8727699
1938,0.0074104485
1939,0.9323763
1940,0.8953703
1941,0.9640864
1942,0.6767011
1943,0.805012
1944,0.3879901
1945,0.014462994
1946,0.04400091
1947,0.58866835
1948,0.055213805
1949,0.023005193
1950,0.016107125
1951,0.037615158
1952,0.2181672
1953,0.3216373
1954,0.5841547
1955,0.21985622
1956,0.019544836
1957,0.8230836
1958,0.92042136
1959,0.8514621
1960,0.9355722
1961,0.511505
1962,0.03232182
1963,0.054910764
1964,0.17485484
1965,0.9229266
1966,0.047924064
1967,0.8054809
1968,0.35560575
1969,0.67268324
1970,0.19410749
1971,0.21529189
1972,0.04365173
1973,0.020168986
1974,0.0686624
1975,0.10005541
1976,0.47148275
1977,0.27241686
1978,0.02482249
1979,0.8778649
1980,0.48603845
1981,0.50004256
1982,0.8167206
1983,0.59894997
1984,0.14801699
1985,0.8064567
1986,0.064319044
1987,0.8502606
1988,0.949627
1989,0.080317765
1990,0.062749274
1991,0.53311986
1992,0.053219654
1993,0.0375458
1994,0.049075864
1995,0.34818164
1996,0.91793984
1997,0.8896115
1998,0.9207525
1999,0.48017442
