,x_g2,x_g3,x_g4,x_g1,x_g5,x_g6,x_g7,x_g8
1157,-0.8292274,-0.46575728,-0.9464322,-1.6359901,1.8903351,-0.733402,-0.8092859,0.65958476
1159,0.83777255,1.1151175,-1.277963,-0.9285132,1.6408751,-0.52248687,-0.73654425,0.14675374
1160,-0.8307381,-1.1895148,-0.14627111,-0.73931295,1.9374777,-0.723032,-0.95829535,0.54960966
1165,-0.007973641,1.204821,0.25794926,0.13162658,1.5822428,-0.6030931,-0.14624156,0.37559745
1168,-0.9127799,-2.0836434,0.3159802,1.1465415,1.7330498,-0.28909796,-1.0512686,0.40716112
1173,0.9678508,1.0101186,-0.5112809,0.07011465,1.6739004,-1.4890537,-0.48008415,0.019065421
1174,-0.98694575,-1.5477605,-0.000617937,-0.4199072,1.916297,-0.78255796,-0.25273877,0.58931625
1175,-0.96451,-0.31765407,0.33720383,-0.048343655,1.8557262,-0.62884146,0.1125928,0.66130614
1176,-1.1927497,0.7784909,0.07125158,-1.5790024,1.7506775,-0.9921963,-0.84911186,0.69498914
1183,1.0575485,1.090469,-0.16409448,0.38147625,1.5378195,-0.49230483,-0.8096919,-0.14926578
1190,-1.3334591,-0.2207328,0.111819945,-1.6198459,1.9691732,-0.1689033,-1.1772995,0.42029673
1194,-0.746525,1.2007667,-0.6054315,-1.5394506,1.6758064,-0.4261629,-0.036879357,0.33685902
1196,-0.45698735,-1.0440544,0.3993882,0.02900828,1.8800467,-1.1208577,-0.33101052,0.63329405
1197,-0.24412641,1.1498369,-1.5266554,-0.37988323,1.7037065,-0.60758686,-0.5408742,0.37215197
1201,-1.0709288,-2.0801256,0.016095318,-0.28157836,1.9409314,-1.8005458,-0.5552436,0.5331143
1204,-0.9484865,-1.164231,0.0541141,-0.7018199,1.8050102,-0.5372591,-0.42936945,0.80571747
1207,0.92619383,0.8483638,-0.6999224,1.0684519,1.5070599,-1.2758354,-0.2266701,-0.06352708
1211,-0.23660032,-1.5947244,-1.5607896,-0.66049755,1.9229466,-1.1017823,-0.7216104,0.5743805
1216,0.32677326,-1.1613514,-1.2723154,-1.1421114,1.8254699,-0.051892288,-0.5183092,0.68845356
1218,0.9719253,0.9163929,0.264567,0.904555,1.5568302,-0.98498076,-1.5854588,-0.05878987
1219,-1.7593814,-1.3627325,0.6445993,-0.59229875,1.3861259,-0.024718551,-0.37410575,1.1145747
1221,-0.81447405,-1.6842095,-1.0304726,-0.78185964,2.0169566,-0.87824845,-0.939415,0.2886267
1236,-1.2115391,-0.9381475,-0.5906749,0.1029492,1.858189,-0.6220507,-0.9308934,0.697821
1238,-0.83804935,-0.27146742,0.2852505,-0.1382344,1.9752215,-1.1653548,-1.4067097,0.3901521
1242,-0.49297467,-0.7571994,-0.934464,-0.53621423,1.9372202,-1.8455509,-0.69200045,0.5414747
1246,1.1088032,0.97286737,-0.7739738,-0.5604614,1.534356,0.023970695,-0.48387918,0.059420068
1262,-0.6971207,-0.8703128,-0.34582007,-1.0331373,0.47888407,-0.9138662,-1.277478,1.2769747
1263,0.6934304,1.0820748,0.4615705,0.8272265,1.420118,-0.85766983,-0.7600897,0.29865545
1264,-1.0046226,-0.26265353,0.5877276,0.09601039,1.9013697,-0.33066085,-0.7311474,0.5582689
1265,0.8426293,0.93387717,-1.193818,1.0594018,1.5463557,-1.4886646,-0.66719973,-0.08548903
1267,0.93669266,1.0029571,-0.706281,1.023156,1.4500451,-0.7587189,-0.45230332,-0.14629596
1269,0.75036097,1.1117147,-0.10110723,-0.7988136,1.6005511,-0.023083938,-1.3690658,0.28171277
1270,0.8753892,1.1007649,-0.7734566,1.0231539,1.3978864,-1.2334355,-0.27133796,-0.17697196
1282,-0.42113662,-1.0284747,0.93658876,-0.20228685,0.12081727,0.15008508,-0.0720383,1.2223792
1283,0.23612866,1.1341857,-0.75111437,-0.93352246,1.7326266,-0.6239066,-0.5313338,0.2817888
1290,-0.023213767,-0.5189517,-0.35250178,-0.27401325,1.8464185,-0.27710053,-0.07222686,0.67434365
1292,-0.3144362,-1.2302243,-0.99635446,-0.65850604,1.9343822,-0.7725632,-1.118621,0.54693514
1298,0.96330893,1.1027672,0.3654605,-0.73508394,1.5101309,-1.0826619,-0.8980029,0.20621723
1300,0.9497864,0.95729256,0.17581451,1.0749106,1.450838,-0.13799767,-0.84576625,-0.2534215
1302,0.39756677,1.1759247,-0.031774435,-0.5026753,1.6826949,-0.51967144,-0.97021693,0.24013093
1304,0.98320776,1.0212284,-0.71956134,0.2954623,1.6425911,-0.66720194,-1.8601289,-0.002446947
1310,-0.7846687,1.0450575,-0.19401164,-0.06267606,1.7871608,-0.11073588,-0.19116464,0.32798138
1312,1.0127667,1.0955199,-0.07597509,-1.0352086,1.501994,-1.791599,-0.7183003,0.16602881
1315,0.82589394,1.0902852,0.22501913,1.1323512,1.2753725,-1.1829046,-1.146199,-0.15921363
1316,-0.37503248,-0.8547219,-0.044484094,-0.52764535,1.9253255,0.06823398,-0.11717378,0.51033366
1325,1.0188514,1.0495297,-0.878717,0.70139486,1.4102736,-0.8239097,-0.111719094,0.05332306
1326,1.1096215,1.0570407,-1.1222286,-0.75812614,1.5372577,-1.0043362,-0.62803376,-0.03911916
1338,0.08535881,-1.0389031,-0.4187328,-0.23692717,1.8928906,-0.90958756,-0.20939967,0.5894356
1341,-0.62609476,-0.09388873,0.040280677,-0.96566844,1.855025,-1.1624906,-0.7064146,0.70414877
1342,1.0461514,1.1008446,-1.2861309,-1.1758032,1.4657941,-0.36446285,-0.8179725,0.13263056
1343,0.91871387,1.106113,-1.0901262,-0.7096688,1.6229395,-1.4832809,-0.8650264,0.0994215
1354,-2.2210882,-0.50161165,-0.9948705,-1.0538641,1.9004674,-0.4186758,-1.2080493,0.6386661
1367,-0.05433486,-1.6543996,0.6318494,-0.8411691,0.55031216,-1.6897969,-0.167323,1.2434915
1368,-0.7120324,-0.27439263,0.33187622,-0.3856685,1.8657397,-0.8311998,-0.64045817,0.67844164
1369,1.1151854,1.0995691,-0.14020368,-0.58343834,1.5020083,-1.6772509,-0.74248016,-0.09612563
1374,-0.29426154,-1.821819,-1.2451388,-0.08855652,1.9076526,-0.84287816,0.06778202,0.5692817
1375,-1.8775967,-0.5244303,0.6040982,-0.91852695,1.8833567,-1.0963662,-0.067700505,0.6437702
1383,-1.7301226,-0.824373,0.046120558,0.030454205,1.954873,-0.38012087,-1.3805279,0.46120396
1385,-1.7570833,-0.795802,0.55843747,-1.3817184,1.9078165,-0.7191988,-0.7405333,0.6112057
1393,-1.241575,1.2640744,1.05592,-0.81596494,-0.25309828,-0.42014298,-0.44466856,0.775885
1402,-1.5594224,-0.7690527,0.552444,-0.58145654,1.4308795,-0.15224038,-0.8996071,1.1037537
1403,-0.74836224,0.06406736,0.3219417,-0.70871586,1.2298715,-0.18844004,0.13650937,1.1368885
1409,-0.67920554,-0.55983377,0.5995707,-1.985362,1.8741262,-1.6858463,-0.6543829,0.67511904
1421,0.95068413,1.0018601,-0.31476796,0.9453745,1.3837317,-1.2649766,-1.7283276,0.078258365
1423,-0.20177682,-0.49735993,0.7444385,-1.4611361,1.8763189,-0.5290248,-0.716934,0.63584834
1425,0.012906918,-0.115901805,0.37745214,-0.35689,-0.11713325,-0.051643137,-0.1401427,1.2281818
1433,0.9468248,1.1830666,-0.021553949,-1.5833017,1.4671149,-1.2677413,-0.030935612,0.108829595
1454,1.005436,1.1528827,0.03781746,0.898961,0.8313241,-0.89661604,-1.1207713,0.08788219
1460,0.9981949,1.1300521,-0.30006146,-0.2627684,1.5358524,-0.6066753,-0.92081887,0.036103174
1462,0.13942905,1.2467456,-0.88794786,0.3175673,1.1258234,-0.63999736,-0.22060485,0.6094427
1468,0.41202945,1.1271527,0.32320338,0.06294342,1.7144096,-1.1404558,-0.43536493,0.2159834
1485,0.9762931,1.120872,-0.16039495,0.55132675,1.5672266,-1.4110345,-0.6321674,-0.16769737
1488,-0.33172354,1.1707537,-0.3768413,-1.2413884,1.7994612,-0.8418947,-1.6420568,0.1316558
1494,0.978848,1.08498,0.26962298,1.028558,1.1672071,-0.81083524,-0.72797483,-0.094417036
1495,-2.2175605,-1.8720514,0.741149,-0.24101686,1.8223789,-0.5070834,-0.7020081,0.75663286
1500,-0.8892922,0.013611093,-0.7163751,-0.33026722,1.8973969,-0.5328421,-0.604121,0.59933525
1512,-0.83331805,1.0787227,0.011846161,-1.9983344,1.742443,0.085176885,-0.95317036,0.40615144
1527,-0.31133315,-0.7619522,0.2312226,-0.18258221,1.9151573,-0.67438173,-1.0376407,0.565342
1533,-1.0134429,1.1886796,-0.16515526,-1.4502442,1.7374969,-0.3462422,-0.49611712,0.2540508
1536,0.9968129,1.0021155,-0.5024,1.1149365,1.077104,-0.51012313,-1.2612786,-0.059864096
1537,-0.29523036,0.2441451,0.15269642,-0.7157285,1.8976886,-0.65692717,-0.18824948,0.5443782
1548,-0.84837073,1.0826312,0.55517346,-0.67567575,1.7001967,-1.1029108,-0.034844644,0.47331044
1553,-0.027429488,-0.93983346,-0.21921404,-0.49616197,1.7929063,-1.6465956,-0.23610933,0.7943059
1554,0.23655535,1.1795405,-1.4999788,-1.3146198,1.7191988,-0.37643987,-1.1510636,0.2228558
1557,-0.9640945,-1.8226695,-0.07328421,-1.0855504,0.2865085,-0.69920176,0.44614914,1.2493383
1566,0.96125686,1.0018108,-0.29015312,0.9596421,1.4785643,-0.39588198,-0.8540743,-0.13448256
1567,1.021724,1.1508727,-0.8355023,0.99585265,1.1161491,-0.24888547,-1.696396,-0.28215238
1568,0.8651062,1.0185488,-1.0084605,-1.5147034,1.7414318,-0.5207514,-1.0437529,0.058723368
1569,0.93989784,1.0394292,-1.158639,-0.27661932,1.676164,-0.9576993,-0.557401,0.05052786
1578,-1.6846517,0.27558428,0.122311845,-0.85270983,1.8725637,-0.51849777,-0.5887509,0.6271714
1580,-1.9249752,-1.5096564,1.2548631,-1.1733108,1.8430481,-1.4183897,0.13053559,0.6569076
1584,0.85238975,1.0505685,0.4021783,1.1363276,1.4225527,-1.1522887,-0.6980528,-0.3654394
1591,-1.820464,0.12108815,-0.02873988,0.07725514,1.800937,0.08229825,-0.8348901,0.72695774
1592,0.9780635,0.9213728,-0.74801123,1.0031022,1.5076388,-1.3005444,-1.3434533,-0.12415586
1595,-1.3076848,-1.3198539,0.4349235,-0.42069864,1.8461473,-2.0077844,-0.44538945,0.7362164
1597,-0.06722135,-0.07483077,0.086612515,-0.830729,1.9162853,-1.166572,-0.6813377,0.5385076
1606,0.9566852,1.0056821,0.07941349,1.150252,1.1998612,-1.0743688,-0.18313229,-0.2047281
1612,-1.0357738,-0.2430535,-0.6757318,-1.3302914,1.429054,0.331596,0.3188139,1.0490088
1615,0.105720624,1.1547631,-1.4055605,0.8261915,1.6698369,-1.4583819,-1.344286,0.059235726
1617,-0.65719974,-1.2154609,-0.33214775,-0.9709265,1.882298,-1.2837672,-1.5858605,0.6852274
1625,-1.7280967,-1.2381923,-0.4878781,-0.46562478,1.9278334,-0.22573015,-0.16440146,0.55113214
1631,-0.5437303,-0.5799493,0.3195382,-1.4124554,1.8944106,-0.94528353,-0.23437004,0.628167
1633,-1.1141325,-0.5347758,-0.72142416,-0.4695971,1.9082063,-1.7887979,-0.9356662,0.62043875
1641,0.98802406,1.0277345,-0.30115178,0.9731377,1.3902366,-1.6876956,-1.4392201,-0.098646306
1642,-0.23990887,-0.9801943,-0.250307,-0.53741384,1.2166218,-0.2922462,0.3682457,1.144966
1645,-0.759045,-2.1087713,0.28347418,-0.629567,1.8854929,-0.6446846,-0.86987185,0.6639506
1650,-0.4984928,0.48750907,-0.35048786,-1.022426,1.8498226,-1.2669023,-1.2530776,0.6324674
1654,-0.36153153,-1.1892148,-0.61634904,-1.3683779,1.9807419,-1.0786481,-0.040396433,0.39087355
1655,-0.80749506,-0.13198067,-0.96035284,-0.5823425,1.9436843,-0.88537115,0.0104702,0.48179373
1658,-1.192829,-0.7666228,-0.75960857,-0.3832902,1.9002949,-0.6528686,-0.1949084,0.6239054
1659,-0.6046832,-0.8597858,0.850567,-0.017452536,1.9062992,-1.1547585,-0.65082467,0.5596517
1661,-0.4611523,0.9813395,0.52064526,-0.7969967,0.3649793,0.014171878,-0.20213339,1.0302935
1665,-0.8734685,-0.2989991,-0.5553704,-0.08608097,1.8771741,-0.5459595,-0.8686313,0.6552171
1668,-0.29460767,0.8464749,0.8223685,-1.531191,1.8226291,-0.39769638,-0.5158451,0.45542437
1669,-0.38938338,-1.5760456,0.0012602975,0.35852188,1.8280113,-0.2609251,-1.091297,0.6984602
1677,0.9147081,1.0215883,-0.9572389,0.95696974,1.4576975,-1.6915984,-1.0500898,-0.010318857
1681,-0.2653563,1.3085667,0.676699,-0.24544242,0.54034686,-0.751763,-0.07922853,0.6684606
1687,-0.4742229,-0.38615862,0.84326637,-0.46785352,1.8623435,-1.1805955,-0.8295132,0.6650443
1691,-1.2369621,-0.24608243,-0.4648805,-1.757203,1.5534307,-0.68982345,-0.58732057,1.0516012
1704,-1.3267382,-0.85219544,0.89747417,-0.2559711,1.8243524,-0.07017633,0.049632274,0.70190394
1715,1.0428654,1.0277895,-0.5285118,0.9788452,1.2337856,-0.8113183,-1.1907827,-0.057725374
1719,0.84330297,0.9585146,0.28728837,1.05712,1.4910754,-1.5667784,-0.7809609,-0.039076284
1730,-0.29591936,-1.089871,-0.454726,-1.429058,1.839461,-0.62053555,-1.8249272,0.7514014
1732,0.899923,1.0231779,-1.5193146,1.0433685,1.565445,-1.339618,-0.8891227,-0.41120848
1733,-0.46192226,-0.50822496,0.39321056,-0.659396,1.7391657,-0.12567882,-0.3009607,0.858519
1742,0.37375194,1.2530807,-0.41943246,-0.38237697,1.6444234,-0.9662763,-0.36666566,0.13473347
1743,0.9197681,1.2770628,-0.80963403,-0.7418499,1.0593324,-0.45607528,-1.6821165,0.26841003
1752,-0.166687,1.1173525,-0.1006895,-1.5498134,1.6859195,-1.330835,-0.51513696,0.4638661
1756,0.15418446,1.0928532,0.6113496,-0.001004999,1.7641858,-0.3793004,-0.60513216,0.22169493
1768,-1.3973064,0.8917974,-1.5591301,-1.529302,1.7985451,-1.6870446,-0.10760479,0.53525925
1772,0.87427944,1.0261854,-0.8797461,0.37521014,1.6665426,-1.879017,-0.26827404,0.083870865
1773,-1.1628904,-0.3266223,-0.46898052,-0.8070304,1.8996203,-1.5876242,-0.4315115,0.63211465
1774,-0.619616,-0.021917941,0.32091537,-0.20489873,1.9603007,-0.6400358,-0.8980775,0.41011414
1775,-0.1800328,-0.95429575,-1.4818029,-0.12714906,1.913474,-0.38503975,-0.44926742,0.5594501
1785,1.160458,1.1022788,0.4391655,-0.35002872,0.9125853,-1.1835618,-1.4796916,0.25242928
1802,-0.6665099,1.0586774,-0.12736683,-1.366696,1.796109,-0.9433041,-1.0060036,0.36132926
1804,-1.071912,-0.18994182,0.8918852,-0.7861803,1.6197202,-0.52594155,-1.7512468,0.97348773
1809,0.9889973,1.063468,-1.2691041,0.21076803,1.685035,-0.8437803,-1.2488328,-0.20160754
1812,-0.6068748,-0.45550427,-0.41030464,-0.29666388,0.93040055,0.0026386327,0.26798803,1.1952786
1815,-0.17163703,-2.0805492,-0.94124866,-1.0768939,1.9558213,-1.1159956,-0.3844628,0.47731382
1822,0.9842668,1.1469857,0.3837781,-0.2692236,1.668791,-1.3325396,-0.9101396,-0.3365038
1827,0.9114187,1.0432216,-0.7259062,0.27419207,1.6180038,-1.6975582,-0.6082157,0.14338563
1833,0.6460929,1.2087252,-0.85936755,-1.708801,1.668139,-0.96210015,-1.1591917,0.07827428
1847,-0.59494406,-1.8118067,0.4192812,-0.48287833,1.9415815,-1.0876603,-0.18721542,0.5077343
1859,0.4905096,1.2320782,-0.77592206,-0.47328636,1.6114362,-0.8267434,-1.2183757,0.21863581
1862,-0.44070607,-0.4126135,-0.16246964,-1.8625467,1.92651,-0.38877568,-0.74629825,0.55201983
1864,-0.7120937,-0.35359812,0.18882388,-1.4330785,1.8685603,-1.7449969,-1.6631286,0.6967052
1870,-0.28497916,0.91128,-1.2981132,-0.10098629,1.8398902,-0.27684772,-0.22382425,0.3583497
1871,-0.25649798,1.1807303,-0.30901286,-1.4657147,1.7296218,-0.07194872,-0.61211365,0.24560992
1872,-0.9408193,-0.43623728,0.42411187,-0.090656765,1.7692194,-1.3388332,-0.92338365,0.83463407
1875,-0.32343334,1.0934287,-0.23404135,-0.54960376,1.6401156,-0.58780676,-1.134403,0.5656638
1879,-1.7659018,-0.4955109,-0.54574484,-0.23232856,1.8564992,-0.72939235,-0.24028824,0.70746696
1890,0.30191794,-0.1405823,-0.013052836,0.08284993,1.7747284,-0.7766398,-1.5573472,0.741027
1893,-0.71125937,-0.7323405,0.1473801,-0.63622385,1.8578436,-0.8680082,-1.2990005,0.71856195
1894,-0.8302393,-0.40576068,0.2529698,-0.8116803,1.8809894,-1.6191043,-0.5166744,0.6652424
1900,-0.7366931,-0.42727068,-0.5368693,-0.62669027,1.8950756,-0.11177584,-1.4771521,0.6241132
1908,-0.5505366,1.1754988,-0.38251942,-0.854434,1.770334,-0.9764175,-0.9945897,0.21154328
1914,1.008683,1.0104114,-0.16924511,0.733798,1.5098338,-0.56569487,-0.6481875,-0.018680578
1921,-0.5212894,-0.7296128,0.33032477,-0.921981,1.8204231,-0.71149933,-0.19484042,0.7653195
1933,-0.34661818,-0.9708962,0.6952044,-0.17281033,1.8834034,-0.6623795,-0.7314265,0.62291694
1943,-0.88424486,1.237023,-0.79726136,-0.3637791,1.697335,-0.7493487,-0.6361011,0.23095538
1944,-1.9175353,-1.3786224,-0.53263867,-1.3154242,1.8665824,-0.40412596,-0.29529172,0.7085615
1946,-0.699936,-0.77972496,-0.0984234,-0.20215537,1.3365979,-0.43706247,-0.11536971,1.1368
1947,-0.8795316,-0.18848094,-0.5520142,0.69908655,1.663919,-0.6282292,-1.3300011,0.84055775
1953,-0.42752144,-1.6532815,-1.0904241,-0.022662543,1.9435868,-0.44736037,-0.29683137,0.4856132
1955,-1.3852351,-1.1366152,0.21795984,-0.2691886,1.8968009,-0.9244568,-0.21455312,0.6272289
1964,0.39334762,-0.53658825,0.24077073,-1.2171162,1.2336347,-0.15047492,-0.52565235,1.1138064
1966,0.970086,1.1109518,-1.6168803,-1.5565057,1.6497102,-0.59018624,-1.6285008,-0.06749818
1967,0.9811827,0.9143241,-0.16234714,0.878867,1.4989009,-1.2462777,-1.5686018,0.080885574
1968,0.8513037,1.0602556,0.11676574,0.81112355,1.6220518,-0.19397226,-0.78675497,-0.17912395
1976,-1.1137497,-1.296981,-0.7310977,-1.9586345,1.461455,-0.41462618,-0.19583955,1.1059154
1977,0.9868338,1.0680393,-0.86784434,-1.9326079,1.5345086,-0.46168178,-0.88189703,0.21125062
1981,0.54459417,1.2761028,1.1406306,-0.8019984,0.6933888,0.03839838,-0.05582748,0.508973
1982,0.8426446,0.91857785,0.78441566,0.8660708,1.6491019,-1.3347422,-0.68008447,-0.041400235
1987,-0.1964825,0.29293898,-0.5895877,-0.9547822,1.8493737,-0.22177339,-0.5012825,0.6426191
1988,-1.5644265,-0.27553552,-1.1508046,-1.6000532,1.9779377,0.13688736,-0.14274026,0.35554257
1989,-1.1525561,-1.0815742,0.9333171,-0.9026798,1.8989743,-0.40664715,-0.046707716,0.57985246
1993,-0.39023978,0.4374749,0.2632534,-0.43101674,1.8976766,-1.0830135,-0.20764479,0.50209177
