,PseudoTime
cell_2381,0.08784555
cell_2382,0.083395675
cell_2383,0.0772875
cell_2384,0.29020536
cell_2385,0.22435832
cell_2386,0.12561345
cell_2387,0.105730854
cell_2388,0.07930583
cell_2389,0.08555702
cell_2390,0.077094756
cell_2391,0.07445844
cell_2392,0.07843607
cell_2393,0.0780354
cell_2394,0.02049479
cell_2395,0.013023895
cell_2396,0.0051198374
cell_2397,0.007081121
cell_2398,0.012002152
cell_2399,0.012598962
cell_2400,0.023709785
cell_2401,0.022866633
cell_2402,0.026557392
cell_2403,0.029636303
cell_2404,0.023704946
cell_2405,0.013502548
cell_2406,0.0054061366
cell_2407,0.010725244
cell_2408,0.021560065
cell_2409,0.026732953
cell_2410,0.034141794
cell_2411,0.04318916
cell_2412,0.041951355
cell_2413,0.040987056
cell_2414,0.07501925
cell_2415,0.07418869
cell_2416,0.07930629
cell_2417,0.08218823
cell_2418,0.080193065
cell_2419,0.081686266
cell_2420,0.0824522
cell_2421,0.07914761
cell_2422,0.081977434
cell_2423,0.07928251
cell_2424,0.014725005
cell_2425,0.003974365
cell_2426,0.011782499
cell_2427,0.022921508
cell_2428,0.034052975
cell_2429,0.030116014
cell_2430,0.041806366
cell_2431,0.04819337
cell_2432,0.049931705
cell_2433,0.05137211
cell_2434,0.05612258
cell_2435,0.044857763
cell_2436,0.05367215
cell_2437,0.058894526
cell_2438,0.061503578
cell_2439,0.06373754
cell_2440,0.061403792
cell_2441,0.055387493
cell_2442,0.060194388
cell_2443,0.05993935
cell_2444,0.059967946
cell_2445,0.029577106
cell_2446,0.016376639
cell_2447,0.009271239
cell_2448,0.0062524313
cell_2449,0.008822883
cell_2450,0.013635814
cell_2451,0.021756291
cell_2452,0.025956374
cell_2453,0.032050345
cell_2454,0.030516947
cell_2455,0.09049849
cell_2456,0.085867085
cell_2457,0.08039593
cell_2458,0.07812074
cell_2459,0.0763122
cell_2460,0.07973691
cell_2461,0.083229624
cell_2462,0.08892812
cell_2463,0.0866989
cell_2464,0.08800581
cell_2465,0.03800889
cell_2466,0.019034032
cell_2467,0.02236526
cell_2468,0.0077007716
cell_2469,0.0075566783
cell_2470,0.004355865
cell_2471,0.009463834
cell_2472,0.008829576
cell_2473,0.008023016
cell_2474,0.0068267146
cell_2475,0.07516734
cell_2476,0.07963184
cell_2477,0.0790953
cell_2478,0.071557544
cell_2479,0.08152551
cell_2480,0.08224571
cell_2481,0.08668182
cell_2482,0.088428095
cell_2483,0.08781644
cell_2484,0.08735494
cell_2485,0.08509379
cell_2486,0.07960815
cell_2487,0.0855576
cell_2488,0.08112736
cell_2489,0.08489848
cell_2490,0.083059795
cell_2491,0.08738308
cell_2492,0.08673278
cell_2493,0.085526995
cell_2494,0.08473784
cell_2495,0.08342075
cell_2496,0.07853134
cell_2497,0.08391037
cell_2498,0.09054234
cell_2499,0.08446069
cell_2500,0.084781654
cell_2501,0.09174998
cell_2502,0.089840844
cell_2503,0.0879629
cell_2504,0.08959763
cell_2505,0.07235643
cell_2506,0.081252456
cell_2507,0.07871367
cell_2508,0.08480998
cell_2509,0.08502168
cell_2510,0.086875565
cell_2511,0.084923856
cell_2512,0.09093423
cell_2513,0.08863347
cell_2514,0.08812696
cell_2515,0.077608675
cell_2516,0.07859754
cell_2517,0.072225235
cell_2518,0.07407959
cell_2519,0.070507035
cell_2520,0.07613833
cell_2521,0.074804656
cell_2522,0.076590195
cell_2523,0.07553578
cell_2524,0.078002945
cell_2525,0.07988049
cell_2526,0.081078775
cell_2527,0.07752077
cell_2528,0.08059245
cell_2529,0.081408665
cell_2530,0.08096236
cell_2531,0.07996484
cell_2532,0.0865073
cell_2533,0.076758206
cell_2534,0.07539282
cell_2535,0.08966954
cell_2536,0.026784599
cell_2537,0.012678328
cell_2538,0.0020791693
cell_2539,0.005384419
cell_2540,0.009068355
cell_2541,0.009976346
cell_2542,0.014446115
cell_2543,0.017054565
cell_2544,0.020254971
cell_2545,0.019321984
cell_2546,0.08567449
cell_2547,0.086534746
cell_2548,0.09203958
cell_2549,0.08857437
cell_2550,0.09199673
cell_2551,0.09037041
cell_2552,0.089229405
cell_2553,0.09035462
cell_2554,0.086808436
cell_2555,0.08455515
cell_2556,0.014717987
cell_2557,0.019103678
cell_2558,0.02970116
cell_2559,0.033469744
cell_2560,0.042181794
cell_2561,0.045792505
cell_2562,0.046155225
cell_2563,0.04868225
cell_2564,0.049302537
cell_2565,0.049928367
cell_2566,0.054240886
cell_2567,0.037575576
cell_2568,0.027290579
cell_2569,0.017385975
cell_2570,0.0035603854
cell_2571,0.002374018
cell_2572,0.020324185
cell_2573,0.022056205
cell_2574,0.022917109
cell_2575,0.022001576
cell_2576,0.06361845
cell_2577,0.058226746
cell_2578,0.058684114
cell_2579,0.05950846
cell_2580,0.061442588
cell_2581,0.061612837
cell_2582,0.058788836
cell_2583,0.06508297
cell_2584,0.0680421
cell_2585,0.06981338
cell_2586,0.011585497
cell_2587,0.02000887
cell_2588,0.029004397
cell_2589,0.043228116
cell_2590,0.044049557
cell_2591,0.05336022
cell_2592,0.054245874
cell_2593,0.05172919
cell_2594,0.057338983
cell_2595,0.058285438
cell_2596,0.07564474
cell_2597,0.07848249
cell_2598,0.08031552
cell_2599,0.0829274
cell_2600,0.07929237
cell_2601,0.07994562
cell_2602,0.07981712
cell_2603,0.08338476
cell_2604,0.0843158
cell_2605,0.0852938
cell_2606,0.07544656
cell_2607,0.07888497
cell_2608,0.072775505
cell_2609,0.07695133
cell_2610,0.07367155
cell_2611,0.07361271
cell_2612,0.07699921
cell_2613,0.07501704
cell_2614,0.07841294
cell_2615,0.07192445
cell_2616,0.40369877
cell_2617,0.2517067
cell_2618,0.22404413
cell_2619,0.18831915
cell_2620,0.15777323
cell_2621,0.11115688
cell_2622,0.09433078
cell_2623,0.08059038
cell_2624,0.078274086
cell_2625,0.082767725
cell_2626,0.08054426
cell_2627,0.0822428
cell_2628,0.08176681
cell_2629,0.08137241
cell_2630,0.08368694
cell_2631,0.08591902
cell_2632,0.085275136
cell_2633,0.08104008
cell_2634,0.085699335
cell_2635,0.08562037
cell_2636,0.07993051
cell_2637,0.06877679
cell_2638,0.07604458
cell_2639,0.07198087
cell_2640,0.07020833
cell_2641,0.075956166
cell_2642,0.08005416
cell_2643,0.078048214
cell_2644,0.08472462
cell_2645,0.083088
cell_2646,0.085507184
cell_2647,0.08260906
cell_2648,0.08356546
cell_2649,0.0805654
cell_2650,0.08468159
cell_2651,0.086958714
cell_2652,0.07884398
cell_2653,0.08211534
cell_2654,0.0865074
cell_2655,0.08563903
cell_2656,0.084536515
cell_2657,0.04279334
cell_2658,0.044568397
cell_2659,0.04325862
cell_2660,0.045700412
cell_2661,0.04778569
cell_2662,0.04851081
cell_2663,0.047532097
cell_2664,0.0621474
cell_2665,0.06252852
cell_2666,0.06522019
cell_2667,0.083808206
cell_2668,0.084958345
cell_2669,0.08899472
cell_2670,0.09308371
cell_2671,0.091393076
cell_2672,0.09282873
cell_2673,0.09131524
cell_2674,0.09701658
cell_2675,0.09583088
cell_2676,0.09427391
cell_2677,0.004383878
cell_2678,0.014633686
cell_2679,0.02260932
cell_2680,0.023118341
cell_2681,0.023965143
cell_2682,0.024638258
cell_2683,0.024445731
cell_2684,0.034996152
cell_2685,0.040020168
cell_2686,0.03563788
cell_2687,0.07270833
cell_2688,0.077861756
cell_2689,0.0781185
cell_2690,0.078105964
cell_2691,0.07751257
cell_2692,0.081284896
cell_2693,0.084402174
cell_2694,0.08407962
cell_2695,0.080917664
cell_2696,0.08435312
cell_2697,0.07798361
cell_2698,0.07538969
cell_2699,0.07596351
cell_2700,0.074812606
cell_2701,0.07291225
cell_2702,0.07664353
cell_2703,0.076428756
cell_2704,0.07229299
cell_2705,0.07963087
cell_2706,0.07511696
cell_2707,0.07335572
cell_2708,0.07187234
cell_2709,0.073259704
cell_2710,0.07870488
cell_2711,0.075101316
cell_2712,0.078211896
cell_2713,0.08034382
cell_2714,0.08055092
cell_2715,0.08011317
cell_2716,0.079364546
cell_2717,0.029700791
cell_2718,0.031793397
cell_2719,0.039183475
cell_2720,0.039350588
cell_2721,0.04856267
cell_2722,0.05344607
cell_2723,0.058162116
cell_2724,0.056716178
cell_2725,0.058206134
cell_2726,0.05855771
cell_2727,0.18584774
cell_2728,0.1327598
cell_2729,0.10451974
cell_2730,0.08325233
cell_2731,0.087982915
cell_2732,0.07884197
cell_2733,0.07527786
cell_2734,0.07621689
cell_2735,0.081363186
cell_2736,0.081592076
cell_2737,0.07781848
cell_2738,0.012487609
cell_2739,0.017393148
cell_2740,0.024527153
cell_2741,0.022448612
cell_2742,0.02553564
cell_2743,0.029272031
cell_2744,0.034876347
cell_2745,0.037407603
cell_2746,0.04417356
cell_2747,0.04217885
cell_2748,0.080598645
cell_2749,0.072570495
cell_2750,0.07995682
cell_2751,0.076470636
cell_2752,0.0788318
cell_2753,0.07507856
cell_2754,0.07739713
cell_2755,0.08276512
cell_2756,0.08348251
cell_2757,0.08172389
cell_2758,0.024553709
cell_2759,0.035025656
cell_2760,0.039152164
cell_2761,0.05322243
cell_2762,0.050816607
cell_2763,0.053027738
cell_2764,0.057912726
cell_2765,0.06137983
cell_2766,0.061759535
cell_2767,0.061468177
cell_2768,0.07317673
cell_2769,0.0694723
cell_2770,0.07356185
cell_2771,0.07675827
cell_2772,0.072994776
cell_2773,0.08378623
cell_2774,0.08459682
cell_2775,0.08508782
cell_2776,0.082623094
cell_2777,0.08234963
cell_2778,0.08873018
cell_2779,0.08068692
cell_2780,0.08597244
cell_2781,0.08577133
cell_2782,0.08697625
cell_2783,0.083113305
cell_2784,0.08207558
cell_2785,0.085935175
cell_2786,0.08382487
cell_2787,0.082722776
cell_2788,0.020561362
cell_2789,0.029557666
cell_2790,0.03930684
cell_2791,0.048790257
cell_2792,0.048834074
cell_2793,0.048398584
cell_2794,0.06120784
cell_2795,0.059275873
cell_2796,0.06191782
cell_2797,0.06496713
cell_2798,0.08233488
cell_2799,0.07352009
cell_2800,0.07325186
cell_2801,0.0760527
cell_2802,0.074346095
cell_2803,0.07359203
cell_2804,0.07616734
cell_2805,0.08147394
cell_2806,0.08136619
cell_2807,0.08101681
cell_2808,0.0454938
cell_2809,0.041635945
cell_2810,0.014591142
cell_2811,0.010653321
cell_2812,0.009727395
cell_2813,0.005513564
cell_2814,0.012656357
cell_2815,0.015017555
cell_2816,0.02071187
cell_2817,0.024344053
cell_2818,0.020478945
cell_2819,0.010008213
cell_2820,0.003966961
cell_2821,0.009711848
cell_2822,0.015511297
cell_2823,0.022473257
cell_2824,0.030166542
cell_2825,0.033357993
cell_2826,0.038980417
cell_2827,0.039677836
cell_2828,0.014387147
cell_2829,0.02927331
cell_2830,0.03308871
cell_2831,0.038566757
cell_2832,0.049601465
cell_2833,0.052651867
cell_2834,0.052842725
cell_2835,0.05331391
cell_2836,0.059292153
cell_2837,0.058660913
cell_2838,0.06415154
cell_2839,0.0595208
cell_2840,0.060454305
cell_2841,0.059394915
cell_2842,0.059508555
cell_2843,0.060684606
cell_2844,0.061603926
cell_2845,0.06168799
cell_2846,0.06409288
cell_2847,0.06487452
cell_2848,0.064458124
cell_2849,0.010367582
cell_2850,0.006295314
cell_2851,0.0045479513
cell_2852,0.0050450563
cell_2853,0.014872054
cell_2854,0.029039776
cell_2855,0.034436747
cell_2856,0.033530664
cell_2857,0.034044463
cell_2858,0.03930645
cell_2859,0.07772875
cell_2860,0.04630468
cell_2861,0.028518004
cell_2862,0.018657492
cell_2863,0.004151827
cell_2864,0.0065615573
cell_2865,0.00982362
cell_2866,0.013238719
cell_2867,0.01739895
cell_2868,0.028477775
cell_2869,0.2470815
cell_2870,0.1604784
cell_2871,0.09778393
cell_2872,0.09234031
cell_2873,0.08223062
cell_2874,0.082811266
cell_2875,0.07844179
cell_2876,0.076946944
cell_2877,0.0721962
cell_2878,0.07211107
cell_2879,0.07758056
cell_2880,0.08492217
cell_2881,0.08084995
cell_2882,0.08209789
cell_2883,0.082732745
cell_2884,0.08234361
cell_2885,0.08417775
cell_2886,0.08779752
cell_2887,0.08763369
cell_2888,0.087259434
cell_2889,0.087506086
cell_2890,0.06351359
cell_2891,0.045818113
cell_2892,0.017309932
cell_2893,0.011323673
cell_2894,0.0069202515
cell_2895,0.0026034648
cell_2896,0.007987059
cell_2897,0.0055398154
cell_2898,0.0055075153
cell_2899,0.07875671
cell_2900,0.08136822
cell_2901,0.08202632
cell_2902,0.08577719
cell_2903,0.081619106
cell_2904,0.07902309
cell_2905,0.079823
cell_2906,0.08232276
cell_2907,0.079788245
cell_2908,0.0850362
cell_2909,0.071396455
cell_2910,0.073486134
cell_2911,0.07891318
cell_2912,0.08024959
cell_2913,0.077414125
cell_2914,0.080898985
cell_2915,0.079900116
cell_2916,0.0817176
cell_2917,0.081146255
cell_2918,0.080715686
cell_2919,0.08114388
cell_2920,0.075257875
cell_2921,0.07907069
cell_2922,0.08338189
cell_2923,0.08022872
cell_2924,0.08624831
cell_2925,0.08390547
cell_2926,0.08684878
cell_2927,0.084521726
cell_2928,0.08183548
cell_2929,0.086994626
cell_2930,0.07464746
cell_2931,0.0792337
cell_2932,0.073908225
cell_2933,0.0788409
cell_2934,0.07812132
cell_2935,0.08005366
cell_2936,0.07996737
cell_2937,0.08038378
cell_2938,0.08494617
cell_2939,0.080729164
cell_2940,0.07745719
cell_2941,0.07756601
cell_2942,0.07944818
cell_2943,0.075594015
cell_2944,0.08363966
cell_2945,0.075152926
cell_2946,0.084934704
cell_2947,0.08479139
cell_2948,0.08537471
cell_2949,0.08470218
cell_2950,0.0777753
cell_2951,0.077173784
cell_2952,0.06951783
cell_2953,0.07805995
cell_2954,0.08334936
cell_2955,0.083515614
cell_2956,0.08354065
cell_2957,0.083348416
cell_2958,0.08532814
cell_2959,0.083595544
cell_2960,0.037438367
cell_2961,0.0130454935
cell_2962,0.008047104
cell_2963,0.0054204417
cell_2964,0.005511433
cell_2965,0.02110387
cell_2966,0.023236392
cell_2967,0.021873197
cell_2968,0.03476362
cell_2969,0.036515687
cell_2970,0.080739625
cell_2971,0.0832007
cell_2972,0.08210951
cell_2973,0.08123406
cell_2974,0.08217185
cell_2975,0.081670955
cell_2976,0.075858206
cell_2977,0.07546548
cell_2978,0.0881179
cell_2979,0.088432625
cell_2980,0.53077716
cell_2981,0.46284252
cell_2982,0.29496488
cell_2983,0.27590793
cell_2984,0.21741971
cell_2985,0.18690674
cell_2986,0.12795836
cell_2987,0.12387124
cell_2988,0.1167013
cell_2989,0.103702135
cell_2990,0.07197991
cell_2991,0.06922975
cell_2992,0.07399012
cell_2993,0.07667676
cell_2994,0.07644627
cell_2995,0.073586166
cell_2996,0.07660844
cell_2997,0.07987298
cell_2998,0.07646958
cell_2999,0.0788397
cell_3000,0.06574455
cell_3001,0.063487604
cell_3002,0.06710669
cell_3003,0.071936555
cell_3004,0.07619836
cell_3005,0.07400593
cell_3006,0.07865451
cell_3007,0.070487484
cell_3008,0.07361504
cell_3009,0.06913837
cell_3010,0.04137487
cell_3011,0.047816597
cell_3012,0.054239206
cell_3013,0.05488707
cell_3014,0.05443044
cell_3015,0.05871953
cell_3016,0.06594514
cell_3017,0.06781049
cell_3018,0.06797805
cell_3019,0.07250207
cell_3020,0.097346775
cell_3021,0.08086339
cell_3022,0.07701064
cell_3023,0.08464179
cell_3024,0.07752185
cell_3025,0.078041054
cell_3026,0.07438331
cell_3027,0.08355677
cell_3028,0.08046688
cell_3029,0.081175305
cell_3030,0.07634716
cell_3031,0.074995935
cell_3032,0.07837531
cell_3033,0.07648456
cell_3034,0.07819908
cell_3035,0.080774605
cell_3036,0.08097404
cell_3037,0.08113314
cell_3038,0.07928151
cell_3039,0.08384395
cell_3040,0.08503033
cell_3041,0.07773318
cell_3042,0.08266855
cell_3043,0.07979667
cell_3044,0.08026411
cell_3045,0.07980235
cell_3046,0.0767534
cell_3047,0.07454524
cell_3048,0.080886036
cell_3049,0.07497993
cell_3050,0.078939304
cell_3051,0.04592747
cell_3052,0.029500457
cell_3053,0.017256243
cell_3054,0.006702004
cell_3055,0.011206903
cell_3056,0.021550167
cell_3057,0.026063025
cell_3058,0.030546367
cell_3059,0.038052995
cell_3060,0.037233416
cell_3061,0.0883484
cell_3062,0.07460561
cell_3063,0.0756011
cell_3064,0.06798589
cell_3065,0.0737671
cell_3066,0.07444346
cell_3067,0.07457636
cell_3068,0.07735501
cell_3069,0.08260329
cell_3070,0.07834717
cell_3071,0.08777798
cell_3072,0.07845485
cell_3073,0.07802737
cell_3074,0.074245445
cell_3075,0.07488377
cell_3076,0.076806396
cell_3077,0.07604122
cell_3078,0.08081032
cell_3079,0.07544034
cell_3080,0.07362992
cell_3081,0.049841236
cell_3082,0.036637932
cell_3083,0.0131459115
cell_3084,0.010024166
cell_3085,0.0016184397
cell_3086,0.005642402
cell_3087,0.019453315
cell_3088,0.027747924
cell_3089,0.031128045
cell_3090,0.032133028
cell_3091,0.42711288
cell_3092,0.3225382
cell_3093,0.24844538
cell_3094,0.18049656
cell_3095,0.07847305
cell_3096,0.067534864
cell_3097,0.04961853
cell_3098,0.046798
cell_3099,0.029339371
cell_3100,0.026911858
cell_3101,0.007484933
cell_3102,0.011714073
cell_3103,0.013929702
cell_3104,0.025693895
cell_3105,0.027824163
cell_3106,0.04255976
cell_3107,0.04145187
cell_3108,0.04933955
cell_3109,0.050736394
cell_3110,0.048497606
cell_3111,0.074213
cell_3112,0.075909086
cell_3113,0.08014964
cell_3114,0.0742024
cell_3115,0.07830147
cell_3116,0.07973923
cell_3117,0.077897735
cell_3118,0.08308472
cell_3119,0.08006632
cell_3120,0.08338898
cell_3121,0.23915787
cell_3122,0.13907138
cell_3123,0.096668564
cell_3124,0.048471622
cell_3125,0.026031064
cell_3126,0.024934638
cell_3127,0.020824926
cell_3128,0.018238049
cell_3129,0.016151303
cell_3130,0.014511485
cell_3131,0.18777733
cell_3132,0.11775588
cell_3133,0.07341897
cell_3134,0.04602561
cell_3135,0.031877007
cell_3136,0.012343549
cell_3137,0.010726567
cell_3138,0.00068122294
cell_3139,0.011614838
cell_3140,0.01208688
cell_3141,0.012090474
cell_3142,0.074723266
cell_3143,0.07649908
cell_3144,0.07686265
cell_3145,0.077265956
cell_3146,0.08307194
cell_3147,0.08300285
cell_3148,0.085260965
cell_3149,0.0827145
cell_3150,0.08557857
cell_3151,0.083682835
cell_3152,0.038307473
cell_3153,0.041308407
cell_3154,0.039229773
cell_3155,0.05373487
cell_3156,0.057327315
cell_3157,0.053706497
cell_3158,0.057108104
cell_3159,0.056810826
cell_3160,0.056577552
cell_3161,0.05477007
cell_3162,0.08555974
cell_3163,0.086597614
cell_3164,0.08614265
cell_3165,0.08908786
cell_3166,0.08909246
cell_3167,0.08918613
cell_3168,0.09072963
cell_3169,0.09293505
cell_3170,0.0924351
cell_3171,0.0919222
cell_3172,0.005032215
cell_3173,0.004863698
cell_3174,0.008199273
cell_3175,0.014590927
cell_3176,0.018015595
cell_3177,0.017613458
cell_3178,0.01855327
cell_3179,0.01972177
cell_3180,0.023685576
cell_3181,0.021554995
cell_3182,0.08307637
cell_3183,0.081721835
cell_3184,0.08216344
cell_3185,0.082901105
cell_3186,0.08490338
cell_3187,0.08723583
cell_3188,0.08436149
cell_3189,0.086977094
cell_3190,0.083601214
cell_3191,0.07960921
cell_3192,0.25846183
cell_3193,0.12250837
cell_3194,0.08472087
cell_3195,0.05776585
cell_3196,0.036395602
cell_3197,0.02694429
cell_3198,0.013058452
cell_3199,0.013689721
cell_3200,0.012314984
cell_3201,0.019239154
cell_3202,0.36167708
cell_3203,0.3053427
cell_3204,0.16475219
cell_3205,0.09412008
cell_3206,0.056549396
cell_3207,0.043358617
cell_3208,0.02796912
cell_3209,0.0031533707
cell_3210,0.0069565093
cell_3211,0.00662837
cell_3212,0.028947536
cell_3213,0.029393042
cell_3214,0.03596916
cell_3215,0.037383404
cell_3216,0.039878067
cell_3217,0.042413093
cell_3218,0.04405033
cell_3219,0.049299344
cell_3220,0.050991334
cell_3221,0.046350077
cell_3222,0.07511301
cell_3223,0.07207779
cell_3224,0.07647997
cell_3225,0.07866405
cell_3226,0.070434205
cell_3227,0.071327284
cell_3228,0.077517346
cell_3229,0.081314005
cell_3230,0.07955443
cell_3231,0.07562714
cell_3232,0.07703147
cell_3233,0.073790826
cell_3234,0.082980014
cell_3235,0.07678583
cell_3236,0.07629605
cell_3237,0.07896405
cell_3238,0.082722686
cell_3239,0.08332512
cell_3240,0.08572282
cell_3241,0.084151275
cell_3242,0.08457073
cell_3243,0.079099156
cell_3244,0.08140659
cell_3245,0.0802786
cell_3246,0.07752139
cell_3247,0.081708536
cell_3248,0.0740979
cell_3249,0.0812428
cell_3250,0.076763
cell_3251,0.07954147
cell_3252,0.07965351
cell_3253,0.70097244
cell_3254,0.5319429
cell_3255,0.4050986
cell_3256,0.3065983
cell_3257,0.19457497
cell_3258,0.10484999
cell_3259,0.056916825
cell_3260,0.056475252
cell_3261,0.042153664
cell_3262,0.03519229
cell_3263,0.07585124
cell_3264,0.07463264
cell_3265,0.077520125
cell_3266,0.07713173
cell_3267,0.07385157
cell_3268,0.080013506
cell_3269,0.07545226
cell_3270,0.07628352
cell_3271,0.08054721
cell_3272,0.07750178
cell_3273,0.41544417
cell_3274,0.2539317
cell_3275,0.12883022
cell_3276,0.067306176
cell_3277,0.054014273
cell_3278,0.033184484
cell_3279,0.015377101
cell_3280,0.013943935
cell_3281,0.005670036
cell_3282,0.014668592
cell_3283,0.076547354
cell_3284,0.08140649
cell_3285,0.07906897
cell_3286,0.086372904
cell_3287,0.08290533
cell_3288,0.082349814
cell_3289,0.08232303
cell_3290,0.08480778
cell_3291,0.083861426
cell_3292,0.08404859
cell_3293,0.101599194
cell_3294,0.08731682
cell_3295,0.08029861
cell_3296,0.07433364
cell_3297,0.076858826
cell_3298,0.07715838
cell_3299,0.077112615
cell_3300,0.07708341
cell_3301,0.07767681
cell_3302,0.07576996
cell_3303,0.1915072
cell_3304,0.1237639
cell_3305,0.084135175
cell_3306,0.04535637
cell_3307,0.033327527
cell_3308,0.015164395
cell_3309,0.0069103944
cell_3310,0.013885627
cell_3311,0.016886145
cell_3312,0.017094875
cell_3313,0.16370842
cell_3314,0.08500533
cell_3315,0.08626274
cell_3316,0.08211439
cell_3317,0.08198674
cell_3318,0.07745369
cell_3319,0.074482486
cell_3320,0.076449946
cell_3321,0.07752442
cell_3322,0.07373913
cell_3323,0.07790831
cell_3324,0.08266094
cell_3325,0.08055338
cell_3326,0.07803918
cell_3327,0.08443245
cell_3328,0.07966724
cell_3329,0.07941453
cell_3330,0.08488817
cell_3331,0.08705512
cell_3332,0.078456745
cell_3333,0.04913404
cell_3334,0.05394297
cell_3335,0.051843174
cell_3336,0.05229086
cell_3337,0.056022163
cell_3338,0.06418736
cell_3339,0.064396136
cell_3340,0.061294153
cell_3341,0.06115323
cell_3342,0.058245424
cell_3343,0.057180088
cell_3344,0.05753154
cell_3345,0.062769905
cell_3346,0.07026729
cell_3347,0.07350131
cell_3348,0.072772086
cell_3349,0.07993949
cell_3350,0.0757437
cell_3351,0.08002345
cell_3352,0.07857004
cell_3353,0.0761223
cell_3354,0.08012706
cell_3355,0.079270594
cell_3356,0.08445756
cell_3357,0.08143068
cell_3358,0.08165307
cell_3359,0.08018248
cell_3360,0.08138307
cell_3361,0.09046617
cell_3362,0.08850714
cell_3363,0.0889752
cell_3364,0.07497403
cell_3365,0.07499725
cell_3366,0.076383345
cell_3367,0.07810724
cell_3368,0.07656919
cell_3369,0.07871381
cell_3370,0.078662276
cell_3371,0.078136556
cell_3372,0.080130085
cell_3373,0.0764123
cell_3374,0.52962756
cell_3375,0.49342877
cell_3376,0.28877455
cell_3377,0.2697186
cell_3378,0.20605317
cell_3379,0.13964117
cell_3380,0.102497675
cell_3381,0.08578111
cell_3382,0.078771874
cell_3383,0.072853126
cell_3384,0.11027839
cell_3385,0.063908756
cell_3386,0.03693006
cell_3387,0.016854206
cell_3388,0.008478073
cell_3389,0.0054813824
cell_3390,0.017070018
cell_3391,0.018290214
cell_3392,0.028596371
cell_3393,0.036581833
cell_3394,0.07843491
cell_3395,0.0753792
cell_3396,0.07759045
cell_3397,0.07943204
cell_3398,0.0775784
cell_3399,0.0828094
cell_3400,0.07942852
cell_3401,0.08361405
cell_3402,0.08160178
cell_3403,0.08175442
cell_3404,0.08161141
cell_3405,0.07514995
cell_3406,0.07104543
cell_3407,0.07152787
cell_3408,0.07483542
cell_3409,0.080508836
cell_3410,0.076884836
cell_3411,0.0805574
cell_3412,0.08046064
cell_3413,0.082790054
cell_3414,0.86369824
cell_3415,0.93972033
cell_3416,0.76093847
cell_3417,0.71020144
cell_3418,0.62022775
cell_3419,0.40207052
cell_3420,0.36931515
cell_3421,0.29936376
cell_3422,0.17955717
cell_3423,0.10770299
cell_3424,0.08060273
cell_3425,0.078460544
cell_3426,0.08112879
cell_3427,0.07693604
cell_3428,0.07561946
cell_3429,0.07710192
cell_3430,0.07496797
cell_3431,0.07881368
cell_3432,0.082709245
cell_3433,0.08033001
cell_3434,0.09107976
cell_3435,0.0893809
cell_3436,0.08323781
cell_3437,0.07583066
cell_3438,0.07914479
cell_3439,0.077173054
cell_3440,0.07957594
cell_3441,0.07987235
cell_3442,0.08027483
cell_3443,0.08152256
cell_3444,0.0798167
cell_3445,0.077220656
cell_3446,0.077584155
cell_3447,0.075015925
cell_3448,0.07484076
cell_3449,0.07986954
cell_3450,0.079819426
cell_3451,0.086727574
cell_3452,0.08834466
cell_3453,0.09040044
cell_3454,0.08637841
cell_3455,0.056190737
cell_3456,0.032875896
cell_3457,0.029904228
cell_3458,0.020670734
cell_3459,0.016414301
cell_3460,0.008356954
cell_3461,0.0074311774
cell_3462,0.0041337563
cell_3463,0.00732715
cell_3464,0.009670405
cell_3465,0.15203777
cell_3466,0.12525061
cell_3467,0.09284118
cell_3468,0.088284194
cell_3469,0.090337746
cell_3470,0.08189537
cell_3471,0.0747669
cell_3472,0.083140366
cell_3473,0.07549743
cell_3474,0.07714887
cell_3475,0.19842388
cell_3476,0.1543552
cell_3477,0.0944033
cell_3478,0.098083586
cell_3479,0.09588723
cell_3480,0.08543916
cell_3481,0.075522445
cell_3482,0.081671655
cell_3483,0.07516835
cell_3484,0.0764146
cell_3485,0.100069545
cell_3486,0.07893786
cell_3487,0.08653288
cell_3488,0.07935568
cell_3489,0.07749281
cell_3490,0.07491631
cell_3491,0.08066134
cell_3492,0.07491385
cell_3493,0.08084501
cell_3494,0.075398244
cell_3495,0.00080378127
cell_3496,0.0017820252
cell_3497,0.015844226
cell_3498,0.01603972
cell_3499,0.024322921
cell_3500,0.020246847
cell_3501,0.023123505
cell_3502,0.022904791
cell_3503,0.035120532
cell_3504,0.0343507
cell_3505,0.38611358
cell_3506,0.24006858
cell_3507,0.14558263
cell_3508,0.10559942
cell_3509,0.053499643
cell_3510,0.03857865
cell_3511,0.024535684
cell_3512,0.025395751
cell_3513,0.00027075442
cell_3514,0.005918148
cell_3515,0.46148378
cell_3516,0.30650467
cell_3517,0.25148314
cell_3518,0.20604639
cell_3519,0.1302821
cell_3520,0.112293914
cell_3521,0.092200875
cell_3522,0.0990095
cell_3523,0.09587472
cell_3524,0.07754283
cell_3525,0.0755848
cell_3526,0.07093029
cell_3527,0.07408569
cell_3528,0.074679844
cell_3529,0.076192565
cell_3530,0.07389769
cell_3531,0.077682965
cell_3532,0.079785295
cell_3533,0.08310587
cell_3534,0.08390766
cell_3535,0.08163191
cell_3536,0.05362424
cell_3537,0.024904696
cell_3538,0.022767637
cell_3539,0.0151196765
cell_3540,0.0018481159
cell_3541,0.010292145
cell_3542,0.01625196
cell_3543,0.02952838
