	g2	g3	g4	g1	g5	g6	g7	g8
cell_552	1.0285567	0.94811517	-0.22183366	0.6658023000000001	-0.47411140000000007	1.1011243999999998	0.16750462	-0.117562845
cell_553	-0.16220677	-0.6311581999999999	-0.44613698	-1.4068091999999999	-1.6330495	1.1669753999999999	1.3966044	0.11812408
cell_560	-0.0417008	-0.8794985999999999	0.42292848	-0.89217013	-0.6614106	1.2342182	1.283043	0.24552505
cell_567	0.96984667	1.0572035	-0.24223615	0.16252601	-0.5406062	1.0486655	0.35894036	0.09467368599999999
cell_570	0.6835648	1.0243325	-0.58016074	0.8155654999999999	-0.64490145	1.1609651	-0.21740386	0.05802711
cell_574	-0.48850933	-1.0095848	-0.048044004	-0.99462426	-1.5269293	1.1649121999999998	1.3878957	0.17879927
cell_577	-0.27764264	-0.8537292999999999	0.39402768	-1.0475653	0.18761243	1.1941836000000001	1.3243396	0.24271703
cell_578	-0.9165162	-1.2045021999999999	-0.47889212	-1.3058902000000001	0.019335323999999997	1.1856393	1.2670993	0.43618909999999994
cell_580	0.98999995	1.1196568999999998	-0.7859339	0.2757693	-0.27526602	0.9972184000000001	0.8716055	-0.39243206
cell_583	0.8543854	0.9717298000000001	0.036650736	1.1180308	-0.25125787	0.89015305	-1.274859	-0.029283587000000003
cell_585	0.96181047	0.9672790000000001	-0.5229197	1.1050872999999999	-0.6431965000000001	0.77216375	-0.79552484	-0.028521901000000002
cell_586	-0.31004238	-1.6273518999999999	-1.0336738	-0.8068119	0.3017302	-2.0171528000000003	1.4315566000000002	0.6961491
cell_589	0.6828725999999999	1.0974469999999998	-0.854842	-1.3931714	-0.8254665999999999	1.0989231000000002	1.0211896	-0.08364958
cell_590	-1.7018944	-0.89990956	0.2606221	-1.4376391000000002	-0.87703055	1.2499366000000003	1.3452423	0.112860374
cell_592	-1.1857343	-0.08672075	-0.5712356	-0.7044023	0.10457014	1.2486258999999997	1.2244574	0.3461495
cell_593	-0.8189265	-1.0953821000000001	-0.68459564	-1.6784226000000002	-0.41010810000000003	1.1733088	1.3080106000000002	0.38649353
cell_602	-0.41894838	1.1789261	-0.5188773	-0.8539896999999999	-1.011836	1.1168146	1.1157712	-0.11222222400000001
cell_605	0.18143655	1.2023872	0.80438316	-0.7464641	-1.3811067	0.36498177	1.2635513999999999	0.10078793
cell_610	0.9207919	1.0328344999999999	-0.71268415	1.0054140999999999	-0.97561485	1.020108	-0.07017844	-0.28291452
cell_611	-0.30311525	0.9526869000000001	-0.40021336	-0.57790244	-0.36911568	-0.5746215	0.45584753	1.0414326999999999
cell_612	-0.92978203	-0.8937279	-0.3005593	-0.041499197	-1.3848286	1.2427646	1.2668656	0.29718779999999995
cell_613	-0.13226864	1.0979637	0.25922596	-0.9702228999999999	-0.8747697	1.0015275	1.1746438999999997	0.15128317
cell_614	-0.44451827	-0.3367275	-0.68602073	-0.93428576	-0.44520932	1.2601628	1.0891757	0.52491397
cell_617	-1.0186958000000002	1.1380873	-0.13239248	-0.32726496	-0.915322	1.1523591999999998	1.1361475	-0.13502853
cell_621	0.80089736	0.91327536	-0.84408367	-0.55922216	-0.12772612	1.0263499	1.1261598999999998	0.06463338
cell_628	-0.5072627000000001	-0.67894846	-0.6487968000000001	-1.3279265	-1.2249583	1.2042176000000002	1.2187197	0.48145688
cell_630	-0.9524391	-0.15811512	0.35755667	-1.1638906	-0.17994723	1.2676312	1.2911612	0.15677455
cell_633	-1.139011	-0.497755	-0.23026608	-0.36644453	-0.13198608	1.1034846	1.3066733	0.46854937
cell_634	0.35394254	-0.03745108	0.63260585	0.94816464	-0.30559072	1.1839281000000001	0.38024548	0.5089756
cell_639	0.89131594	1.0072235999999999	-0.15090789999999998	0.5970143	-0.31917629999999997	1.096267	0.62295806	-0.04388245
cell_640	-0.5066674	-0.08342182	0.24583521	-1.6261148	0.27043366	1.2500222	1.2803618	0.19529197
cell_641	-1.5122959999999999	-1.7818662	-1.14622	-1.1688161	-0.6558392	1.3043326000000002	1.1914192	0.33497933
cell_642	-1.0353066	0.38021216	-1.0034341999999998	0.6833351	0.01618121	1.0682026000000002	1.1260033	0.5146005
cell_645	-0.8118099	-0.63502395	0.37910315	-0.88372546	-0.37877682	1.1886094999999999	1.3498379999999999	0.22353747
cell_649	0.064095885	1.0394565999999998	-0.38519958	-0.17022824	-0.25277838	0.94978803	1.2016354	0.22155613
cell_652	0.19472897	-0.210456	0.27296573	-1.0925473999999997	-0.38425696	1.0828732	1.3813927	0.22400695
cell_653	-1.4528499	-1.6372123	-0.13636923	-0.24208845	0.0014393078	0.87217575	1.363208	0.5892295999999999
cell_654	-0.31966144	-0.9203461	0.27318457	-1.3499736999999998	-0.66765356	1.2177246000000002	1.3138292	0.24963452
cell_656	-2.098115	-0.76310396	-0.73177785	-1.8985020000000001	0.11002844	1.2262654	1.3364148999999999	0.19663408
cell_657	-1.1459732	0.52469623	-0.5590898	-0.9139635	-0.5790586	1.0997705	1.3662933000000002	0.18894121
cell_658	0.0034974006	1.0130544	-0.8332584999999999	-0.65748566	-1.2501639999999998	1.1310338	1.1884458	0.033696555
cell_660	-0.53230315	0.09279053	0.062172644000000006	-0.27793705	-0.8345665999999999	-0.6912782	1.4792290000000001	0.5407851
cell_661	-2.1278924999999997	-0.68866175	0.28487796	-0.8618869	-0.02990053	-0.9028728000000001	1.4964577	0.5503293
cell_663	0.87439644	0.9958103000000001	-0.6509984999999999	0.48024459999999997	-0.49460277	1.0925477	0.9999151	-0.31454363
cell_664	-1.7450951000000001	0.0921834	-1.2696031	-0.75438243	0.49206716	1.2239081	1.3416733	0.07592999
cell_671	-1.8277583	-0.13539875	-1.5967293	-0.99555236	0.036561545	1.170226	1.3377112	0.28546503
cell_674	-1.1501236000000001	-0.29482567	-0.8328260000000001	-1.1134899	-0.81066257	1.3033195	1.271193	0.14468929
cell_675	0.99149495	0.98456705	-0.8774563	1.0701169	0.41981933	0.5518873000000001	-0.7251599	0.07231918
cell_676	-0.33835837	1.0875691	0.14735538	-1.877579	0.20549676	1.1496952	1.1940912000000001	-0.1881501
cell_677	0.87279546	1.099478	0.36024854	0.95269305	0.23027910000000001	0.9850994000000001	-0.549606	-0.21319371
cell_683	-1.1518218999999998	-1.2440904	-0.16527395	0.22769645	-0.026166895	1.2748749	1.3259485	-0.0033872263000000002
cell_685	-0.002462142	1.1343689	-0.8530038000000001	-0.11308213	-0.80633664	0.23697378	1.3813360000000001	0.016834303999999998
cell_686	-1.0033404000000001	-1.2431067	-0.22339709	-0.935672	-0.07816283	1.1910951	1.3229978999999998	0.31007233
cell_690	0.86737525	1.0945954	0.115801506	1.0019877000000001	-0.23703039	0.9275177	-1.3435714	-0.123622276
cell_694	-1.061507	-1.1702081	-0.67391527	-0.7285136999999999	-1.156922	1.0950586000000002	1.3494758999999998	0.42226395
cell_696	0.97377247	0.8825886999999999	-0.52300197	1.0253567	-0.76767534	1.0259558000000002	-1.0116743000000001	-0.11266738
cell_698	-0.9307753000000001	-0.7507142	0.37598413	-0.9155351999999999	-0.3242198	1.1044279	1.3278006000000002	0.4306889
cell_701	-0.9267238999999999	-0.7972994000000001	-0.49440444	-0.3487943	0.10541404	1.2101643999999998	1.3116251	0.2719802
cell_702	-1.4277953	-0.97227794	0.13449278	-0.7129696999999999	-1.3723649	1.1697665000000002	1.3444782	0.30262613
cell_703	-0.84832805	-1.3340670000000001	-0.14802885	-0.76229423	-0.5623571999999999	1.3030605	1.2634705	0.17590196
cell_706	-0.8854886000000001	-1.501208	-0.031920653	-0.55337614	-0.050188277	1.2401613	1.2429358999999998	0.36499488
cell_709	-0.44689205	1.0800866000000002	-1.4107033000000002	-1.2315665	-0.80080813	1.0921035	1.2071313999999997	0.0051729837
cell_713	-1.2417018	-0.947837	-1.4660514999999998	-0.8332859	-0.016553327	1.0803671000000001	1.2908617	0.5470881
cell_714	0.99223554	1.2941376	0.32843772	-0.33506286	-0.741821	0.027448032	-0.22932665	0.22486544
cell_715	0.9129437	0.9599793	-0.083914824	0.95235276	-0.35560929999999996	1.0111854999999998	-0.21019503	0.004044825
cell_718	0.849309	0.977333	-0.57089263	1.0789541	-0.44156638	1.0103705	-0.8311466999999999	-0.12966269
cell_719	-1.277215	1.0322948	-0.50281626	-0.30491346	-1.1916286	1.1391276000000001	1.2027393999999998	0.0052233795
cell_720	-0.24242671	-1.9592040000000002	-0.27701038	-1.720056	-0.8488203999999999	1.2154049	1.2182903	0.45512820000000004
cell_721	-1.6307563999999999	-0.55408955	-0.041439023	-0.56777275	-0.34222722	1.1757953	1.336655	0.29651496
cell_724	0.89968795	0.8955221	-0.8572127	1.2133477	0.04200432	0.57160825	-0.6205684	0.055012643
cell_726	0.29636595	1.1431343999999999	0.24738577	-1.8858273999999997	0.09412266	1.1288153	1.185326	-0.4585438
cell_729	1.0379617	0.8177934	-1.5565584	1.0058738	-0.86013776	1.1191958	-1.1946603	-0.3870817
cell_731	0.9665389000000001	1.0520104	-0.051694974000000005	0.9420924	-0.6693604000000001	1.0446988000000001	0.13751565	-0.43886957
cell_739	-0.31706342	-0.48455927	-0.821882	-0.41791737	-0.827623	1.2514538999999998	1.3705945	-0.031232666
cell_743	-1.8596905	-0.38598883	-1.0159912	-0.7741231	-0.06886310000000001	1.2582408999999999	1.2733738000000001	0.26093024
cell_746	-0.20854804	-1.1034057	-1.3769209999999998	-0.44453126	0.39550668	1.238	1.3062512	0.17653191
cell_750	0.9025767	0.9901875	0.015317578	0.8056383	-1.4665758999999998	1.0096563	0.6273264000000001	-0.02987021
cell_753	-1.3836201000000001	-1.9312073	0.19139315	-1.3890358999999999	-1.457523	1.2037381	1.2609698	0.42586502
cell_754	-1.3718603	-1.0234785	0.12660049	-0.590366	0.030097757000000003	1.2743266000000002	1.236826	0.29378298
cell_756	-1.5737455	0.89589745	-0.656329	-0.6622768	-1.573982	1.088573	1.2290956	0.26691496
cell_759	0.93815947	1.0209706	-1.0371329	0.0153495325	0.045254752	1.0205716	1.1054455	-0.41937968
cell_762	-1.3726996999999999	-0.8174478000000001	-0.5933792	-0.30586767	-0.33671877	1.0651145	1.3183733999999998	0.50755394
cell_764	-1.0319724000000001	-1.6286284	0.91201943	-0.49619463	-1.2456546999999998	1.0986503	1.3570006000000001	0.33905607
cell_768	-0.8001636999999999	-0.8847944999999999	-0.40995222	-0.45734107	-0.37203908	1.0850031	1.4375525	0.16126199
cell_769	0.87933016	0.9855133	-0.95169693	1.0356338	-0.6859156	0.97492266	-1.6974868000000003	-0.024476092
cell_770	-0.3608111	0.35798457	0.27130353	-0.6609592	-0.10654018	1.1821812	1.2834584	0.2597243
cell_776	-0.5641510999999999	-0.028012376000000002	0.5250219	-1.4472086000000002	0.08821038	1.1673105	1.2974955	0.3319149
cell_777	0.31417283	1.0904938999999998	-0.047087263	-0.142933	0.2668435	0.97887886	1.18649	0.01353161
cell_778	-1.0785308	-0.56597435	-0.56041974	-1.3026796999999999	-0.34292805	1.236299	1.3273926999999999	0.19743422
cell_779	0.8874576	0.9482754000000001	0.46889440000000004	0.8322296	-0.5894645000000001	1.1687931	-0.8161775	-0.1278816
cell_781	0.13722046	1.1234438	0.63269424	-1.8867112000000001	-0.42278114	0.9222023000000001	1.1632432	0.15883812
cell_782	-1.0897136	-1.1438911	-0.24035177	-0.9539174000000001	-0.029324637999999997	-1.0950845	1.4046662	0.7690505999999999
cell_783	0.29018357	1.2296773	0.25685224	-0.7723603	-0.2926694	-0.70437306	1.247478	0.18582198
cell_789	-0.7239293000000001	1.072589	-0.26785797	-0.121167935	-0.5736935000000001	1.1510113000000002	1.2223125	-0.21558751
cell_790	-0.91581327	-1.6895618000000001	-0.15225899	-1.4758909	-0.41350590000000004	-0.5586719	1.3350676000000001	0.8779267
cell_793	-1.6962534	-0.8189648	0.40282023	-0.28982812	-0.5535904	0.69429386	1.4480351999999999	0.49186759999999996
cell_800	-1.716229	-0.47978175	-0.9271554	-0.8021188	-0.072134085	1.2247261999999999	1.341126	0.17897478
cell_802	-0.7566273	0.039867334	-0.5760693	-1.199025	-0.38064998	-0.31539592	1.3921	0.7511256
cell_804	-0.65488076	0.8845311	0.07486451400000001	-0.6826051	-0.038602706	1.2270212	1.1690141	0.06312018
cell_807	-0.9741625	-1.1943675	0.63188964	-1.3009638000000001	-1.5433538	0.78500617	1.3764571	0.6171515000000001
cell_811	-0.7310729	-1.1993408	0.7627534	-0.5373262	-0.35319197	1.1165743000000001	1.3738443	0.26988742
cell_813	-1.7177885	1.0191581	-0.19990724	0.03234698	-0.9555957	1.080806	1.1307843000000002	0.25065657
cell_814	-1.0925016	-1.4823318	-0.23107022	-1.2540848	-0.96961325	1.2335551000000002	1.2867556	0.31804988
cell_815	-0.6663492	0.09403243	-0.9495226999999999	-0.443924	-0.067646734	1.2812542	1.2362777	0.20944522
cell_818	0.9348917999999999	1.0201305	-1.0831886999999998	1.0798236	-0.6212850999999999	0.946276	-0.41900536	-0.281068
cell_819	-1.2914586000000001	0.961627	-0.34701923	-0.1729221	-0.88277066	1.1826853000000002	1.2136878	-0.019870182
cell_821	-0.34861967	-0.6158564000000001	-0.74345946	-1.8895745	-0.67020136	1.2097706	1.2908764	0.33106878
cell_824	1.0878527	-0.48809078	-1.5364798000000002	0.5401796999999999	-0.35533142	1.2462955	0.4647453	0.032697037000000005
cell_825	-1.7423393	-1.3521819	0.32230842	-0.22658083	-0.79277515	1.1858608999999998	1.3046739	0.34537148
cell_827	0.29552504	-0.6428489000000001	0.2034394	-0.5320102	-1.0858836	-1.017304	0.8645	1.1330558000000002
cell_828	-0.6393928000000001	0.61524206	-0.9761849	-0.1695718	0.027423622	1.1479609	1.1913636	0.3979838
cell_829	-1.0271893	-1.1175543	0.2870284	-0.43443075	-0.46712473	1.1681633999999999	1.2962751000000001	0.39752403
cell_831	0.6425674	0.9738591999999999	-0.5458493000000001	-0.90615004	-0.29184029	0.9653209999999999	1.2989177	-0.19346774
cell_832	0.3449982	1.0639395	-0.89269024	-1.152316	-1.0116524	1.1331044	1.0903901000000003	0.032238614
cell_835	-1.6509183999999997	-1.6675796999999999	0.6564836	-1.3693955	-0.79701966	0.5303205	1.4643985000000002	0.52203435
cell_836	-0.044493217	-1.1027997	-0.8628478999999999	-0.60101867	-0.6581783	1.2932716999999998	1.2585752000000001	0.16458015
cell_838	-2.0508778000000003	-0.97021604	0.40403540000000004	-1.0658147	-0.3960257	1.1204188999999998	1.337349	0.3961651
cell_843	-1.6852856999999999	-0.6284983000000001	-0.053841144	-0.47168370000000004	-0.39954776	1.1656323999999998	1.2065955	0.5545794
cell_845	0.97064984	1.022499	-0.01322747	0.6348342	-0.5553456999999999	1.0556338	0.40848315	-0.06410574
cell_849	-0.8270603999999999	-1.757543	-0.41936085	-0.6691560999999999	0.27734903	1.2204527	1.2995478999999999	0.28318396
cell_850	-0.62556654	-0.983835	-0.10903712	-0.14931860000000002	-0.8808916999999999	1.2594533	1.2734185	0.24166137
cell_852	-1.3088796999999999	-1.556907	0.06596424	-1.2705525	-0.3508085	1.2608056	1.2776146000000002	0.26584250000000004
cell_853	1.0253716	0.8685703000000001	0.23298997	1.106439	-0.044207893	0.9970003000000001	-1.1972234	-0.42628434
cell_856	-1.0286143	-1.9914073	0.069574825	-0.42824924	0.26632544	1.2232206	1.2877299	0.29441425
cell_858	-0.56494004	1.0548138999999999	0.061653999999999994	-1.1437551000000001	-1.3429794	1.1039157	1.1658195	0.11782745
cell_859	-1.4735018999999998	-0.9347165999999999	-0.3053902	-1.3646802	-0.052576985	1.0201219000000001	1.2650743	0.6513331
cell_863	0.960031	0.9207693000000001	0.25497568	0.7442664000000001	-0.27456188	1.1095175	0.31310698	-0.058221813
cell_865	-1.1275870000000001	-0.97458506	-0.7977327	-0.57294756	0.16797604	1.2623957000000001	1.2962954	0.19442728
cell_866	-0.76607823	-1.8685029999999998	-0.1537572	-0.3566247	0.034311167999999996	0.9989054	1.3390098	0.53050435
cell_867	-0.9869418	-0.118281305	-1.2623277	-0.098743156	0.51506925	-1.0193206	0.6257778	1.1974758
cell_869	-0.9140365	-0.74775743	0.016700327	0.14365068	-0.75779295	1.156168	1.3104298	0.34785944
cell_870	-1.3226832	-2.1875397999999997	0.7889814	1.099741	0.54307765	0.6048108	0.10950711	0.88580346
cell_871	-1.5909548999999998	-0.8106436	-1.3553077	-1.3354658000000001	0.23825134	1.187391	1.3138584999999998	0.33173102
cell_873	0.012198792	0.9790764999999999	-1.4109631999999999	-1.4627655000000002	-1.2363309999999998	1.0303359	1.2123897	0.23248933
cell_876	0.65112615	1.3212256000000002	0.25902772	-1.9332999	-1.6726848	-1.7490201	-0.5586874	0.55136645
cell_882	-0.33433887	0.9349959000000001	-1.1890355	-0.21424541	-1.530353	1.1726458	1.1957839	0.06917474400000001
cell_883	0.9216175	0.9839445	-0.15203816	-1.6498727999999998	-0.22449876	0.9887379999999999	1.0763428999999998	-0.06630459
cell_885	-1.5373523999999998	-1.3859493	0.42980690000000005	-1.4929162	-0.72154903	1.234508	1.2621448	0.35183275
cell_888	-1.9306979	-0.47699642	-1.2905282	-2.0353563	-1.2371343000000001	1.2298518	1.3042183	0.28244835
cell_893	-0.06979639	-0.96774274	-0.5520625	-1.8613013999999999	-1.5124526000000003	1.1017428999999999	1.3336535	0.41041386
cell_895	0.61227065	0.9942523999999999	-1.2373427	-0.79455125	-0.82817334	1.1371022	1.1489089	-0.13954645
cell_899	-0.96267897	0.9410190999999999	-1.0598627	-0.8920024	-1.0834976	1.1286147	1.2058898999999998	0.18656553
cell_902	0.9626021999999999	0.9669374	-1.4752983999999998	-0.32503885	-0.45943952	1.0393434000000001	0.8455421000000001	0.09129452
cell_907	1.0227472	0.8435090000000001	0.1805568	0.8384530000000001	-0.33200362	1.1570403999999999	-0.5389703	-0.22485724
cell_914	-0.94938433	1.0371937	-1.4370466	-0.6248818	-1.3362101	1.1866761000000001	1.157017	-0.008978948
cell_917	0.69190514	1.030408	-0.68894833	-0.65025616	-1.6309581	1.1037221000000002	1.1037877	-0.11302369
cell_919	-1.4573154	-1.3610102	-0.794566	-0.46786964	-0.089613795	1.2886351	1.1923466	0.35124302
cell_922	-0.17419355	1.0503196000000001	0.38214588	-0.68429	0.0821496	1.1986287	1.0954946	-0.04450665
cell_925	-0.78533953	-0.5098727	0.46972427	-1.2626169	-1.2153167	1.2639912	1.2492405	0.2867382
cell_929	-0.6103270000000001	-1.4639313	-0.48673186	-1.0540541	0.23315032	0.83715135	1.429577	0.46260267
cell_930	-0.8709360999999999	0.8984982	0.14184172	-1.4547582000000001	0.15380742	1.180615	1.236427	0.017802432
cell_935	-0.35097449999999997	1.1229874	-0.954461	-0.94653404	-1.5901196000000002	1.1637716999999999	1.0950634	-0.035885435
cell_936	-2.1191082000000003	-0.78672296	0.12566625	-0.6137464	0.17523073	-0.7388800999999999	1.2364771	0.9737591
cell_938	0.98713034	0.9879971	-1.4836519	0.5655199000000001	-0.77282745	1.0821995	0.7443946	-0.22546995
cell_941	0.98945	0.96401	-1.3556451999999999	1.0345271999999999	-0.51471835	0.9117778	-0.49563164	-0.11045881
cell_945	-0.9138405999999999	-1.2315439	-0.005357321999999999	-1.0098121	-0.04675659	1.2241231000000001	1.3034483000000001	0.28071547
cell_948	-0.45600542	-0.8239306999999999	-1.4391856	-1.2517732	0.5363239000000001	0.79313624	1.4506453000000001	0.40274840000000006
cell_949	0.8408261999999999	1.0111914	-0.75297284	0.95413125	-1.6281406	0.9882834	-1.4733441999999999	0.10188117
cell_950	-1.5038747	-0.57335	-0.86950713	-1.0568999	-1.1648345	1.1238419	1.3250699	0.43123084
cell_953	-0.09643624	1.0295161	-0.03305829	-1.2622049	-1.2878197	1.1421841	1.0826238000000001	0.19079082
cell_954	-0.83431387	-0.303201	-1.2076768	-0.53502023	-0.7228354	1.1819623	1.3385575	0.2708087
cell_956	0.9007021000000001	0.9472992	-0.07248141	-1.5965165000000001	-0.11557413	1.1283193	0.97184813	-0.09656637
cell_959	-1.5098476	0.2169613	0.14337449	-0.065342255	-0.86603034	1.2257017	1.2859798999999998	0.20427921
cell_960	-1.6821827	-0.48600855	-0.7804985	-0.87542975	0.48266506	1.1942603999999999	1.3043524	0.30579045
cell_962	-0.5882075	-0.44259440000000005	-0.6085035	-0.29856247	-0.64263856	0.6025501	1.4967476	0.38179967
cell_963	-2.1954644	-1.4234687	0.6442069	-0.8591586999999999	0.33649516	1.1995864	1.3830082000000001	0.062493768
cell_965	-1.2655681	-0.7894441	-0.83105814	-0.9718711999999999	-0.19309707	1.1299287	1.3299825	0.40685254
cell_970	-0.68335307	-1.3434705	-1.2570934	-0.66900736	0.14109807	1.2185786	1.3079613	0.2740243
cell_971	-1.8725595000000002	-0.7620665	-0.01930877	-1.2212207	-1.0954785	1.2140453000000002	1.3535348	0.18855041
cell_972	-0.37497264	-0.90373325	-0.15843181	-0.35140252	-1.1570907	1.161649	1.3288786	0.32704422
cell_973	-0.15316673	0.45644748	-0.5023885	-0.9011751	-0.19964024	0.7140549	1.3609765	0.55687374
cell_974	-1.9781388	-0.79054385	0.60993886	-0.8296277	0.05531354	1.1800988000000001	1.2508132	0.44460255
cell_978	-0.97479445	-2.032219	0.21912903	-0.5590403	-0.764994	1.1975489	1.3002108	0.34572336
cell_979	0.14376867	0.67700684	0.036348008	0.21319659	-0.34602505	1.2257283	1.0595708000000001	0.28659937
cell_981	-1.3101068999999999	-0.19467074	0.11667456	-0.26696770000000003	-0.9047853000000001	1.2227373	1.2205251	0.4113032999999999
cell_983	-0.9689318000000001	-1.9358909	-0.15534948	-1.0508739	0.16630518	1.2788101	1.2868176000000002	0.17845933
cell_985	1.0124918	1.0635833000000001	0.10405932	1.0840666	-0.48973247	0.41235954	-1.1828073000000001	-0.045677245
cell_988	-1.0505711000000002	-1.5925478000000002	0.04561422	-0.60909766	-1.6565001	1.1858621	1.3093973	0.35600588
cell_989	-0.4277247	-0.01640278	-0.093737714	-1.7137381	0.23182946	1.1734699	1.3430127	0.21389243
cell_993	-1.1880362	-0.31236076	0.27938053	-0.8644437	-1.4782891000000002	1.2559833999999999	1.2325058	0.33967322
cell_995	-0.63782156	-1.4946462	0.2994447	-0.38872257	-0.27853479999999997	1.2506114	1.2019738000000002	0.39915526
cell_996	-0.50615627	-1.0262418	0.29906234	-0.5496983	-0.7952274	1.1102794	1.2656771	0.5327996
cell_998	-1.1028277	-1.509475	-0.70052046	-1.5301869	-0.19099258	1.118403	1.3161614	0.45976279999999997
cell_999	0.953925	1.0165339	-0.48538142	0.25767532	-0.5572324000000001	1.0644552	0.8452437	-0.12338047
cell_1000	0.89196986	0.9910667	-1.1477658000000002	0.85084605	-1.5343482	1.11114	0.7646779	-0.44444716
cell_1001	-1.7067025000000002	-0.8280538000000001	-0.10721572	-1.7486655	-0.12663408	1.1754643	1.3016198	0.39013353
cell_1003	0.98351055	1.0058658	-1.1366522	-0.5094014	-0.8783610000000001	0.99626493	0.9574059000000001	-0.052659713
cell_1005	0.8104993	0.89661175	0.23821577	-0.71533465	-0.48679185	1.0908308999999998	1.1579733	-0.13357633
cell_1009	-0.8521953000000001	-0.8506540000000001	-0.62751555	-1.0887693	-1.6026818	1.0426377	1.3328556	0.5205693
cell_1012	-1.0683818	-0.7651097	-1.0885897	-0.35124686	-0.32243288	1.2097417	1.2839798	0.35045436
cell_1014	-0.9119325999999999	-0.50791913	-0.0010445085000000002	-0.99339306	-0.33426034	1.1074506000000002	1.4072207	0.22258879
cell_1015	0.9760835999999999	1.0351139999999999	-0.4112936	0.39919415	0.17604661	1.0009757	0.93165934	-0.28398564
cell_1016	-1.2513468	-0.24918514	-0.36362422	-0.37078232	-1.1041569	-0.028111292000000003	1.4782625	0.5669609
cell_1021	-0.49983370000000005	-1.5521288	0.56101614	-1.8941968999999996	-0.49727407	0.5552775	1.3712316	0.70910174
cell_1024	0.6728929	0.9229440000000001	0.0890434	-0.39462692	-0.097691216	1.0526648	1.2260561	-0.10864456
cell_1025	-1.331089	-2.1444224999999997	-0.51960605	-1.3574523	-0.17233509	1.2543651000000002	1.2943325	0.24957086
cell_1027	-1.644304	-2.1335025	0.030495599999999998	-1.5153762	-0.42400628	1.1675403999999998	1.3679111000000002	0.25438145
cell_1030	-1.1506459999999998	-1.1436316	-0.4130576	-0.95400476	-0.045069214	1.2340168	1.2757218000000001	0.32674715
cell_1037	1.0662094	1.0292691999999999	-1.3363131000000001	0.52288854	-0.5910759	1.0634211999999998	0.78053427	-0.5706758000000001
cell_1040	-2.1856322	-1.5495789	-1.0616989	-0.4183018	-0.9195286	1.3447761999999999	1.1723768	0.24031217
cell_1043	-1.8239031000000003	0.9956999	0.33882174	-0.48776147	-1.2675185	1.1808393	1.1429586	0.08957045
cell_1044	-0.5860198	-0.14939922	-0.60106575	-0.05119219	-0.6995077	1.1804188	1.2628523	0.39472840000000003
cell_1046	-1.218603	-1.8158959	0.100533195	-0.9570369000000001	-0.30499405	1.2138556	1.2999281	0.32042822
cell_1047	-1.3374262	-1.4267311000000003	-1.4666146999999998	-1.4139305	-0.58738554	1.2599663	1.2735167	0.2904454
cell_1050	-1.1700447	-1.0599366000000001	-0.22046378	-0.36565062	-0.049136937	1.164507	1.2602010000000001	0.47142988
cell_1058	-0.2788119	1.0894786	-1.1432252	-1.4463245	-1.1601807	1.0470304	1.2820194	-0.14989793
cell_1062	-1.014419	-0.6760476	0.3915054	-1.6703801999999999	-0.23960367	1.1650341999999998	1.1818638000000001	0.5830751000000001
cell_1063	-0.5669038000000001	-0.96120536	-0.5511446	-0.88010967	0.6450557	1.0627659999999999	1.2473863	0.5832776
cell_1064	-0.69356596	-0.9976258	-0.57185775	-0.74548763	-0.19336405	1.3232268999999999	1.2281704	0.18265234
cell_1066	-1.6661223000000003	0.7447698	-0.47217506	-1.3551955	-0.5818131	1.2139277	1.163945	0.2850928
cell_1068	-0.035012584	-0.5411476	-0.253214	-0.1592094	-1.0783260000000001	1.0350238	1.4178251	0.23724599
cell_1069	-1.24043	0.031191092000000004	-0.5328897	-1.1283530000000002	-1.4547054	1.1641417	1.3805261999999998	0.16834524
cell_1071	-0.29642603	-0.5031439	-1.0155542	-0.60717833	-0.041654053999999996	1.1880684	1.2222097	0.47274813
cell_1072	1.0411549	0.9462111999999999	-0.31682238	0.56066203	-1.4206669	1.0426456	0.8027978	-0.24583693
cell_1073	0.8791611999999999	1.045139	-0.23364262	0.14507824	0.040636322999999995	1.0504766	1.0191523	-0.25397453
cell_1074	-0.41630265	-0.45863342	-0.9136662	-1.3352485	0.2687463	1.2691072	1.30084	0.13034241
cell_1075	0.8979235999999999	0.9755145000000001	-0.53243846	-1.5751375	-0.047679875	0.964166	1.0647508999999997	0.049927532999999996
cell_1077	0.32164636	-0.38717625	0.67833614	-0.5867141	-0.96703386	1.1607927	1.2656684999999999	0.3247534
cell_1081	0.13995183	1.2629375	0.76227486	-1.5463045	-1.6002622	0.0637741	-0.7968618000000001	0.74240273
cell_1083	-1.4829025	-0.8592714	-0.21494822	-0.46230879999999996	-1.6610023	1.2574563	1.2928087	0.23317365
cell_1084	-1.9217049	0.34516987	-0.09801305	-0.08446701599999999	-0.8126508000000001	1.2436152	1.2724338	0.16370353
cell_1089	0.81256765	1.0968915000000001	-0.73324424	-1.3656471000000001	-1.4368755	1.0375834000000002	1.1430421999999998	-0.39850256
cell_1090	0.87341434	1.0110263000000002	-0.5282553000000001	0.24440405	-0.6361220999999999	0.9586256999999999	1.089105	-0.10781038
cell_1091	-0.22780062	-0.45750820000000003	-0.24801114	0.37941024	-0.66067773	1.2140503	1.3037071000000002	0.15450454
cell_1092	1.0367703000000001	0.96537715	-0.6725812	1.0434868	-0.7010193	0.9585336	-1.0117272	-0.34585088
