g1,g2,g3,g4,g5,g6,Time
-1.5560571,0.72706014,-0.21221979,0.7938400999999999,0.8780658000000001,-0.52615756,0.9135
-1.3521632,0.56771773,0.78800505,0.69036925,0.7760916,0.25236607,0.9724999999999999
0.7230713000000001,-1.5449760000000001,0.7523112,0.5978591999999999,0.66916424,0.78627926,0.8614999999999999
0.71653694,-1.7193751,0.78126097,0.7016939999999999,0.44958588,0.8515134,0.8614999999999999
0.86870944,-0.46535894,0.89037365,0.477026,-1.4511751,0.92953604,0.136
-0.25390816,-1.9329603,0.8711849,0.59934705,0.6969449000000001,0.9913445,0.9724999999999999
1.0745143,0.74797666,-1.0879003999999999,-0.42854890000000007,-1.2104491000000002,0.5346797,0.579
-0.6546390999999999,0.9232228000000001,-0.49243116,-1.827141,0.9555841999999999,-1.2139448,0.8115
-1.7642311999999998,0.61677057,0.41306865,0.8861235000000001,0.82884896,-1.6238335,0.9135
-0.33658317,0.7242295999999999,0.030212877000000003,0.69855744,0.9041935999999999,-0.6267132,0.892
-0.24701445,0.29938972,0.8821285,0.64569634,0.75801796,0.6272966999999999,0.9345
0.82138616,-2.2381976000000003,0.7150206,0.65059245,0.61234117,0.699105,0.8614999999999999
-1.3402768,0.67478937,0.26863107,0.9276616,0.7537965999999999,-0.9428521999999999,0.9135
0.86405176,-0.41135648,0.90727293,0.1379674,-2.1222825000000003,1.0201955,0.136
-0.42475680000000005,-0.77721804,0.78388655,0.73511565,0.76666266,0.9050759,0.9724999999999999
-1.7685535,0.65788454,0.26365975,0.81151044,0.8892324,-1.8913084999999998,0.9135
-0.9631643,0.7355603000000001,-0.1922256,0.8250099,0.8498780999999999,-1.2173352,0.892
0.8486911,-1.2543181,0.8069529000000001,0.76349443,-2.462225,0.86117953,0.136
-1.2634181999999998,0.7458263,-0.81496495,0.93432474,0.7578421,-1.2421597,0.892
0.41441157,0.046038907000000004,0.89246845,0.69809103,0.71962845,0.52422637,0.9135
-1.0248761,0.82426125,-1.7423941000000003,0.6202243000000001,0.9025695,-1.7699738,0.8614999999999999
0.60683113,-1.3670195,0.75163877,0.6796230999999999,0.71905863,0.76846915,0.892
0.8944146999999999,-1.0576297,0.9999528,0.20854959,-0.7151010999999999,0.8932063,0.383
0.6763633000000001,-1.3264685,0.8727004,0.48663032,0.64255303,0.81597084,0.892
-0.73282814,0.48791809999999997,0.7978132,0.89457136,0.73089033,-1.321569,0.9135
-0.80703866,0.17018016,0.8894257,0.55870676,0.84088075,0.69106483,0.9724999999999999
0.036919083,0.6219686,0.73700106,0.7415354000000001,0.7181897,-0.2528263,0.9135
0.83348536,-0.35329157,0.7410609,0.81515527,-1.711644,0.83900076,0.136
0.7918831999999999,-1.2666928999999998,0.75770223,0.7127823,0.33486869999999996,0.834767,0.7230000000000001
-1.9783846,0.48139435,0.8008185,0.88270646,0.7263833000000001,-0.22019339,0.9724999999999999
1.1390245,0.5963854999999999,-0.39206620000000003,-1.300365,-1.7251081000000001,0.65566725,0.579
0.6855686,1.0587168,-1.9485236000000001,-0.81455106,-0.8895764000000002,-0.8321902,0.7230000000000001
0.8405176,-0.1856816,0.82364136,0.64667666,-1.7831148999999997,0.89363945,0.136
-2.1266312999999997,0.8017245,-0.29818332,0.57274246,0.9303959999999999,-2.0538442,0.9135
-0.85065544,0.5466403000000001,0.81069183,0.80236584,0.71477276,0.02571944,0.9135
-1.2728705,0.5396403000000001,0.6093321,0.8607733,0.81587225,-0.1758549,0.9135
-2.0808814,0.7370034000000001,0.45581213,0.49630404,0.9326815,-1.9783179,0.9345
0.836241,0.4515088,0.7935378000000001,0.43777594,-1.1033058,0.78745157,0.136
-1.6131653000000001,0.8613122,-0.8978056000000001,-0.09120982,1.0091934999999999,-1.6734008999999999,0.8614999999999999
-0.17386709,1.1196882,0.027698344,-1.3718826000000002,-0.7153768,-0.8226684000000001,0.7230000000000001
0.8020619000000001,-0.13389742,0.6668305999999999,0.59253645,-1.3875957,1.0456847,0.136
0.91241735,-0.6924265000000001,0.8712049999999999,0.2675691,-0.50074095,0.9622189,0.383
-0.21876818,0.7466123,-0.72207385,0.4307573,1.0209056,-2.0962012,0.892
0.9141578000000001,0.9634421000000001,-0.25037602,-1.8657443999999999,-0.99575365,-0.38765720000000004,0.579
-0.9696315000000001,0.66397595,-0.45133793,0.7688535,0.96325517,-0.66107565,0.892
-0.59419453,-1.4833983999999998,0.88700545,0.827918,0.7401236999999999,0.7538943,0.9724999999999999
1.1471766,0.7742859999999999,-0.74550325,-1.2368267,-1.3215796,-1.0821786,0.7230000000000001
0.9016699,-0.038732566,0.86336887,0.5393532,-1.3149031,0.8126626,0.136
-0.7778663,0.5158365,0.8653233,0.6996709,0.80616975,-0.20652692,0.9345
0.8486764000000001,-1.1260153999999998,0.8133603,0.7166916,-0.29482659999999994,0.85474914,0.579
-0.18301116,-1.1450014,0.7566805,0.68902934,0.84294116,0.8663242,0.9345
0.83762926,1.0148052,-2.207878,-1.5143528999999998,-1.070699,-0.5413756,0.7230000000000001
0.8671003,0.9906725000000001,-1.0149857,-1.5672456,-1.8124398999999998,-0.05355258,0.579
1.0169139,-0.003462899,0.25289372,-0.9863301999999999,-1.1275278,1.1289637,0.383
0.7633031,-1.4478718000000002,0.7963039000000001,0.6485059,0.6269737,0.6824562,0.892
1.0391142,0.5950783000000001,-0.79894125,-2.9843137000000004,-1.5498246999999998,0.94874257,0.579
1.0883783,0.8302679000000001,-1.1241857,-2.3326843,-0.13261084,-1.442399,0.7230000000000001
0.87007445,-1.2066702,0.71343243,0.4122249,0.5642894,0.84147274,0.892
-1.4836286,0.21167073,0.91739315,0.7489139,0.7692989,0.5065185999999999,0.9724999999999999
-0.38268963,0.680862,-0.1032989,0.8184680000000001,0.876526,-0.35068920000000003,0.8614999999999999
0.6347621999999999,-1.0887521999999998,0.730482,0.78127825,0.68451643,0.6749931,0.9135
-0.25329402,0.31416659999999996,0.9117218,0.6756601,0.6929944,0.6343838,0.9345
0.6216461,-1.8453138999999998,0.8430705,0.6576486999999999,0.6430385999999999,0.7706076,0.8614999999999999
-1.426266,0.8982419,-0.88159907,-0.42840582,0.9826739,-1.020785,0.8614999999999999
0.7487555,-0.34795415,0.8839295,0.78904504,-0.75603575,0.81983113,0.136
1.0863957,0.80172837,-1.8380778999999998,-1.8804686000000002,-2.2135706,0.33646536,0.579
-0.7136238,-1.5706116,0.7185919,0.88823795,0.74439156,0.84038705,0.9724999999999999
-0.19811961,1.1283323,-1.9399215,-2.2702553,-0.14427665,-0.63990635,0.8115
-0.45704620000000007,0.81820214,-0.9249699,0.68834364,0.85771966,-1.7457721000000002,0.892
-2.0650263,0.24180257,0.9243877,0.6295469,0.7570666,0.6799821,0.9724999999999999
1.0633336000000002,0.8734466999999999,-1.4664643999999998,-0.88831073,-1.3260576000000002,-0.6682243,0.7230000000000001
0.97783506,0.9368965,-1.6080769,-0.4280848,-1.3880655000000002,-1.4589657,0.7230000000000001
0.99377286,0.8773945,-0.12985575,-1.2903737,0.06936010000000001,-1.2219696000000002,0.7230000000000001
-1.0756274,-0.18640217,0.863375,0.789183,0.74759036,0.7582882,0.9724999999999999
0.8515649,0.1240519,0.8448959,0.435641,-0.83030283,0.9018808,0.136
0.8301232,0.24258105,0.7522539,0.6364960999999999,-1.0117857,0.841306,0.136
0.7855323000000001,-1.6194428,0.7984922,0.6546988,0.53382075,0.7381194999999999,0.8614999999999999
-0.36047049999999997,-1.1445652,0.7834129,0.78972703,0.7872564999999999,0.834825,0.9724999999999999
1.0540403999999999,-1.5829004999999998,0.6384003,-0.20774402,-0.8464358000000001,1.0115129,0.383
0.80078155,0.99884146,-0.77815294,-0.45949593,-0.5755438,-0.07804669,0.7230000000000001
1.1169319,0.8146392,-1.2447206,-1.1751563999999999,-0.7133164000000001,-1.1246331,0.7230000000000001
0.68859196,-0.90827954,0.7020228000000001,0.6955151999999999,0.60547876,0.8291997999999999,0.8614999999999999
0.75303864,-2.1440832999999997,0.81342256,0.5605680000000001,-1.8924568,1.0719488000000001,0.383
-0.81798244,0.6330861,-0.49946094,0.66231954,1.0349236,-0.7789121,0.8614999999999999
-0.9867109000000001,0.83121604,-0.5222195,0.36162573,0.95076466,-0.2946311,0.892
0.49909675,-1.2934163,0.76132953,0.71767217,0.55203885,0.9381328999999999,0.9345
0.9857655999999999,0.71304476,-0.9906936,-1.8078130000000001,-0.70811313,0.89143324,0.579
-1.4530978,0.6876207,0.45402962,0.814552,0.8019951,-0.839883,0.9345
0.9508390999999999,-0.4327737,0.6748175999999999,0.677192,-0.8561713,0.8457091999999998,0.136
0.77613616,-1.8408916000000002,0.86154485,0.81729937,-0.014643946000000001,0.74917084,0.7230000000000001
0.9927855999999999,0.93694204,-1.0022479,-1.6646302,-1.4954644,-1.0072954,0.7230000000000001
-1.865532,0.7809875,-0.8368538000000001,0.68020713,0.9210308,-1.5089803999999998,0.9135
0.93363935,0.27111655,0.42983000000000005,0.64969707,-1.5284507,0.85986185,0.136
0.74336416,-1.3214905000000001,0.6830908,0.6229678000000001,0.6933159999999999,0.7721328000000001,0.892
0.94645226,0.93998456,-0.49040609999999996,-2.163669,-0.6777759,-0.09768618,0.579
0.7867191,-1.1710808000000001,0.8460148999999999,0.63961554,0.16352852,0.88253444,0.7230000000000001
0.66415924,1.0184724,-2.4681377,-1.6241789,0.29415596,-0.37965095,0.7230000000000001
-1.8921075,0.68599695,-0.25665188,0.90667504,0.8315450000000001,-0.55748975,0.9345
0.875898,-1.233598,0.75797284,0.77130926,-1.7307172999999998,0.85618466,0.383
0.8535103,0.047989067,0.7809149999999999,0.70586836,-1.3609277,0.80832607,0.136
-0.26203668,0.8770162,-0.8151373000000001,0.026528371000000002,0.9599322,-2.0217883999999997,0.8614999999999999
1.0216018,-1.4212658,0.4626512,-1.3355417,-1.7385737,1.1465082,0.383
0.9220748,0.5846718000000001,0.61140543,0.13463053,-0.6983311,0.76773995,0.136
-0.82858896,0.19430517,0.7126374,0.8329411,0.7742474,0.67599905,0.9724999999999999
-2.3243244,0.9486519,-0.8958495000000001,-1.4716616000000002,0.9325764999999999,-1.9259578000000002,0.8614999999999999
1.1239662,-0.23542854,-1.037814,-0.77710253,-0.7934180999999999,1.078769,0.579
-0.39730135,0.5915339,0.7812515,0.8471274,0.6829123,-1.1074464,0.9345
-1.7048159999999999,0.6134059000000001,0.7132731,0.7479804,0.7797586999999999,-0.0092188725,0.9345
-1.6864696,0.8771652,-0.97583735,-0.2301511,1.0008439,-1.196582,0.8614999999999999
-0.29984492,0.54074055,0.86206186,0.74392754,0.7673508000000001,-1.9021496,0.9724999999999999
0.6934081,-2.1398976000000003,0.8720507,0.57847416,0.7270036,0.61288345,0.892
-0.694641,0.31836978,0.8555098,0.7791922,0.7889748000000001,0.36580703,0.9345
0.23165701,1.0134301,-0.55761045,-1.5785787,0.67571235,-1.2507082,0.8115
0.6763391,-2.3379521,0.76121986,0.5923645000000001,0.5121117999999999,0.9443232,0.8614999999999999
1.0916353,0.85218775,-1.1158258,-2.7754152000000003,-0.99408364,-1.3844211000000002,0.7230000000000001
1.0733767,0.8359274999999999,-1.3609326000000002,-1.5095439,-0.031240828,-0.88639146,0.7230000000000001
0.8306209000000001,-2.1850902999999997,0.9248068000000002,-0.01686226,-0.88809735,1.0768648,0.383
-1.1253303,0.7932289,-0.6945988000000001,0.7232786,0.8768914000000001,-1.5007894,0.892
-1.5194755,0.50554484,0.7595913000000001,0.79738,0.84840965,-2.142962,0.9724999999999999
0.9452628000000001,0.056066122,0.5892887,0.46241647,-2.1391584999999997,0.96205646,0.136
0.88891554,0.9893440999999998,-0.8892919,-0.86531097,-1.2128611,-0.89710456,0.7230000000000001
0.74018836,-0.9777741,0.84233934,0.71015364,0.3993473,0.7776574,0.8115
0.6831301,-1.4155773,0.7514517,0.7081705,0.6064056,0.7892566999999999,0.9135
-0.8547048,0.75083923,-0.7009938,0.64093894,0.9383720999999999,-0.116334036,0.9135
0.7453286,-0.84304,0.7478709,0.7525927,0.48770306,0.7592908,0.892
0.4043963,1.0819079,-1.5513456,-1.0466584,-0.27866542,0.06862193,0.7230000000000001
1.1430278,-1.1223836,-0.7683627,-1.9955372,-1.6412866000000002,1.0945027,0.383
0.98311496,0.9186236999999999,-0.24506555,-1.3097085,-0.55710924,-0.72015387,0.7230000000000001
0.331939,-1.8644004,0.90925354,0.65694946,0.6552044,0.8558068000000001,0.9345
1.1569531000000002,-0.0633166,-0.78576607,-1.9595493000000002,-1.6576672,1.0164008,0.579
0.87361586,-2.1991389999999997,0.861145,-0.9607638000000001,-2.1024196,1.1347466,0.383
0.754734,1.0364101000000001,-0.5456879,-0.80862826,-1.0026841999999998,-1.5838441,0.7230000000000001
-0.0048123720000000005,0.97078216,0.86708665,-0.63152796,-2.0611815,0.28206816,0.136
0.8910950000000001,0.38731045,0.7354824000000001,0.57466656,-1.2695568000000002,0.7148144000000001,0.136
0.677337,-2.2829776,0.74378353,0.6135283,0.68460673,0.81432563,0.8614999999999999
0.8743284,0.9687747,-0.95131904,-0.98575014,0.038394086,-0.95145243,0.7230000000000001
-0.1882229,0.8418056,-0.6434515000000001,-0.21511514,1.009666,-0.6638633,0.8614999999999999
0.8932329999999999,-0.0909773,0.82518107,0.5298834,-0.9411902,0.8755824000000001,0.136
-1.8451543999999998,-1.13059,0.86661774,0.7330923,0.82531965,0.7879744000000001,0.9724999999999999
1.0436398,-1.428723,0.51811427,-2.222095,-0.9368221999999999,1.1068846,0.383
1.1344792,-0.87434137,-2.0368546999999997,-2.0613194,-1.5360398000000002,1.1119739,0.579
-0.7837451,-1.02485,0.8040159,0.71318763,0.7833872,0.90867126,0.9724999999999999
1.1031492,0.29314336,-0.7408494999999999,-1.7170477,-1.5368937,1.0213468,0.579
0.7324833000000001,1.0451754,-0.9842431999999999,-1.4542173,-0.54500914,-1.0380976,0.7230000000000001
-1.3670434,0.7693236,0.08898006,0.73696905,0.8451116,-1.0109569999999999,0.9135
-0.6093212,0.7792846,-2.2335230999999998,0.6740175,0.9240798000000001,-1.2463752000000001,0.892
0.9379339,0.68671846,0.7517288000000001,0.11224205,-1.4792345,0.30348834,0.136
-0.10393741,1.0651168,0.5915272,-1.9681005,-0.38605964,-0.52847147,0.7230000000000001
0.685686,-0.9072431999999999,0.76065975,0.64800876,0.62596714,0.80807316,0.8614999999999999
-0.6629155,0.8779396,-2.6919772999999996,-1.5263206,1.0253861,-0.9517613000000001,0.8614999999999999
0.95037067,0.9639254,-2.2277183999999997,-1.2082655,-1.5470674999999998,-0.7986199,0.7230000000000001
0.49937552,-1.6801368000000003,0.7473986,0.70500815,0.59536815,0.9323046,0.892
-1.2803406000000002,0.5923373000000001,0.8648174000000001,0.76608455,0.6956211999999999,-0.3825886,0.9135
-0.18876748,0.05388124,0.82186633,0.763026,0.7473074000000001,0.7252401999999999,0.9345
-1.1345835,0.91832066,-1.4779153,-1.1582943,0.9781639999999999,-1.6126138,0.8115
-1.2238472,0.5412081,0.89514977,0.7683156999999999,0.73514944,-0.9909537,0.9724999999999999
0.64210266,-1.1530738,0.8216882999999999,0.68804693,0.5085387,0.8525613999999999,0.8614999999999999
-1.2160017,0.74597144,-1.9890763999999999,0.57515866,1.0050333,-2.2825692,0.892
-1.9872166,0.49337423,0.8068373000000001,0.6690246999999999,0.8941197,-0.36076137,0.9345
-1.0674375,0.6516903000000001,-1.8031933,0.86815435,0.93051684,-1.1020729999999999,0.8614999999999999
0.55782086,-1.280419,0.83183444,0.6437956,0.65906084,0.8257774,0.892
-1.4495341999999998,0.5054404,0.7596736,0.8209058000000001,0.75639904,0.16891122,0.9724999999999999
-0.41707440000000007,0.9279288,-1.4689459999999999,-0.53245765,0.9330377000000001,-0.66768986,0.8115
0.85191727,-1.7842209999999998,0.794514,0.5078513,0.44189295,0.8315056000000001,0.892
1.0857021999999998,0.8229595,-1.6627436999999998,-1.6039944,-0.96426547,0.11901546,0.579
0.7983687,-0.13552253,0.82404846,0.6036229000000001,0.26834542,0.80945796,0.9345
-1.1004933000000001,0.82732266,-1.42662,-0.5504215,1.0515856000000001,-0.18210220000000002,0.8614999999999999
-0.46967453,0.24843287,0.7818206,0.7684298,0.7918904999999999,0.605463,0.9345
1.0273478,0.8829676,-0.9795309000000001,-1.9548303,-1.0679253,0.07329176,0.579
-1.6166017,0.7344021,0.20570856,0.3930927,0.998812,-0.49798630000000005,0.9345
-0.2518085,-1.6389147000000002,0.94455856,0.6592146,0.7892316,0.78106505,0.9724999999999999
1.1022633,0.83527005,-1.7480981,-1.6814156000000002,-0.6355029999999999,-1.1144888000000002,0.7230000000000001
-1.6684697,0.6760575,0.58708465,0.7476915,0.8157751,-0.66261667,0.9724999999999999
0.97252333,0.50024855,0.68174314,0.47343284,-1.7758062,0.5084246,0.136
-1.4047046,0.5194482,0.9403577,0.6854709,0.78035027,-1.1938011999999998,0.9724999999999999
-1.6182058000000001,0.9419202,-1.042861,-0.81326854,0.93596584,-1.4512112,0.8614999999999999
1.0567825000000002,-0.7041684,0.30399364,-0.8034311,-0.6169241,1.112737,0.383
0.31587370000000004,0.7043303000000001,0.49252460000000003,0.7633344,0.690541,-1.6427279,0.9345
1.0009769,0.4907222,0.6235029000000001,0.4634898,-1.298325,0.49948329999999996,0.136
0.07737773,-1.6406142,0.7992143,0.76768464,0.67894685,0.90842927,0.9724999999999999
-0.9727747,0.8296046,-0.4120852,-0.73384964,1.0570906,-1.3161671,0.8115
0.7716145000000001,0.1770089,0.7646151,0.7765227,-1.8601542000000002,0.8099887,0.136
0.9162458,0.36223343,0.032331377,0.726491,-2.3077765,0.8777241,0.136
0.8495891999999999,0.4005462,0.8142363,0.74442583,-0.7423892,0.39009398,0.136
-0.3286834,0.6809813,-1.9659015,0.95668316,0.8005653,-0.89669627,0.892
0.84728366,-0.44236797,0.7624565,0.72425544,-1.0413289000000001,0.89727104,0.136
-1.4685787000000001,0.65684587,-2.384519,0.8479261,0.9439995999999999,-1.2218055,0.9135
0.37202840000000004,-0.48827425,0.83751565,0.60756165,0.79547167,0.76346123,0.9135
-1.1158569999999999,0.6490892,-0.37204245,0.88269633,0.90328854,-1.5816213,0.892
-1.0401281,0.6583455,-0.5829869000000001,0.83276105,0.93895125,-1.3247886999999998,0.892
0.7833009,-0.8533419,0.94552577,0.7085062,-0.5267938,0.81368405,0.383
0.7096359,-1.629053,0.8607614,0.6179191999999999,-0.73266286,1.0350342,0.383
-0.3225441,0.722065,0.35227662,0.91113096,0.618826,-0.24412279,0.8614999999999999
0.16001089,-2.2440512000000004,0.83124185,0.7694919,0.7118164,0.8316773000000001,0.9345
0.38479444,-1.9164176,0.9035128000000001,0.7250764000000001,0.6643140999999999,0.7661799,0.9135
-1.2374128,0.5848297,0.8557777,0.7142917,0.7492583,-0.22765107,0.9345
-1.5118513999999998,0.7048654000000001,-1.0281099,0.8566370999999999,0.8893686,-1.1149924,0.9135
-1.2437983999999997,0.5690305,0.8440379000000001,0.8308103000000001,0.6757173000000001,-0.4593035,0.9135
-0.78246564,0.8409107,-0.57255846,-1.6034805,1.0560013000000001,-1.0816006999999999,0.8115
1.0228254,0.91576034,-2.0873153,-2.9706392000000004,-0.70830035,-2.0263755,0.7230000000000001
0.9101081,0.5786515999999999,0.95164025,0.0983862,-1.5456313,0.2655220999999999,0.136
-1.3011701,0.8433594000000001,0.4178278,-0.72987235,0.97013396,-1.9201396000000002,0.8614999999999999
-0.9107988000000001,0.6078384,0.49648450000000005,0.8842795,0.8053515,-1.2301066,0.9135
-2.1066601,0.6430679,0.9065469999999999,0.55752116,0.7766466,-1.1914778999999998,0.9724999999999999
0.8217058,-1.1188406000000002,0.88645077,0.6333453,-0.017868085,0.8480125,0.579
-1.7029063999999998,0.63585466,0.14939070000000002,0.96327835,0.78678215,-1.7811633000000002,0.9135
-0.76961744,0.85467166,-0.9984776,0.14387803,0.98767036,-2.0575314,0.8614999999999999
0.94003165,0.15937716,0.20700091,-0.07460269,-1.7029678,1.1452726999999998,0.136
-0.3537967,-0.7508994999999999,0.903473,0.7251303000000001,0.69440204,0.8728146000000001,0.9345
-0.8795849,0.6147154,0.4108987,0.86891353,0.8432363000000002,-2.1595009999999997,0.9345
-1.6496781999999999,0.9049546,-2.0226047,-0.9807962,0.9962634,-1.4309838,0.8614999999999999
-0.75268376,0.87858623,-1.4276305,-0.29754546,1.0031289,-1.9760113000000001,0.8614999999999999
0.56117433,-2.2308803,0.75177866,0.65636253,0.6664779000000001,0.88042045,0.892
-0.5974001999999999,1.0274273,-0.7083326999999999,-1.4444896999999999,0.6702698,0.054449603,0.8115
-2.2099879000000002,0.6169996999999999,0.5888288,0.87316686,0.7769086,-1.8789706999999998,0.9135
-1.5918421999999999,0.85506076,-1.6737216000000001,0.09818825,1.0012822000000001,-1.8127388999999998,0.892
-1.8673593000000002,0.71921587,-0.62903154,-0.07492694,1.1215954,-1.3805528999999999,0.8614999999999999
0.8185811,-1.6319290000000002,0.9103709999999999,0.5966286,-2.64743,0.93295157,0.383
-2.011136,0.6875060000000001,-0.23747006,0.8114326,0.91806453,-1.7134956000000001,0.9135
-0.6101511,0.8413086999999999,-0.44155172,-1.0823854,1.0403742,-0.49841407,0.8115
0.6193026,-0.33267212,0.81787527,0.6438608,0.70950454,0.67202896,0.9135
0.9680133,-1.2416770000000001,0.8857912,-0.9384548,-1.0291381,1.0237485,0.383
0.92125374,-0.96314424,0.93326724,-1.9033240000000002,-1.1238605,1.0463086,0.383
-0.8440681999999999,0.61605,0.85732794,0.8205177,0.62288207,-0.968435,0.9135
1.084675,0.8382863000000002,-0.7667851,-1.3315569,-0.45384815,-0.64562416,0.7230000000000001
0.9965025,0.9275995000000001,-0.9549211,-0.8461420000000001,-1.7304207999999999,-0.76855296,0.7230000000000001
0.910401,-1.7338460999999998,0.94776386,-0.04151519,-0.97882265,0.9894735,0.383
1.0342202,0.66448206,-0.9691443999999999,-1.2235003,-0.40686333,0.8467565999999999,0.579
-0.11974949,0.3205672,0.8498985000000001,0.7251728000000001,0.8246143,0.27943072,0.9345
0.89590454,-0.10061017,0.60534215,0.64315563,-1.104851,0.9502159,0.136
-1.4654225,-0.88396555,0.8089116,0.81253576,0.7481683000000001,0.853241,0.9724999999999999
-1.4284909,0.7250017,-0.35661855,0.66684246,0.9598629000000001,-0.5134384,0.9135
0.8483511,-2.1868026,0.9326058,0.6011776999999999,-0.3539542,0.83730483,0.579
0.908459,-1.0359184000000001,0.92649966,-0.018070841,-2.0330355,1.00727,0.136
-1.4630172,0.49405292,0.89508456,0.69927365,0.8273751,-0.8771561999999999,0.9345
0.81153864,-1.7630035,0.95619905,0.56636906,0.41885778,0.65011036,0.892
0.71403456,-2.3037549999999998,0.7042487,0.7240483,0.6178007,0.77364486,0.892
0.09652526,1.0390662,0.28919166,0.3164568,-0.22918200000000002,-1.5501201999999998,0.8115
-0.72858024,0.66637605,0.56498575,0.8095275,0.7859751,-1.40889,0.9135
-1.1899338,0.7148484,-1.4535636,0.8566655999999999,0.8821286,-1.2587225,0.892
-0.45263496,1.0806440000000002,-1.1558951000000002,-0.71891385,0.41762766,-0.18945177,0.8115
-0.7525029999999999,0.57677865,0.8409204,0.7882404000000001,0.72908664,-1.4891043,0.9345
-0.84688205,0.57704043,0.59731114,0.82991564,0.84109205,-1.0606185,0.9135
-1.8139721999999998,0.6684364,0.15172426,0.80947816,0.8890572,-0.5541614,0.9724999999999999
-1.0813768,0.60031515,0.26031770000000004,0.888294,0.8618679,-0.4881331,0.9345
1.0800889999999999,0.7376446,-0.8739596,-1.9144199,-1.3507518,0.6114628000000001,0.579
0.49622079999999996,1.0994692,-2.100172,-1.5123836000000002,-1.5041314,-0.9042708,0.7230000000000001
0.7737062,-0.24341102,0.85715646,0.6344744000000001,0.4521547,0.6925743000000001,0.9345
-1.3809363000000001,0.55939245,0.89046437,0.7958586,0.7004305999999999,-2.1875775,0.9724999999999999
-0.44353312,0.7483392,-0.27621415,0.7480826,0.8796335,-0.69564587,0.892
-1.5804004999999999,0.9128437,-1.5858666000000001,-1.9133484,0.98265606,-0.5387008000000001,0.8614999999999999
-0.31635267,-1.3534302,0.9487121,0.8108506999999999,0.6150314,0.81426597,0.9724999999999999
0.77851963,-1.3725315,0.80284494,0.8261615,-0.85070175,0.8718325000000001,0.383
0.3563136,1.0465117,-0.7347625,-2.034261,0.44412217,-0.37317870000000003,0.7230000000000001
0.8456389000000001,-1.6249957,0.7623908,0.5275048000000001,0.50072724,0.81906176,0.892
-0.2948918,-0.26692414,0.82477957,0.79612106,0.65320146,0.87610567,0.9724999999999999
-1.7683464,0.0032189540000000004,0.818766,0.8070174,0.69580734,0.8058525,0.9724999999999999
-0.4765415,0.639616,0.06590153,0.8933575,0.85285395,-1.0065794,0.892
0.9309914,-0.62433493,0.85558563,0.5112403,-1.5929171,0.87110746,0.136
0.8298610999999999,-0.340616,0.92479455,0.67858493,-0.74474674,0.78087837,0.136
-0.7459811,0.7395606,-1.9180228,0.83388054,0.8689302,-1.080487,0.892
-1.3721606000000002,0.6405215,0.7303196999999999,0.7952829,0.73355645,-0.6015173,0.9345
-0.9399129,0.5759585,-0.3063186,0.9392491,0.90569067,-1.3368870000000002,0.892
-2.3492565,1.1112254,-1.1317133,-0.18690422,-1.0064541,0.2541451,0.8115
-0.72134495,0.87165695,-1.7380391,-1.0991614,1.0309546,-1.1959269,0.8115
0.8625777,-1.9006866000000002,0.98499787,-0.11510013,-1.3001465,1.018363,0.383
-0.21567838,1.0299764999999999,-0.08589236,0.20477366,0.40723038,-0.36746502,0.8614999999999999
1.0467446,0.85914177,-0.6100409000000001,-1.8162018,-1.4349644,0.11170485,0.579
-0.75140303,0.39715698,0.62831557,0.85112673,0.7882292,0.49579865,0.9724999999999999
-0.36313390000000006,-0.22264566,1.0349874,0.64210755,0.6209271,0.79494137,0.9345
0.9658904,-1.3446367000000001,0.7151903000000001,0.47478586,-0.054240942,0.89672476,0.7230000000000001
-0.3833973,1.0828742,-0.61222327,0.39184666,-0.3836405,-1.6948333999999998,0.8115
1.0654223999999999,-2.2410765,-0.15124296,-2.3953931,-0.37699875,1.1607718,0.383
0.8518588,-0.5869873000000001,0.7383625,0.3351628,-0.69551635,1.085687,0.383
-1.7986282,0.44335106,0.93508625,0.76392275,0.73353904,-0.012946371000000002,0.9724999999999999
-2.2707756000000003,0.76606685,0.5787323,0.20202146,0.9417976,-1.4704328000000002,0.9345
-0.5552818,0.45443124,0.78634757,0.79035145,0.7763824,0.24858075,0.9345
0.8862064000000001,0.13738973,0.415529,0.83898354,-1.4938822,0.8128677,0.136
-0.9434753,0.739373,-0.8539426,0.9283780999999999,0.7748017,-1.8972542000000001,0.9135
1.0326871,-0.8115392,0.5657175999999999,-0.65921116,-0.7761161,1.0831544,0.383
1.1163684999999999,-0.3210611,0.12201561,-0.85828227,-0.9879232,1.0469251,0.383
-1.1566913,0.9213423000000001,-2.3545241000000003,-2.128473,0.9801306000000001,-1.9461215,0.8614999999999999
0.93399346,-2.5374565,0.7529309000000001,0.22590442,0.27994,0.9378619,0.8115
0.9993767,0.90425354,-2.079446,-1.8822558,-0.104751684,-0.41685966,0.7230000000000001
-1.1519861999999998,0.7105535,-0.9978073000000001,0.5869317,1.0208106,-0.8277985999999999,0.892
-1.8196408,0.74775815,-1.1118461000000002,0.801851,0.8828286,-0.77048564,0.892
1.1768097,0.62164336,-1.6092476999999998,-2.516232,-1.0686008,0.44439507,0.579
-1.6039503000000002,0.48388827,0.7678341999999999,0.8364896999999999,0.812058,-0.5146252,0.9724999999999999
1.0649261,-0.21286707,-1.4786538,-1.8086944999999999,-0.39089376,1.155347,0.579
1.122965,0.6679859,-0.3884464,-1.1775113000000001,-0.5436966,0.51789355,0.579
